 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.95977658	0.0372746625	0.0019310131	3.15346089e-05	1.30711445e-05	0.00097163678	1.532651151e-06	3.94336537e-09	1.2217479e-09	4.36037115e-10
t	0.93242418	0.0648595678333	0.0020319633	1.37576151e-05	6.26999486667e-06	0.000629435743333	3.46555628177e-05	5.18020470333e-09	1.64856127433e-07	1.41497803817e-08
s	0.903540426667	0.0916484812778	0.00450256863333	7.31859963333e-06	2.88280310222e-06	0.000252424547944	4.56948633616e-05	5.43531734311e-09	2.1899782992e-07	1.87006025067e-08
e	0.748850408889	0.246168183759	0.00487560387778	4.22075264444e-06	1.20465921407e-06	8.50924268147e-05	1.52386188072e-05	1.8193101437e-09	7.29995440893e-08	6.23662093233e-09
r	0.425053401296	0.55058171792	0.0238773039593	0.000404854928581	7.29626680469e-06	7.01486062716e-05	5.24866673341e-06	1.09567073523e-09	2.44044289171e-08	4.62652590281e-08
e	0.181290860765	0.779700739307	0.0382283596531	0.000653466616194	4.83621862682e-05	7.62767287572e-05	1.93031267447e-06	4.63815434508e-09	8.2558676457e-09	5.96112511507e-08
k	0.0765118409217	0.628432189769	0.171018264884	0.121259022945	0.000769091162089	0.00192302641292	3.50520547882e-05	1.38668634115e-07	7.35599367523e-09	5.13750035352e-05
a	0.0346243309739	0.502194039923	0.294080524961	0.165032960982	0.00138294818736	0.00257027607764	4.61849027494e-05	2.57910858038e-07	9.01112155841e-09	6.8480195211e-05
k	0.0189080594913	0.421570928641	0.257489954987	0.294564306994	0.00225740669579	0.00489868663255	0.00012111952207	5.70235359346e-07	1.90408035195e-08	0.00018901007577
à	0.00807183206377	0.18147847488	0.393719518329	0.408453988998	0.0022388448486	0.00565258710418	0.00015497106369	6.08718915115e-07	2.03920735732e-08	0.000229186689721
n	0.00385284608792	0.08981132096	0.47252670611	0.429070149666	0.0021114696662	0.00246716579473	8.03987075633e-05	2.95732767038e-07	6.8280260194e-09	7.96176363713e-05
n	0.00257668299597	0.04636047132	0.37388577537	0.570262696555	0.0050719676554	0.00174521106491	6.38278975211e-05	3.55398158901e-06	5.0774159348e-09	2.97688491228e-05
i	0.00466916696532	0.03849362544	0.24957049779	0.460345555518	0.240463050218	0.00616407195497	0.000262868824174	2.1113735863e-05	9.84133701449e-08	9.94163525727e-06
t	0.00753467065511	0.03046602748	0.15891543193	0.438882961839	0.350194375073	0.0123018886517	0.00166847042472	3.0119391621e-05	1.27319224782e-07	5.91392696976e-06
