 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.576763785	0.1550278935	0.250330639	0.0017771146	0.008449949	0.000341098346	0.00730761117	1.323768e-06	2.01793305e-08	8.18347675e-10	3.85033395e-09	6.8637934e-09	6.827694e-10	1.613667256e-10	4.1198767e-10	1.002181095e-09	5.59002630178e-07	7.24486695e-10
m	0.2535797948	0.433833221167	0.298305593	0.00190913873333	0.00481485976667	0.000367366678667	0.00710352590833	1.2657522e-06	2.89829985e-08	5.8878684275e-08	3.86598507517e-07	4.23516817733e-07	5.89143239933e-07	6.61026954289e-07	9.80026710323e-07	2.45883904411e-05	2.60442338767e-05	3.14548530945e-05
e	0.166981474733	0.636307123722	0.189546891	0.00226564387778	0.00207829055556	0.000284749422889	0.00242160060311	1.18226128667e-06	3.00897551e-08	7.80413381017e-08	5.13672770906e-07	5.61802344544e-07	7.85198577793e-07	8.81220721296e-07	1.30638902977e-06	3.2783563416e-05	3.41674759863e-05	4.19393419379e-05
s	0.139071355244	0.716425241241	0.136834127	0.00287965509259	0.00319709971852	0.00030379600763	0.0012478943497	2.39951371556e-06	1.06001789e-08	2.61771562772e-08	1.80775479369e-07	1.89255396481e-07	2.62630642946e-07	2.93752424009e-07	4.35564917329e-07	1.09282525469e-05	1.13944426724e-05	1.46703865523e-05
s	0.092879908748	0.74396869708	0.138098655667	0.0105513382309	0.0132699832395	0.000252648135877	0.000961843256567	3.35556227185e-06	3.89153014e-09	8.84971633397e-09	6.94331529897e-08	6.4549332645e-08	8.84157079286e-08	9.79180884199e-08	1.45276666976e-07	3.64313565589e-06	3.80263696685e-06	5.58073388929e-06
è	0.081350586916	0.590734055693	0.292992725222	0.0187192354103	0.0155450756465	0.000177623636292	0.000473088485522	3.07699079062e-06	5.10305895333e-09	3.08160905289e-09	2.42226655966e-08	2.21550927997e-08	2.95149199128e-08	3.26393926313e-08	4.84292278841e-08	1.21437863335e-06	1.26754762704e-06	1.8602446685e-06
r	0.0423492613053	0.472376641898	0.443736018407	0.0276890901368	0.0133663227822	0.000149292016431	0.000328412388507	3.46168786354e-06	5.57217594111e-09	1.17106634263e-09	1.04903706989e-08	8.36409603323e-09	9.94162048427e-09	1.08798350389e-08	1.61529477087e-08	4.04799880053e-07	4.22700149719e-07	6.37932484711e-07
e	0.0267800274351	0.309647001299	0.570854126136	0.0631921140456	0.0281171255941	0.00107683135214	0.000327412936169	4.89297438785e-06	6.70813693704e-09	5.9165681921e-10	6.73775333297e-09	3.44498817774e-09	3.39862323142e-09	3.62755676194e-09	5.39431757757e-09	1.34940640363e-07	1.41084204801e-07	2.30495089966e-07
m	0.0134119982784	0.1437816811	0.583213905379	0.174725791349	0.0753211425314	0.00838302788405	0.00105206301872	0.000110029255129	2.69929476457e-08	1.29451365307e-09	1.02365790778e-07	1.89020462259e-08	3.53414515714e-09	1.21019627702e-09	1.90949706919e-09	4.50460231829e-08	5.03436253287e-08	1.68853870051e-07
u	0.0082159912928	0.0917547680333	0.499418445126	0.25398340045	0.123888520844	0.0208067832947	0.00172155683957	0.000209924865043	2.38701089215e-07	1.21080036177e-08	1.83871620259e-07	3.27888920753e-08	5.09324671905e-09	4.32589916713e-10	8.99268846397e-10	1.51159139076e-08	2.01649749196e-08	1.48306897665e-07
p	0.00697710563093	0.170934813678	0.438025828375	0.191074046817	0.117018070281	0.0538476734316	0.0174714996132	0.00460323460168	3.04131769641e-06	1.28050803206e-07	4.46619668009e-06	1.81070677269e-06	3.47644588573e-07	1.94232522238e-10	1.65050892621e-08	2.53249975659e-08	5.1386869345e-07	3.74310407335e-05
e	0.00541048707698	0.188759237659	0.276383782792	0.163345602272	0.18401906676	0.150239529477	0.0247302644377	0.00703925206723	1.25211145655e-05	3.80029607735e-07	6.35201606003e-06	2.47566789756e-06	4.77419632858e-07	2.89788340746e-10	2.29878010207e-08	2.90765311886e-08	6.79254871883e-07	4.98586196525e-05
n	0.00457298809233	0.142826195653	0.173143344264	0.146110358757	0.22103724892	0.224138993159	0.0546376227126	0.0330603605557	0.000191647688188	4.12948270258e-06	2.87483061867e-05	7.62475394392e-05	1.38175303476e-05	3.24481860249e-10	4.0427610594e-07	1.75467771063e-07	7.94127386469e-06	0.000149751240959
a	0.00393818433744	0.125521968718	0.105271772921	0.0814072882523	0.20268492964	0.34440148772	0.0767547132375	0.0588183001852	0.000838150982729	1.12506502342e-05	3.79851618956e-05	0.00010140578718	1.83699677192e-05	3.34063860083e-10	5.36576440313e-07	2.24444540688e-07	1.03679168966e-05	0.000183048780804
m	0.00312984141915	0.0541740350727	0.0570389904737	0.0875254400841	0.19810411988	0.47830772924	0.0514531414125	0.0688244800617	0.00106323735091	1.45195414114e-05	0.000156600007132	8.35682564267e-05	1.20439831764e-05	3.40114260028e-10	4.03144085104e-07	1.29555980563e-07	1.02041385739e-05	0.000101486377419
i	0.00286581760638	0.0301428509576	0.0403312464912	0.0911273733614	0.179286086627	0.54779944308	0.0381919218042	0.0687773066872	0.00108466890697	2.06903058038e-05	0.000199872007377	7.77635470422e-05	1.00112050588e-05	3.88735077668e-09	3.68976347368e-07	1.03576675521e-07	1.01460079098e-05	7.4298967205e-05
n	0.00342866866879	0.0482106175859	0.0369548038304	0.0574525481205	0.156466810542	0.494760961027	0.0554750772681	0.140119572229	0.00635097846899	6.35665679346e-05	0.000150230484126	0.000356760637247	5.43394380196e-05	5.12175273223e-09	1.70465666812e-06	2.7255282384e-07	2.04476063551e-05	0.0001326496138
f	0.0124062485563	0.0653121925286	0.0522225036101	0.0632587013735	0.118792098514	0.415428760342	0.0618359990894	0.196175004076	0.010782305823	0.000243917589312	0.00252156223804	0.000677043279082	0.000129418686007	4.00391600507e-08	9.08349455604e-06	1.15364140795e-06	5.18045754517e-05	0.00015213410401
à	0.0133951677188	0.0342881018429	0.0423538762034	0.0859236021245	0.130190442838	0.440323573447	0.0418569076965	0.179746124692	0.0275234186077	0.000443801679771	0.00327008282935	0.000466012152027	0.000111063072002	5.26944610169e-08	1.02549347653e-05	1.22377608165e-06	4.54938739606e-05	5.07536023207e-05
o	0.0049680200496	0.012819822331	0.0205240039011	0.0619145703748	0.106357850946	0.366978284482	0.0840649538988	0.291892441564	0.0473267705359	0.00154611425992	0.00132454565978	0.000198081874342	4.7717006334e-05	3.2166793339e-08	3.92268314843e-06	4.22995169217e-07	1.55091029202e-05	1.69257731644e-05
g	0.00193059945987	0.00620936016033	0.00937162880037	0.0310377947916	0.0536893856487	0.267747834827	0.0947967582996	0.484380017188	0.045096524512	0.00238017141997	0.00201910751993	0.00110573178945	0.000116463084445	2.50077627797e-08	5.35209802948e-06	5.27798886072e-07	5.47052570967e-05	5.80123418717e-05
l	0.00130543551996	0.00463102932011	0.00696108226679	0.0303281065972	0.0329962145496	0.262839734942	0.0455154544332	0.503327929063	0.0914709748373	0.00701243107332	0.00856678283998	0.00304727476315	0.000925610654815	2.18374588393e-06	0.000150591193676	4.5352292462e-05	0.000795239922366	7.85589779572e-05
i	0.00107240941999	0.0025195032067	0.00476769350226	0.0234396421324	0.0243789338499	0.215569711647	0.0451895261444	0.440517086354	0.202832034946	0.0235539943578	0.0107847036133	0.00292932195438	0.00115549794494	3.74535016131e-06	0.000199951570559	6.02575964207e-05	0.000992911847355	3.30495613057e-05
c	0.000559938686663	0.00255212723557	0.00368960724742	0.0189890899775	0.0183988722833	0.188208737216	0.0458140127148	0.499292628785	0.187233126649	0.0241876023859	0.00726840440443	0.00258875595146	0.00057628819498	2.0925587721e-06	7.79285095197e-05	2.11591653402e-05	0.000447870909018	9.17232517552e-05
è	0.000375747575554	0.00255961237852	0.00333933108247	0.0178584467592	0.0163600664278	0.178360080405	0.0370828982383	0.506657566262	0.20830677055	0.0203535637286	0.00555343130148	0.00238521804382	0.000382268938327	1.00947954237e-06	3.68884541732e-05	8.04972409007e-06	0.000267500533839	0.000111484574252
a	0.000517664838518	0.00120834280284	0.00191104056082	0.00817195991973	0.0123967491426	0.100403261468	0.0781983027461	0.435344112087	0.252306223517	0.0723336899095	0.0304991354005	0.00579839730794	0.000678079632776	1.63286056141e-05	8.11915023911e-05	5.34380730669e-06	9.27743036797e-05	3.73779150125e-05
t	0.00102893547951	0.00272391697761	0.00353909588694	0.0144591602066	0.0168070703809	0.080468962156	0.0936687909154	0.373272664029	0.141134641172	0.0946451466365	0.135279818467	0.0385060661026	0.00254655307759	2.13132692714e-05	0.000378626867464	1.39836586689e-05	0.00141618324946	8.91048115993e-05
a	0.000862457731637	0.0029594722533	0.00355776220865	0.0157420180639	0.014972006667	0.059939381252	0.0682828669718	0.26924056801	0.113591373724	0.201391735546	0.185009172822	0.0567576743675	0.00399190702586	0.000241671865824	0.00121452308915	5.8294151223e-05	0.00208072978315	0.000106359745032
p	0.000324960335679	0.00124677547853	0.00145189582922	0.0067381939163	0.005896200329	0.0316021986173	0.0458292559906	0.232450076003	0.164677391241	0.275832051849	0.133707382607	0.0821792937892	0.00926362967529	0.000315420628308	0.00196628202972	0.000104414967074	0.00593628596105	0.000478233862843
e	0.000153364330226	0.000684803283843	0.00076457741374	0.00376711534543	0.002974030763	0.0226048902058	0.0221485919969	0.206036678668	0.24691965708	0.286321560616	0.0981325725357	0.0874500855964	0.0111727947584	0.00116091984914	0.00194131930991	0.000145765349025	0.00701634712768	0.000604890926448
r	0.000119389868409	0.000508422085614	0.00048726802858	0.00169105655514	0.00160175897433	0.0120101170686	0.0128196299323	0.126010659556	0.482980639027	0.249823369539	0.0575552129119	0.0422916045321	0.0062465204528	0.00144237120408	0.00127812235997	0.000121248070008	0.00274278151656	0.000269798050983
ò	0.000124059394136	0.000500809628538	0.000426438109527	0.00101357901838	0.00102146928478	0.00681438324287	0.00607662191077	0.0786426445187	0.526026446342	0.263511195846	0.0406483250373	0.0496245565107	0.0197615051509	0.00073650198906	0.00329150397666	0.000119261477003	0.00149027874885	0.000170413148661
e	9.22419593787e-05	0.000256352986179	0.000236305933176	0.000485032782793	0.000601738454927	0.00319793653429	0.00736758997026	0.0472626095062	0.296374565447	0.407498828615	0.114302513679	0.0831034888369	0.030536450717	0.000683977849687	0.00653622149222	0.000169282542334	0.00122304699295	7.18558200703e-05
m	9.35072851262e-05	0.000183483678726	0.000221877791059	0.000680157237598	0.000594872851642	0.0029304827781	0.00777839985675	0.0389640491687	0.141291233816	0.361727049538	0.218934937893	0.158030726279	0.036177910239	0.000585771369896	0.0127187683307	0.000606361670778	0.0182851634977	0.000195266048873
è	7.19959090421e-05	0.000136341419909	0.000182503193686	0.000693753172533	0.000493664433881	0.00263289605937	0.00443721495225	0.0324151997229	0.158481013272	0.362824909846	0.202509227631	0.161033201426	0.0343638750797	0.00158489538997	0.0134389643102	0.000784257300259	0.0236265410992	0.000289516116291
a	8.72352416807e-05	9.7556550303e-05	0.000130248121229	0.000327678740844	0.000374263454627	0.00166135248646	0.00386252125075	0.0234805800076	0.161163543757	0.355910139949	0.197649990877	0.151604459809	0.0534085243599	0.0122353143633	0.0259303066367	0.00318717117675	0.00873667349973	0.000152424816597
