 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.887951225	0.1086932095	0.00244645855	0.000349446795	0.00055724489	1.75803955e-06	4.502405535e-07	1.03539738e-07	1.92037227e-09	4.520899e-10
n	0.66148979	0.300474626167	0.00211547388333	0.0354212402217	0.000438839756667	2.32614955e-06	1.1598932735e-06	4.914041426e-06	2.91291029049e-05	2.24533123926e-05
è	0.433304821667	0.512578295389	0.00156556169444	0.0520669337406	0.000405517085556	2.15102557413e-06	1.4277244045e-06	6.51445856533e-06	3.88372514428e-05	2.99382003391e-05
g	0.355593203889	0.614215151796	0.00242595306481	0.0271109647469	0.000627109395185	7.27749269843e-07	1.1203308815e-06	2.41505504511e-06	1.29999565787e-05	1.03668412213e-05
r	0.170394171296	0.744437550599	0.0312706644549	0.0517074964156	0.00215842576506	2.04920011095e-06	2.00246693938e-05	1.43119534837e-06	4.3991532749e-06	3.84262263963e-06
a	0.0809600190987	0.5497347302	0.197435568152	0.164664908805	0.00704704838835	0.000121956391704	3.19409157979e-05	1.13443864946e-06	1.4783316321e-06	1.2811399523e-06
t	0.0609808750329	0.3156505934	0.230888962051	0.369853736268	0.0224071264628	0.000165861754568	4.6237921266e-05	7.7425204982e-07	1.77032062583e-06	4.10591672399e-06
s	0.0501502516776	0.225933341133	0.248372506684	0.440762988756	0.0341527164876	0.000516714515523	0.000103021958422	1.55625631661e-06	1.87802060394e-06	5.05239213916e-06
a	0.0229453957259	0.117848471711	0.273681643561	0.451510706252	0.103560245496	0.0294629561718	0.000962423999474	2.54768105389e-05	9.76038896647e-07	1.70933306889e-06
m	0.010576265242	0.0477475425703	0.119395522654	0.629220535417	0.148456945165	0.0388736262706	0.00543121586649	7.35615101796e-05	8.61227395989e-05	0.000138628545148
à	0.004897866014	0.0273054101901	0.0541799933513	0.760439311806	0.124809811722	0.0173087453035	0.0105395016222	9.56750100599e-05	0.000235559889866	0.000188119815716
i	0.00272294470467	0.0140992020634	0.0315826827838	0.528602559602	0.253177117241	0.130089887435	0.0390588428741	0.000392671146687	0.000207482274289	6.66288895553e-05
è	0.00296961116822	0.00607327302113	0.0117744129279	0.199471139867	0.457378305747	0.165621691812	0.155654717625	0.000771279335562	0.00026322294243	2.23497090584e-05
n	0.0430137217227	0.0467771533404	0.0102345886426	0.0894797249557	0.487276701916	0.063823986604	0.252849552542	0.00188550936519	0.00442883984748	0.000230226515243
a	0.0548125438009	0.0593163222301	0.00955711597887	0.0402802493186	0.325300727305	0.0982417955347	0.357650740847	0.0479468837884	0.00653872361583	0.000354895431748
g	0.0184136676503	0.02024009686	0.00336313251762	0.0155515381062	0.154924161768	0.111353768512	0.590169626949	0.0666927260961	0.0183401688719	0.000951141503916
r	0.0063396317801	0.00811357728667	0.00195403113254	0.00975554270207	0.0875118665893	0.164595112837	0.64523530565	0.0321353851987	0.036359851624	0.00799975190131
à	0.00237744912003	0.00391075747556	0.00151292369085	0.00690138800069	0.0538933278631	0.179251691279	0.46350223855	0.0175242576329	0.256013333875	0.0151126603004
m	0.0284076638267	0.176565830872	0.0334603113436	0.0307369377669	0.0447546449544	0.0672552334263	0.27575211285	0.0080430018443	0.324288274625	0.0107359915401
m	0.0375525208422	0.238160128624	0.0453915211145	0.0381524648556	0.0462387629848	0.0688322904754	0.183868914283	0.0304900473481	0.135088972875	0.176224406953
a	0.0136131933807	0.083821882568	0.0170032097382	0.0133199208519	0.0291163356616	0.138691500158	0.143605543094	0.258563024116	0.062557149725	0.239708289984
s	0.00672942246023	0.0299882479827	0.00632803654607	0.0052096799173	0.0237891232205	0.120177791553	0.125118559365	0.421313694705	0.162682714008	0.098662745328
o	0.00399014499008	0.0119470004912	0.00236980409336	0.00231449435243	0.0170927573402	0.044636905851	0.108748818122	0.541152054902	0.216122246003	0.0516257494427
n	0.00140436772003	0.00405698798407	0.000810870074787	0.000921579397477	0.00688189954673	0.0175218429837	0.0722768177073	0.494622941634	0.369793156668	0.0317095088142
a	0.000535462276677	0.00142490731902	0.000287913861262	0.000453169354826	0.00307354005558	0.00639070256123	0.0508831049024	0.339120870545	0.565598218889	0.0322321029381
d	0.000281609975559	0.000936197874007	0.000224203867754	0.000614183873942	0.00179760079186	0.00270209168708	0.0341025306341	0.264085507515	0.66705552963	0.0282005548127
e	0.000244362021853	0.000826086524669	0.000266898075918	0.000757004591314	0.00182749929729	0.00376571382903	0.0342577522114	0.168669573172	0.645366156543	0.144018984438
r	0.000153678917284	0.000389407101556	0.000172412577973	0.000549843630438	0.00126734775243	0.00385535616634	0.0250830967371	0.132877070391	0.654765475514	0.180886308613
f	0.00251339181909	0.0125401009272	0.00523640576866	0.00370844711015	0.00625082260414	0.0121604601454	0.0423581662457	0.061376442797	0.682140958505	0.171714733338
ò	0.0033336555197	0.0166462078091	0.00696733902955	0.00466498739672	0.00796796749138	0.0150684412485	0.0468944964152	0.0386777989323	0.632141986168	0.227637104446
m	0.0100549166532	0.157261609103	0.0297619004498	0.0133233661589	0.0136355364538	0.00860486661617	0.0347147524717	0.0168693994774	0.580606115389	0.135167559015
m	0.0128502403511	0.206673850868	0.0383838207499	0.016335479353	0.0163897015513	0.00835032473872	0.0308081094906	0.0136608546591	0.293559338796	0.362988273872
u	0.00674856525037	0.0730326689893	0.0154668150166	0.00637091741767	0.0084426609171	0.00791047244624	0.0144324158302	0.031530372553	0.0993083631987	0.736756757957
</S>	0.00616577812518	0.0387487407947	0.0101170787583	0.00423747670883	0.00717624545855	0.00854821622312	0.0111238329151	0.0480031332765	0.0504444364994	0.815435078978
