 	non	mi	aspetti	che	non	vengo	</S>
m	0.0515623398	0.558064305	0.385910562185	0.004219147415	0.000205005505	2.97124745e-05	8.8336486732e-06
ì	0.0195058486667	0.575781515	0.394325312728	0.00898054913833	0.00136917090833	2.87161808667e-05	8.8335233126e-06
m	0.0107506796222	0.718281471667	0.257255579576	0.0116075797128	0.00199988620278	8.53991863222e-05	1.93763608591e-05
e	0.0225907844074	0.750826257222	0.207118638525	0.0182229082376	0.00111283523426	0.000105674465207	2.29073868497e-05
m	0.0245077169691	0.568383840741	0.358663891508	0.0349189494125	0.00169757004475	0.0117429702515	8.50864408466e-05
ì	0.0128555041564	0.325889161914	0.571005997169	0.0656300631375	0.00672757161492	0.0177795486505	0.000112158577616
n	0.0153284997188	0.297412613971	0.522637199056	0.123623607712	0.0145472098716	0.0262902501168	0.000160621753205
e	0.0133845665729	0.173200989657	0.341983849852	0.407847649237	0.0362352976239	0.0271751360256	0.000172524064068
k	0.0077081235243	0.0727583695523	0.205176846784	0.498678499746	0.047275779208	0.166277072662	0.00212530926769
a	0.00510091317477	0.0363666442841	0.164557311595	0.478975899915	0.0903038564027	0.221163458554	0.00353190598923
e	0.00322675935826	0.0157832486947	0.0659070361983	0.473433486638	0.333531865468	0.106137849185	0.00197975094641
n	0.00175626631942	0.0066843708649	0.0310957373994	0.225138753546	0.355780667823	0.373159158395	0.00638507426547
è	0.000732784709807	0.0025954719283	0.0157438456331	0.0839042238487	0.265232048608	0.618234152798	0.0135574994218
r	0.000874044106602	0.0015334880161	0.00787657171103	0.0350269553829	0.238896627869	0.691097664266	0.0246946724739
k	0.0068008582022	0.0123685935387	0.0110176285703	0.0292559558943	0.10062212329	0.600813528089	0.239121343158
u	0.0285418597341	0.0469997241796	0.0124622015234	0.0622105966314	0.100914990097	0.286087502696	0.462783171053
m	0.038464686578	0.0596637680599	0.0169767841745	0.0720035688771	0.104929963366	0.359613287565	0.348348003684
e	0.024700502526	0.03509643002	0.0169006571915	0.045608751959	0.082733251122	0.452764409188	0.342196037895
</S>	0.017267864263	0.02181723351	0.00912647629575	0.0342172694795	0.088271820561	0.360292024594	0.469007338948
