 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.4893175325	0.195399815	0.013471163513	0.272373288	0.0293229635	3.421870895e-05	9.047307597e-06	1.4841468607e-05	5.71080404119e-05
a	0.204239265833	0.476694125	0.0173979345043	0.273689742	0.027864291589	3.362888275e-05	9.044019669e-06	1.48375417667e-05	5.71078302403e-05
r	0.102451436378	0.611714675	0.0253776238348	0.198877583333	0.0604583626187	0.000104453120683	2.4532865693e-05	4.52625424866e-05	0.000946052753516
ì	0.040100165226	0.633960391667	0.0741561266116	0.175259542444	0.0750660382062	0.000129834044128	3.00996171977e-05	5.54085391689e-05	0.0012423683478
s	0.0267056964087	0.757249783889	0.0759910285372	0.0923956174813	0.0465615267354	0.000435867508609	1.38766080326e-05	1.85556337696e-05	0.000628031962564
a	0.0241002661362	0.769327647963	0.0733646158457	0.0979389791604	0.0342860465118	0.00054275186387	1.01711608109e-05	6.2790848052e-06	0.000423253805631
e	0.0143278029021	0.498383799321	0.399820281949	0.0739341927201	0.0131923556039	0.000192569747957	5.82774820363e-06	2.1099382564e-06	0.000141085918523
N	0.00478972568803	0.166866598174	0.77135504065	0.04491209424	0.0118243920346	0.000183974814986	2.03036808679e-05	8.83503778133e-07	4.70294270666e-05
ì	0.00161678195101	0.0562538508913	0.822021690217	0.04867638208	0.0694957016782	0.001751631705	0.000166823234956	1.49806300604e-06	1.5687722227e-05
c	0.000939212108003	0.0258050143971	0.565475170072	0.04537820536	0.140704033893	0.174183505368	0.018006209945	0.0038429725072	0.0256657163816
h	0.0136098513027	0.061799215799	0.280191070024	0.0526122207867	0.186666474631	0.301767758456	0.0561847859817	0.0120838461691	0.0350848433939
o	0.0192262784342	0.0730976175997	0.152777324341	0.0862040169289	0.233856864877	0.204923022819	0.204275891994	0.012867555123	0.012771515998
e	0.00875340134473	0.0328508846999	0.0784926591137	0.111534948976	0.272168404959	0.16124264094	0.323887640665	0.00660455707433	0.00446495693167
n	0.00355409931158	0.0142591246666	0.0502539069712	0.080621673992	0.208907240653	0.37055991698	0.265718406888	0.00321565029144	0.00291002030956
è	0.00126058853869	0.0056552414672	0.0208440942571	0.032987237764	0.114726599218	0.606342252327	0.212533902296	0.00320409773048	0.00244602219985
c	0.000579147411063	0.00263090390073	0.0198916990857	0.0163900780213	0.0839399007393	0.631111764109	0.206478647432	0.0256313329102	0.01334660283
h	0.00207737393035	0.00495272806691	0.0172991393619	0.0127687240071	0.0535017979131	0.456865198036	0.284938649144	0.129098994303	0.0384974609433
u	0.00350980347678	0.0066279675223	0.00797280385397	0.0115093373357	0.0319722503044	0.199047240012	0.370483643048	0.308779304768	0.0600976536478
n	0.00445555849226	0.00836014800743	0.00730181735132	0.0173760077786	0.0349793667681	0.182221444004	0.396322937683	0.300785288256	0.0481973977826
f	0.00466099629742	0.00853131036914	0.00700264541711	0.0180633837929	0.0358136174227	0.193645216001	0.351746229228	0.325454516085	0.0550820658275
a	0.00271834869914	0.00431887365638	0.00321577823904	0.00861524719763	0.0166736009742	0.0860811295337	0.256146856409	0.533278305362	0.0889518532758
m	0.00420357919971	0.00779574938546	0.00255060144635	0.00951676646588	0.0144943583247	0.0799403293779	0.221447272136	0.590551201787	0.0695001634253
è	0.00457585742657	0.00880361429515	0.00218914994878	0.00930835396529	0.0131499323416	0.079628818126	0.174912380712	0.631112447262	0.0763194654751
n	0.00319141100219	0.00527258673172	0.00117282271626	0.00548112063176	0.00733469301387	0.0483485743753	0.115498260237	0.650118149087	0.163582375158
a	0.0033775511674	0.00478238817724	0.00101588427209	0.00502554497725	0.00538530090462	0.0348858320918	0.0736961297457	0.511077326362	0.360754045053
m	0.00193007186913	0.00255871766908	0.000686119830697	0.00290742479242	0.00265719433487	0.0149427039973	0.0427581212486	0.583961432121	0.347598225018
a	0.000809392353043	0.00112001000969	0.000341042946899	0.00130547948081	0.00129539534496	0.00817244963243	0.0272619510829	0.79172462404	0.167969639673
i	0.00201325403435	0.0034944919799	0.00965143944563	0.00529124117694	0.00526969554832	0.00475247951081	0.0332919560276	0.79565453468	0.140580911224
</S>	0.00351528651718	0.00629932998995	0.0190390852228	0.00974213758847	0.00970276127416	0.0052557257554	0.0473423980138	0.76221203734	0.136891270612
