 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.99159285	0.0081324158	6.25563155e-05	0.0002049246875	2.06212955e-06	2.22628215e-07	3.021943875e-06	1.9311490935e-08	1.6730825829e-06	2.75353812825e-07
ò	0.86498355	0.133793929267	0.00111765904317	9.71239808333e-05	1.59978301533e-06	1.17789232167e-06	2.98826671588e-06	1.92709598747e-08	1.67296624397e-06	2.75319409955e-07
t	0.773108393333	0.225248823089	0.00157740306772	6.15903126111e-05	5.78681198777e-07	1.48507362542e-06	1.01166338284e-06	6.48730014123e-09	5.58109335863e-07	1.58870468998e-07
t	0.690090081111	0.30563746103	0.00419231007591	7.87875932037e-05	2.13328807292e-07	4.96069944007e-07	3.52540879812e-07	2.22468050534e-09	1.86490350218e-07	1.20054038589e-07
i	0.404896733704	0.513277553677	0.081728228692	9.61187927346e-05	7.4425693464e-08	1.03649909867e-06	1.175530023e-07	7.86439446713e-10	6.21634629991e-08	4.00180661254e-08
ì	0.157205156368	0.736849617892	0.105876643697	6.71853692449e-05	4.5512745488e-08	1.22032222089e-06	3.979470103e-08	3.08240884638e-10	2.07212460632e-08	1.33402869012e-08
r	0.0845712655893	0.852557639297	0.0627086600323	0.000161901629748	8.4651904496e-08	4.13393572097e-07	1.681664011e-08	1.23789953946e-10	6.91028334387e-09	6.0620771542e-09
t	0.0732481768631	0.807356646432	0.118899801344	0.000494983076583	2.39859021499e-07	1.55931748499e-07	9.14122257e-09	1.16675257982e-10	2.30655420425e-09	3.64192348273e-09
e	0.038621270521	0.521814292811	0.438638297115	0.000925693125528	2.69439837166e-07	1.84927786833e-07	3.63074382333e-09	1.68794969327e-10	7.68865278511e-10	1.22132713984e-09
è	0.0137101150403	0.293083541604	0.686847582372	0.00635612430851	2.40651440906e-06	2.29132548944e-07	3.32596813744e-08	2.26432963109e-10	2.56541725066e-10	4.30008724213e-10
t	0.0682754916468	0.349721613868	0.528683107457	0.0533109281028	8.49292480302e-06	1.61559139648e-07	1.89272493791e-07	3.88993937703e-10	9.0812063122e-11	2.31968267047e-08
t	0.0875551792156	0.268965643623	0.534220749152	0.109245179368	1.2704486601e-05	2.44796429883e-07	2.13847347264e-07	3.14014755959e-08	3.6798944374e-11	3.35069942349e-08
a	0.0308667099719	0.104121409241	0.688809783051	0.176157166456	3.15766475337e-05	1.31874459333e-05	8.16047224213e-08	6.26096351986e-08	1.92896621247e-11	1.7840203745e-08
s	0.0107900082573	0.0386697687803	0.493647695684	0.456586362152	0.000276968755845	1.79574844111e-05	1.04795220748e-05	8.35807150662e-08	4.38934243042e-10	6.51126014915e-07
e	0.00390043673577	0.0163174859601	0.212816134561	0.765214587384	0.00157659675195	0.000150600743237	2.25695903583e-05	6.77620831689e-07	1.32550641435e-09	8.64337497972e-07
o	0.00133889209526	0.00608050582003	0.0997742528537	0.880937695795	0.0111281054173	0.000544083081079	0.000193745884119	2.37809777723e-06	4.09787863812e-09	2.98195152657e-07
G	0.00991004426509	0.00925277274001	0.101768440951	0.835801781932	0.0415120324724	0.000657502513693	0.000792534094706	4.13980628257e-05	2.03002609555e-06	0.000261439570545
i	0.012956483055	0.0103591014133	0.122261110317	0.766612010644	0.0824976141575	0.0036137787579	0.0012288487649	0.000103356770942	5.98600569852e-06	0.000361712961182
u	0.00474692636167	0.0044761271711	0.0701021881057	0.611748876881	0.290142748053	0.00828695325263	0.010203540055	0.000153186803647	5.62025276617e-06	0.000133839708694
v	0.00608368349722	0.0050530709237	0.0431355723686	0.34423504896	0.560358649351	0.00726157451754	0.0301567323517	0.000636833541216	4.79083311221e-05	0.0030309193202
à	0.00639074940241	0.0048303087079	0.0323206474562	0.19866006632	0.681190669784	0.00419861220585	0.0673430607839	0.000966365423739	8.1935848374e-05	0.00401758100673
n	0.0067276993708	0.0065005459693	0.0296788958187	0.21893554544	0.639332333261	0.00573588583528	0.0866211335946	0.00294413385125	8.67338427913e-05	0.00343711433558
n	0.00698785585693	0.00720916188977	0.0289542662729	0.219021281813	0.61364293442	0.0181870527784	0.0963010545315	0.00569050895042	0.000275903056264	0.00373000497853
