 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.985126015	0.00678303185	0.00716063575	0.00075770601	0.00016962054	1.438905955e-06	2.3675751165e-07	1.31275192855e-06
è	0.970533081667	0.0155213386167	0.0130251909167	0.00076921257	0.000148284543333	1.3774183771e-06	2.35808735961e-07	1.31253712783e-06
o	0.888406807222	0.0920219715389	0.0190189673056	0.00047373319	7.75752584443e-05	4.59698934733e-07	7.86529867383e-08	4.37525583206e-07
p	0.589763429074	0.392198210513	0.0163511620019	0.00041010453	0.00126499080015	2.42508868511e-07	2.19040015492e-06	9.66900698335e-06
p	0.331939089691	0.600354770171	0.0351967689006	0.02618772391	0.00630208626672	6.01726062837e-07	4.85320605164e-06	1.41022957944e-05
ò	0.216431369897	0.69458297339	0.0468721376335	0.0353058424367	0.00679743218691	6.36951139946e-07	3.57957500888e-06	6.05812527593e-06
r	0.0989231866323	0.848565607797	0.0329869048778	0.0143384349456	0.00517074249364	2.20478758315e-07	1.35167390796e-06	1.35934053031e-05
k	0.0620733622108	0.880528369266	0.0397727109593	0.0118260493152	0.00578185159788	2.94721222105e-07	9.45531982653e-07	1.64635312677e-05
e	0.0407680807369	0.592918104422	0.342274131986	0.0208663277717	0.00315808404596	8.7584639507e-06	6.68695337551e-07	5.88862928923e-06
t	0.0298873902456	0.310164189474	0.487160060662	0.0371544259239	0.135576835095	1.17405773169e-05	1.24850045585e-06	4.41619324631e-05
e	0.0253012530052	0.207737166925	0.442483223554	0.141241385308	0.183121109032	5.74433891056e-05	1.56191020862e-06	5.6894448522e-05
e	0.0113299943917	0.084837425075	0.443870107851	0.279205961769	0.180646623677	8.28264423685e-05	7.94931669287e-06	1.91135203017e-05
t	0.00738477173057	0.0484344883583	0.231067019617	0.22451003859	0.487957594559	3.99667341228e-05	0.000192705956898	0.000413386106527
r	0.00404460661019	0.0262682911194	0.116030810206	0.181589590863	0.65194965152	0.0171663511587	0.00204888058563	0.000901778268842
ò	0.00212484097006	0.0143286562398	0.0838961807353	0.230849346954	0.63979328384	0.0253861470529	0.00273936669521	0.000882152609614
o	0.00166192229002	0.00723178841327	0.0474428975784	0.260835212318	0.63974176128	0.0324317260176	0.0100384752317	0.000616222523205
p	0.00339288286334	0.00876363927109	0.0287604445261	0.204527580106	0.682101620427	0.0324029141825	0.0355326950772	0.00451822404107
ò	0.00391920928778	0.0101146005237	0.018172336842	0.103872356035	0.719227293476	0.0688250385708	0.0649686216924	0.0109005170137
s	0.0137439867626	0.0246324296079	0.0256666322807	0.091283975345	0.678721017825	0.0810621099569	0.0701533482308	0.0147364790046
s	0.0164184530475	0.0279925389526	0.0241721549269	0.062407829615	0.485806822608	0.211124360419	0.0935977837436	0.0784800146682
a	0.00583822637583	0.00957602193087	0.0102874594756	0.029835820705	0.188091794736	0.521893553473	0.0954945712479	0.138982494889
t	0.00223561314061	0.00332862494029	0.00503860524853	0.0153752290683	0.0702171647787	0.441681662418	0.354553937083	0.107569164963
è	0.000765570229537	0.00120759436043	0.00172713539851	0.00575983552277	0.0337555967596	0.147836562399	0.726850025694	0.0820977149877
l	0.000344909877179	0.00056655649381	0.000725736308503	0.00262800910759	0.0175610020865	0.052245276633	0.855533641898	0.0703948749959
o	0.000305410365726	0.00038209635127	0.000624390419501	0.00187939583586	0.00864724490217	0.0584742510443	0.658747870633	0.270939331665
</S>	0.000304402192863	0.000240130315635	0.00066963875975	0.00170805121793	0.00456455276109	0.0871849755222	0.417923570317	0.487404665832
