 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.880351425	0.1018228298	0.00146139275	0.00130557233185	0.0149831767025	4.66503163638e-05	2.47518535359e-06	2.41757766897e-05	7.96833067935e-08	1.42785343497e-06	3.50010098435e-08	9.5775050949e-08	7.37964355968e-08	4.32235201592e-07	1.80827950061e-08	5.3362648662e-08	2.2678112085e-09	3.0855561425e-09	8.59846207e-09	9.1128326e-09
v	0.957794745	0.03567144807	0.00107444329333	0.000435930723317	0.00499573570552	1.55899466555e-05	8.54957306923e-07	8.0706910464e-06	6.41254267935e-08	4.84279693307e-07	1.86184871768e-08	4.53473576157e-08	3.63396389301e-08	1.85899418259e-07	4.39419726728e-08	1.40439298662e-07	1.88787290042e-07	2.03072541043e-07	8.74284893403e-07	8.46335985933e-07
ò	0.915013835	0.0305719076267	0.0521400589744	0.000587636665906	0.00167274348384	6.9263598435e-06	3.24796018974e-07	3.0979232388e-06	5.90287026145e-08	1.71257062636e-07	1.36821384256e-08	2.87125875052e-08	2.44223629434e-08	1.08221647753e-07	5.28547011576e-08	1.69569355571e-07	2.51210376727e-07	2.69812755371e-07	1.16281965889e-06	1.12540457139e-06
d	0.576991076333	0.351936649209	0.0692994396381	0.000697559631969	0.00106835024028	4.0722658545e-06	1.89883926325e-07	1.4386553896e-06	2.61870298882e-08	7.3328049412e-08	5.35388505187e-09	1.25406631351e-08	8.7806821378e-09	4.20029309177e-08	1.80048556859e-08	5.66641844203e-08	8.40110438457e-08	9.02423976137e-08	3.8764023089e-07	4.24109246547e-07
ò	0.206261043444	0.749963816403	0.0411841178594	0.00168306145399	0.000904735340093	2.05167665817e-06	1.59949388775e-07	5.691153332e-07	1.51982680394e-08	4.10754291373e-08	2.13562906062e-09	7.09616744837e-09	3.05274317927e-09	1.58515355059e-08	6.10557624863e-09	1.89411567221e-08	2.80247992389e-08	3.02989032522e-08	1.29246930269e-07	1.90337875729e-07
p	0.075434156148	0.881424025468	0.0350398742865	0.00550500448466	0.00259314697336	2.46646625272e-06	6.64394786258e-07	3.572977644e-07	1.07282780898e-08	8.50299870458e-08	1.33719158687e-09	1.10213858861e-08	1.19879412309e-09	1.09488520353e-08	2.20229590288e-09	6.3549273527e-09	9.350380442e-09	1.03802778984e-08	4.30900522769e-08	1.47218725456e-07
o	0.0278767505827	0.714981135156	0.104070728429	0.149266225495	0.00379000469112	1.27342733176e-05	1.43061529542e-06	7.21070348133e-07	1.29221880299e-08	1.00673627349e-07	2.92586772896e-09	1.24971200454e-08	9.7119986103e-10	1.06415494451e-08	9.8639849096e-10	2.1539630559e-09	3.15595780733e-09	3.75236167213e-09	1.43710914008e-08	1.32845663448e-07
j	0.0109678203609	0.413737568385	0.129224719476	0.298504238498	0.147213128164	0.000224547493106	0.000114429472932	9.33455864938e-06	4.41312588677e-07	3.49050495412e-06	1.6147714043e-08	1.35581475432e-07	1.34040022034e-09	4.5789736915e-08	8.45330986987e-10	7.60888773633e-10	1.08653371911e-09	1.45734299671e-09	4.79116638349e-09	9.8685509445e-08
u	0.00524156048697	0.224310898128	0.157078416492	0.417018796166	0.195803052488	0.000369096937702	0.000157535687644	1.50066475498e-05	6.54299739559e-07	4.63149314304e-06	3.9275683681e-08	1.77646274277e-07	3.39285997345e-09	6.22112389717e-08	1.427264129e-09	3.40102474544e-10	5.5141425837e-10	8.33247898903e-10	1.59791014723e-09	8.72989613438e-08
r	0.0273534838957	0.106356589376	0.312074135497	0.474240492055	0.0785634959293	0.00117742245257	0.000137635032548	7.89096258499e-05	5.4218215652e-07	5.54827403935e-06	1.4208851456e-07	2.82391557226e-07	3.51196063245e-08	3.03326269657e-07	1.6611460043e-08	2.25441934818e-09	4.3508729279e-10	3.94433923297e-09	6.94343977043e-10	1.0980285492e-05
ì	0.0344836356419	0.058098420292	0.280152140166	0.575728240685	0.0493899793098	0.00185818828419	0.000155069364183	0.00011216890095	5.14986095507e-07	6.07422034645e-06	1.77064628187e-07	3.22388226742e-07	4.69043617748e-08	3.82862057886e-07	2.15204034143e-08	3.48473368273e-09	2.19901885263e-10	4.84107819932e-09	3.93295133681e-10	1.46112809478e-05
