 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.8142007	0.1689391355	0.00777885075	0.0086846155	4.6325520585e-05	2.96011756508e-06	0.0003474287282	1.6903684585e-08	9.286616715e-09	6.8673123e-10
v	0.926201466667	0.0644440909867	0.00294530497333	0.006275987484	1.54982365383e-05	9.90905211413e-07	0.00011663556584	1.1437549585e-08	6.2408744715e-08	2.94923978967e-08
ò	0.855546202222	0.0564627424822	0.0855155472144	0.002334323512	5.48073641277e-06	5.22760826804e-07	0.000135113586253	9.937633395e-09	7.99993854383e-08	3.90829845749e-08
e	0.754129597407	0.101077680827	0.143212449071	0.001436011104	2.11596068092e-06	3.63990146401e-07	0.000141763507584	3.76681493633e-09	2.67918023251e-08	1.3049151792e-08
n	0.527050952469	0.319520503609	0.15244333969	0.000920303208	1.6101785157e-05	5.40264642934e-07	4.8149581928e-05	4.46771512501e-08	1.1874912754e-08	6.5135102255e-08
ì	0.199680478156	0.46769837787	0.332036716563	0.000541898489333	2.4453365719e-05	8.10172434311e-07	1.71276412093e-05	5.96883663167e-08	6.932695258e-09	8.24928042737e-08
m	0.0831949627187	0.51827726929	0.396156385521	0.00207164987644	0.00028528795124	4.99890786477e-06	8.6180094031e-06	6.46842328006e-07	2.39959140927e-08	1.62116431613e-07
e	0.0408250545396	0.421042632763	0.30499534184	0.225594515859	0.00750808618375	2.42989129549e-05	8.86170580103e-06	9.75556866002e-07	3.24915610309e-08	1.88774517571e-07
a	0.0179412951465	0.155908229254	0.23007640528	0.571970005286	0.0232034767279	0.000762347046985	0.000136715942267	1.39869184533e-06	5.04240250103e-08	6.30768564537e-08
n	0.0231413830488	0.117609268418	0.192275266427	0.606147458429	0.0499624039093	0.00977336761566	0.000844750907422	0.000215979749382	2.16150315967e-05	8.46413404905e-06
k	0.0222479343496	0.101876811139	0.162615681142	0.58934124281	0.105676289636	0.0157319528719	0.00153573816914	0.000649123083127	0.000313195157199	1.20006620497e-05
ò	0.00966182291653	0.040014254713	0.128026826047	0.63069601427	0.145573809879	0.038250320624	0.00220662385638	0.00157316482771	0.00390371371907	9.34607973832e-05
r	0.00502776317218	0.020442709571	0.122035434016	0.50650733809	0.26401289996	0.0725920735413	0.00225966648546	0.0020726163759	0.00492063420636	0.000128878504128
a	0.00289621590073	0.012346106857	0.064680054572	0.28608684903	0.53457682332	0.0939972711804	0.00212476899515	0.00147841437197	0.00175286626745	6.0641581376e-05
p	0.00371202307691	0.00963032928567	0.029727133424	0.110520095677	0.50940565444	0.33024309706	0.00380996266505	0.00198181197066	0.00069423874115	0.000275655022125
r	0.0040724452823	0.00847388683856	0.0183543974747	0.113234398226	0.35940043148	0.480449432353	0.00593546582168	0.00358226499022	0.00605550333372	0.000441760207375
ò	0.0016346178441	0.00358733135619	0.00865363749157	0.110322857742	0.377747073827	0.479407710784	0.00570599477389	0.00460308319674	0.00791124081124	0.000426430482458
n	0.00333593744137	0.00847670911873	0.00823498616386	0.0473757102473	0.395257081276	0.519510683595	0.0050982320913	0.00900812293225	0.00321398087041	0.000488533127486
t	0.00387440105379	0.00988043957291	0.00767638515462	0.0336338784158	0.433408687092	0.491275507865	0.00579391203043	0.0113855066441	0.00219860369014	0.000872670575829
