 	credo	che	stanno	ancora	svegli	</S>
p	0.865859875	0.1272716017	0.006773121	9.366919e-05	1.0426255e-06	6.888885925e-07
i	0.812173675	0.1702301739	0.00950339133333	0.00808761599	4.41130126667e-06	7.599509575e-07
s	0.748852558333	0.228993067967	0.0114455377778	0.0107009289713	5.29717902762e-06	2.65773467917e-06
t	0.751302519444	0.233916892656	0.0112069632593	0.00356863909068	1.78291686127e-06	3.25661099306e-06
è	0.808957489815	0.182431510885	0.00741086408643	0.00119759625823	6.60696810423e-07	1.86631009769e-06
o	0.530363482938	0.415268206962	0.0523639390288	0.00200207695508	8.81662046808e-07	1.35552303323e-06
k	0.231047297313	0.606927065654	0.158134409676	0.00229495728836	1.06467728227e-06	0.00159517977968
a	0.140195892438	0.601612021885	0.250301383225	0.00562756579945	0.000124250333694	0.00213884129456
s	0.085012859146	0.581962490628	0.320623801075	0.00711061396648	0.000165454025378	0.00512472666619
t	0.0749807500487	0.521980396876	0.384611077025	0.0107968131888	0.000609034169273	0.00702190282206
è	0.0521605420162	0.403716482292	0.517607035675	0.0205933140629	0.000861075036424	0.00506152887402
o	0.0234614448987	0.211046619431	0.463106258558	0.298095054021	0.000795251458808	0.00349533731617
n	0.0118775285262	0.115993378477	0.446386732853	0.42361906134	0.000677681810269	0.00144557213022
e	0.00806792412207	0.0827169746923	0.410917708618	0.486857287113	0.0102838821274	0.00115616251007
a	0.00290083431402	0.0314175607641	0.178857910539	0.767472139038	0.0184131460425	0.00093834029669
n	0.00334543086467	0.023244496588	0.199075583513	0.737968403013	0.0124668066808	0.0238991950922
k	0.00375256332156	0.019193608496	0.182882288504	0.487268887671	0.256955589894	0.0499470023641
ò	0.00164453728385	0.006864510312	0.064413469168	0.273358219224	0.519534109965	0.134185121455
r	0.0139466773379	0.00807633095067	0.0410802877227	0.195244886408	0.554414383322	0.187237410485
a	0.0183456686793	0.00860097165022	0.0321063271876	0.119650046969	0.702047641107	0.119249364828
a	0.0273038891264	0.0227042112167	0.0243977613425	0.058105583823	0.774503013702	0.0929855946093
t	0.140074586375	0.0848209670722	0.0722064337808	0.0402790292743	0.482895536734	0.17972347987
s	0.157030944778	0.0861007557907	0.0750094608603	0.0188743044248	0.382561627745	0.280422919957
ù	0.0525724099293	0.0289077436402	0.0253653675334	0.0085753064416	0.370707045915	0.513872156652
n	0.0175669671618	0.0096778822354	0.00853601532313	0.00315651426387	0.149876457638	0.811186202217
n	0.0059096659426	0.00329926091047	0.00297740813971	0.00237896197129	0.121455268213	0.863979467406
i	0.0040997840342	0.00325865929016	0.0024702095799	0.00632193139043	0.292311966071	0.691537465802
t	0.0034810513814	0.00319355254172	0.0022361497233	0.00640715689681	0.281622449024	0.703059631934
i	0.0011885348318	0.00108008117091	0.000795365414433	0.0022297769656	0.103349090675	0.891357143978
</S>	0.0006076239179	0.000551009253455	0.000427349672217	0.0012006568328	0.0630971913375	0.934116171989
