 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.394597225	0.60494283	0.000177083935	0.0001544415375	5.8060492e-05	6.18188501e-05	8.37163482e-06	3.833586045e-08	1.0859067583e-07	9.06258325e-10	3.83071175e-10	1.31997795e-10
a	0.581118058333	0.418560768	0.000217388641667	5.85491105e-05	2.150522028e-05	2.07616680433e-05	2.87222866533e-06	1.32844758443e-08	3.65785755633e-08	3.381543524e-10	1.54172135833e-10	7.5534520422e-11
p	0.536754749444	0.1414722219	0.321312889654	0.000365128669833	5.14371583733e-05	9.1159402911e-06	2.07132490671e-05	6.00918273424e-08	3.09461431588e-07	2.16014037878e-07	2.53090112045e-06	1.059083518e-05
e	0.504216046481	0.0561285158667	0.438994168551	0.000494494313278	0.000115063782791	5.98471499703e-06	2.72860583557e-05	1.83340315781e-07	4.21257978863e-07	2.88366761626e-07	3.37453731072e-06	1.41210887072e-05
d	0.49170589816	0.0279713907556	0.42252829485	0.0394478240944	0.0174193872109	0.000400628096899	0.000419639021452	8.51181078594e-07	5.98444282795e-06	7.89780969542e-07	3.14967334081e-06	9.60775365496e-05
ì	0.27830832872	0.0363456650519	0.596961231617	0.0562835723648	0.0307042580703	0.0006615187323	0.000596985093817	2.41540545953e-06	8.51097410932e-06	9.84912796514e-07	3.0766703275e-06	0.000123396374037
a	0.207310405907	0.0392147136173	0.678661977206	0.0481691451216	0.0259731593568	0.000370848192767	0.000251135988606	2.48765140318e-06	3.58021604644e-06	3.57330412405e-07	1.02758405844e-06	4.11321465946e-05
e	0.080204800069	0.0137446456591	0.601572472402	0.277640411707	0.0265463017856	0.000153291806256	0.000121475326869	1.14332321773e-06	1.28206491381e-06	1.20243819868e-07	3.42637300481e-07	1.37107160816e-05
s	0.0281260106897	0.0046171413797	0.294037172467	0.645160183902	0.0271290509285	0.000667833228752	0.00024967430229	7.2110940591e-07	2.8576153596e-06	1.39236648789e-07	2.05664979117e-07	9.01807951522e-06
ò	0.00962429199657	0.00155773884057	0.129288619156	0.834694004634	0.0236676746428	0.000859332389584	0.00029645137743	5.97168435303e-07	3.49679499653e-06	1.61254439596e-07	1.66169220372e-07	7.45392872537e-06
z	0.00334334601219	0.000530069130857	0.069038288052	0.908692144878	0.0171689825476	0.00100713174319	0.000195647549143	1.0523581451e-06	1.35177565422e-05	1.59690983653e-06	2.89889116746e-06	5.32863446208e-06
u	0.00135993315073	0.000259884020286	0.0274873613507	0.664220991626	0.295278600849	0.00968039324773	0.00107054956305	0.000592076761148	3.80208655141e-05	3.64918027884e-06	3.93222833915e-06	4.63059845536e-06
n	0.00095446031691	0.000334052453429	0.0193554534502	0.355311587209	0.60114516695	0.0162705004159	0.00556867278768	0.000968263607049	8.2829991838e-05	5.63349625961e-06	1.82714639638e-06	1.56909324445e-06
e	0.000797854195637	0.000342520031143	0.0153683399501	0.230619612403	0.68554355565	0.0361277028053	0.0200428162626	0.0108597402223	0.000274655260613	2.04377217532e-05	2.20216553213e-06	5.75815407817e-07
f	0.00110421115521	0.000416617543714	0.00965892978337	0.118988210801	0.74974021855	0.0484576566018	0.0529204054209	0.0169203294074	0.00129966448687	0.000217273897251	0.000135972407244	0.000140495559671
à	0.00118172883507	0.000429775504571	0.00716473686112	0.0783388749337	0.764911039517	0.0578318845339	0.0730692284736	0.0147673701358	0.00161746551896	0.00029854784575	0.000201264787415	0.000188083558224
i	0.000756100005023	0.00028709040819	0.00409813212037	0.0439106556446	0.585334616506	0.117496464845	0.135199356158	0.105767019045	0.00671676296299	0.000277880651917	9.22571094717e-05	6.36908188013e-05
t	0.00176229934501	0.000501641529397	0.00530792060679	0.0818118112149	0.302606168835	0.151005328282	0.265814548719	0.160565676348	0.028840355321	0.00133516770731	0.000266706541824	0.00018238335066
o	0.00182261076367	0.000477041024132	0.0048352673356	0.0888686680716	0.149258955278	0.116589532761	0.361378402906	0.214115315449	0.058051057107	0.00392401913577	0.000456429267275	0.00022270249622
