 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.9930154	0.0028297215	0.00407389985	6.697595e-05	1.369894665e-05	2.7458817e-07	2.89986065e-10	1.73052045e-10
ù	0.988305286667	0.0059679501	0.00567562401667	4.52669306667e-05	5.65101895e-06	1.93659816667e-07	1.10318941e-10	9.113080665e-11
t	0.958048028889	0.0313274267	0.0105995981722	2.22167275556e-05	2.37438890333e-06	3.56961118889e-07	2.05364403e-10	2.52536530533e-10
t	0.900071356296	0.0826136505667	0.0173004720574	1.29784928519e-05	1.09532525444e-06	4.39189912963e-07	2.35508288567e-10	3.06180232297e-10
o	0.884780398765	0.0981210901889	0.0170733960191	2.1465103284e-05	3.39488708481e-06	2.80673627654e-07	1.14885620422e-10	1.02184231172e-10
s	0.615724246922	0.318256170063	0.0654129323397	0.000594743267761	4.2727856616e-06	7.66754472588e-06	2.99751354347e-09	1.45851796087e-08
p	0.289681232974	0.553612556688	0.153745247447	0.00288867672259	6.08204711872e-05	1.14789699086e-05	4.03727087449e-09	1.94160869659e-08
ì	0.204647495658	0.596944952229	0.186895942482	0.0112728096742	0.000166588073729	7.21626483029e-05	4.40280589848e-08	8.05013208497e-09
t	0.112573624553	0.626433500743	0.244102124161	0.0166404038914	0.00015600190791	9.42459934343e-05	5.91358553283e-08	6.35924222832e-09
i	0.049233318851	0.445022675581	0.36476255472	0.136320033964	0.00462497859597	3.63534476448e-05	3.81887297761e-08	5.53933704277e-09
t	0.0237998575503	0.275755297194	0.418313784907	0.275441904655	0.00626529243199	0.000423324125048	2.03890928925e-07	3.02244802114e-07
o	0.0093745540501	0.192078487065	0.321313391636	0.455291868218	0.021164770044	0.000776166558349	3.56205229642e-07	4.01361861271e-07
f	0.00380273426003	0.0801679116883	0.170553118212	0.710644389406	0.0288851270147	0.00578480646945	0.000136029349763	2.59067109943e-05
a	0.00182415336334	0.0364345766628	0.0834711187373	0.803112863135	0.0675175516716	0.00741194992315	0.000190711665921	3.70648669981e-05
b	0.000999091454447	0.0157810239876	0.0417137410791	0.846326054378	0.0802510125572	0.0140450437411	0.00068730845464	0.000196682095666
b	0.000402144885816	0.00814122876253	0.0201349239597	0.714176704793	0.0378744308524	0.097098057247	0.121082915785	0.00108954703189
r	0.000433739016272	0.00760271202084	0.0201630304199	0.637039421598	0.0512579749508	0.119712079082	0.162575808195	0.00121518400863
i	0.00116723215876	0.00882957234028	0.02489805914	0.589180490533	0.271395304984	0.0479191779273	0.0561878985517	0.00042224189021
k	0.00127928321959	0.0124260587801	0.0286826500467	0.546746446844	0.343002071661	0.0466024708758	0.0210015709706	0.000259467532737
è	0.00093917950653	0.0138342019267	0.0299305110156	0.585794648948	0.310089913887	0.0492834646253	0.00982068095687	0.000307419490912
t	0.0125833859022	0.0741397813089	0.101168758005	0.409943332983	0.334901244629	0.0579949975418	0.00801145605229	0.0012570550303
s	0.0166796809007	0.0940386296696	0.123692810002	0.238119240994	0.456381021543	0.0586277039473	0.00961002301743	0.00285092014343
a	0.0064006353169	0.0335769682432	0.0466549315007	0.119616174798	0.756057857181	0.0289893624158	0.00624589888581	0.00245819400448
n	0.00240648778463	0.0113708763644	0.0158993873236	0.0445111759327	0.596947942394	0.324091965472	0.00374271217527	0.00102945071483
o	0.000838124270543	0.00394299361147	0.0055190899012	0.0182897178442	0.290557970798	0.676526775157	0.00385776362509	0.000467531840277
p	0.00152728177018	0.00535793219716	0.00726763710373	0.0355229999481	0.238278306933	0.610864825052	0.0985515921084	0.00262939602543
e	0.00187353837673	0.00593471138572	0.00811461103458	0.0453164849827	0.402110822311	0.384510678351	0.142173267369	0.00996588924181
t	0.00292897297891	0.00795619678191	0.0111773680115	0.0812282519942	0.475665127437	0.328885202784	0.0799548077897	0.0122040834139
t	0.00323069290964	0.00866117156064	0.0121744804372	0.0915944493314	0.286979829146	0.274094000928	0.240467734597	0.0827976494713
ì	0.00121173433321	0.00312421080355	0.00446930059573	0.0345516173105	0.145874609715	0.178404703643	0.365951494866	0.26641234649
