 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.994734425	0.000313637837	0.004828889965	2.65023215475e-05	9.2693518925e-05	2.2607627656e-06	1.49911916525e-06	5.140102515e-08	1.373349791e-10	2.91882375e-09	2.41688515e-10
r	0.967752858333	0.028614708229	0.00356460253167	1.20897372142e-05	3.39977622583e-05	1.33096189893e-06	9.65795898583e-07	8.01891908483e-07	3.46969557558e-08	1.76801155858e-05	9.08148704402e-07
t	0.932145019444	0.0458776050763	0.0219262180772	8.52979740473e-06	1.49602543861e-05	1.03252761298e-06	7.89284722194e-07	1.05114343709e-06	4.62635943853e-08	2.35730537775e-05	1.2181538968e-06
e	0.908759739815	0.0243792703588	0.0668099383591	3.53936804682e-05	6.44054666203e-06	3.65460189993e-07	2.69026038398e-07	3.52296331763e-07	1.54684866553e-08	7.85989154116e-06	4.1343906207e-07
n	0.701076513272	0.11147954312	0.187239259453	0.000193409215489	8.09719612068e-06	2.22829022331e-07	9.6511465466e-08	1.21974928054e-07	5.16124176297e-09	2.62204846232e-06	1.39744666594e-07
a	0.486538914424	0.206614487707	0.305829246484	0.0010011448585	1.48317167069e-05	3.0844445411e-07	9.65024461553e-08	6.06696756847e-08	1.72740060166e-09	8.76101502498e-07	4.85132639728e-08
i	0.320244360141	0.386099992569	0.285797218828	0.0078084398195	4.8019914569e-05	1.2248079447e-06	2.33630828718e-07	1.89337209228e-07	5.8797052522e-10	2.92063120576e-07	1.61731000974e-08
v	0.118690855747	0.581692097523	0.252334772943	0.0463375506065	0.00089417572819	4.87270083149e-05	6.53930409573e-07	4.48586086409e-07	9.51815803407e-10	1.6578826701e-07	5.34591781797e-07
ò	0.0407056376157	0.456804189174	0.426370204314	0.0748324002022	0.0012170398694	6.80925404383e-05	1.15582263652e-06	4.3343840547e-07	1.5362506678e-09	1.2366891086e-07	7.07403901306e-07
s	0.0172756378719	0.223616958391	0.651050101438	0.106629070067	0.00137403658313	5.19756364794e-05	1.02833543551e-06	2.75673235157e-07	1.6290417226e-09	4.56191151438e-08	8.42612307809e-07
t	0.00920237439063	0.0964719294637	0.662782967146	0.228426103356	0.00299308719438	0.000117634597493	3.24408993517e-06	1.71168466839e-06	2.05209531742e-08	2.09726135479e-08	8.89509392936e-07
e	0.00452615533021	0.0427275063546	0.469088485715	0.473076114452	0.0103621160648	0.000199743535831	1.68331088117e-05	2.74256928946e-06	3.12276950581e-08	9.99367408263e-09	2.98637923035e-07
s	0.00429256887674	0.0190674949849	0.301526041905	0.643573491484	0.0306772153549	0.000830905631944	2.32160626039e-05	7.42485266315e-06	4.99955743527e-08	4.73625220942e-08	1.5566862094e-06
t	0.00375513029225	0.0131894317616	0.238817533968	0.699455963828	0.042929461785	0.00173416707731	7.95412082013e-05	3.62607492211e-05	4.01231218118e-07	1.01758790698e-07	2.0018840998e-06
u	0.00180618559742	0.0064490963952	0.142273305656	0.707809867943	0.134381807262	0.0060578482591	0.0011498174694	7.03212697404e-05	9.36523339373e-07	1.35587506899e-07	6.980616336e-07
d	0.000975531105807	0.0035537300064	0.0625753962187	0.673795372648	0.229733342421	0.0272051870864	0.0019285967898	0.000181104803247	3.22772817979e-06	2.98248133563e-06	4.55582730149e-05
i	0.000586234041936	0.00261041052547	0.0320833520729	0.654896940883	0.264582037474	0.0407168106955	0.0041480045966	0.000301762357749	9.18814705993e-06	4.46867974521e-06	6.07991533216e-05
è	0.000834339613979	0.00496743886516	0.0194229953576	0.622173880294	0.292362939158	0.0526988775652	0.00714618686553	0.000354994475916	1.565153202e-05	2.08809240107e-06	2.05755596572e-05
o	0.00116468840466	0.00576894176172	0.0115709585525	0.419997716765	0.329843526386	0.166168360522	0.0589879386218	0.00626495982531	0.000224820163007	1.13533601969e-06	6.91120024573e-06
n	0.00145011116822	0.00265918619391	0.00689931295083	0.174727438922	0.373252702129	0.336847220174	0.0914981345406	0.0120618286084	0.000559170221002	4.7227195399e-06	4.01217108752e-05
a	0.00120693798607	0.00157581207864	0.00474580963694	0.082577329974	0.31670654071	0.388030060058	0.166373779847	0.0353479218695	0.003303714307	7.590268818e-05	5.61596572917e-05
n	0.00064108023869	0.000925656073547	0.00247995299898	0.0466048503247	0.27042631357	0.418733973353	0.208559993282	0.0464756539565	0.00492392023567	0.000107186501727	0.000121438112764
a	0.000445439437563	0.000707137751516	0.00168736388466	0.0323312450082	0.207340304523	0.391326957784	0.274956344427	0.0760986496522	0.0145429525452	0.000394310729576	0.000169337450921
m	0.000855018857188	0.000997051010839	0.00256540781322	0.0225970399027	0.156817141508	0.365974802595	0.338291831476	0.0903866315507	0.0208215761817	0.000529042753192	0.000164469910307
à	0.000991527083396	0.00111619792361	0.00293119836107	0.0225033243009	0.175154413836	0.427353794198	0.291873207159	0.0491560355169	0.0269773160606	0.000650018694397	0.00129295103344
s	0.00517178632547	0.0028437343612	0.011613259777	0.030330145767	0.188770391279	0.437016654733	0.239804231053	0.047555101839	0.0341304613535	0.000744517491466	0.00201968257781
o	0.00658094110382	0.0033943116274	0.0144480100457	0.0293611490223	0.145763067426	0.320359381578	0.262738152351	0.16950712728	0.0329072777845	0.0102699869238	0.00467053822594
n	0.00228911551327	0.00117359013947	0.00495406871857	0.0106639551074	0.0646611128087	0.202197990526	0.27829945745	0.32618154576	0.0898074539282	0.0138482715746	0.00592338007531
a	0.000856983024423	0.00043552298149	0.00177028847619	0.00426786000913	0.0325715734362	0.149259526842	0.20387427915	0.446198905253	0.145647774643	0.0112476997915	0.00386953759177
d	0.000911728644808	0.00101244207216	0.00210154991206	0.00638581497638	0.0282084803121	0.143869438947	0.186159386383	0.412996915084	0.201142894881	0.0118325268305	0.00537878709726
i	0.000913957587269	0.00120494994472	0.00220978393902	0.00713788058213	0.0276519434374	0.150834829649	0.220536478794	0.300381751695	0.243661438294	0.0259479651768	0.0195190080324
v	0.000347280381423	0.000597457318907	0.000909395104673	0.00443526501738	0.0185470754791	0.158519189883	0.235835662931	0.235446717232	0.289291016098	0.0303416939256	0.0257292456775
e	0.000169704023808	0.000394089509469	0.000488599998224	0.00356199391579	0.0154751751597	0.155922842294	0.24010118431	0.206028272411	0.274770348699	0.0667027991752	0.0363849862258
n	0.000172618191269	0.000487692889656	0.000351753149408	0.00256807778193	0.0126325763866	0.121796299765	0.305522548103	0.17483236247	0.268346656233	0.0775160353251	0.0357733911753
t	0.000284815483756	0.000749599829885	0.000453662039803	0.00263073982731	0.0108357816289	0.106175428588	0.270577752701	0.0914359701567	0.459676318744	0.0361932757084	0.0209866948251
è	0.000244302812252	0.000505215383295	0.000354091733268	0.00152009649577	0.00594777198963	0.0508404670627	0.1449811349	0.0583863970522	0.531453109581	0.0289712145695	0.176796234942
s	0.00661900953508	0.00341909166776	0.00916998475109	0.0107179526186	0.0302650396099	0.0775147812209	0.0838272823	0.116017305017	0.407587976527	0.0226087065232	0.232252878314
s	0.00875682825836	0.00438878487592	0.0121355947704	0.0138886652062	0.03960703407	0.093045185407	0.0790003074333	0.146882703672	0.287476318842	0.0382636278411	0.276554946105
o	0.00313142096612	0.00148592812687	0.0042016369968	0.00491853460207	0.0153893260233	0.0416669165357	0.0659678468111	0.149808226557	0.167526614614	0.134145150947	0.411758402035
m	0.00194222968871	0.00108246102386	0.00238949235227	0.00306374830069	0.0098916611411	0.0287326785786	0.0642934332704	0.215872882186	0.226925009871	0.159797180982	0.286009251678
a	0.0013666943109	0.00094676978722	0.00168325202342	0.00234484420023	0.00759880444703	0.0243178131929	0.0592675660901	0.198497327395	0.26903912329	0.173524417661	0.261413424893
è	0.0006191355083	0.00046054012834	0.000695698080473	0.00114338070008	0.00434924954901	0.022442923731	0.0690827236967	0.177941115798	0.323728607763	0.160626012687	0.238910658131
s	0.0155358783928	0.00476211226278	0.0117201446602	0.00705296100003	0.0176339565163	0.0369939189103	0.0669116128989	0.229484485266	0.355880442588	0.0689018766957	0.185122665877
t	0.0203535243193	0.00605367964493	0.0152722761694	0.00869495103801	0.0205480694388	0.0294731678034	0.0290756644663	0.178143359089	0.173990660863	0.0572172745652	0.461177375292
r	0.00678777056767	0.00202012804398	0.00509567290283	0.00291105552034	0.0069566920096	0.0105043475678	0.0117791747554	0.068217919363	0.076889029621	0.0517263181884	0.757111891764
a	0.00228270532546	0.00067472804466	0.00171538102364	0.000995652496447	0.00245604514653	0.0040596231226	0.0073307153518	0.042492144121	0.0391612468737	0.0760979760628	0.822733773921
</S>	0.00117054545773	0.00033854015983	0.00088127625032	0.000530479528223	0.00139066889327	0.0025340042613	0.0076197261759	0.0468090250605	0.0262641449369	0.107016488031	0.80544505196
