 	forse	stanno	ancora	svegli	</S>
f	0.98813315	0.0114140968	0.00040902176	1.87456505e-05	2.4936789545e-05
ò	0.987072016667	0.0122982722667	0.00059743476	7.35432151333e-06	2.48552362617e-05
r	0.984600925556	0.0148094514222	0.000533909986667	2.55695557378e-06	5.31407631672e-05
s	0.964745171852	0.0349532638074	0.000236992615556	1.29329124726e-06	6.32889762557e-05
i	0.670475080617	0.301039505936	0.0283744567585	8.64613674158e-05	2.44956242852e-05
s	0.407515640206	0.554517091979	0.0377066665245	0.000114418131843	0.000146185135095
t	0.301894430069	0.68487990066	0.0129890244132	4.67290706518e-05	0.000189920369032
è	0.143362760023	0.849367263553	0.00711351027107	4.70018388839e-05	0.000109497753677
o	0.0734685176743	0.644551284518	0.28164757759	0.000255341014295	7.72906060923e-05
n	0.0597759935581	0.492789494839	0.44686184253	0.000331855321432	0.000240816870231
e	0.0531614020527	0.40075234828	0.53908034751	0.00633786757381	0.00066804910341
a	0.0190383272509	0.149586786427	0.81917512917	0.0115589851913	0.00064079061447
n	0.0166531837836	0.0948299824757	0.866750579723	0.0087492448971	0.0130170238182
k	0.0158335195945	0.0746853693586	0.635326749908	0.242135279466	0.0320190682727
ò	0.00595698031483	0.0278970886529	0.346194123303	0.503224959822	0.116726815424
r	0.0132965345549	0.0269334032176	0.227751647768	0.549526919941	0.182491451808
a	0.015856701995	0.0259939775392	0.132448269923	0.70033042998	0.125370612603
a	0.0370694611417	0.0220986769797	0.0582559573077	0.798518033327	0.084057866201
t	0.163217993714	0.0922654103266	0.0371490347692	0.513858512776	0.193509042067
s	0.173857207958	0.102613875362	0.0179009131564	0.404840039259	0.300787994022
ù	0.0580754725153	0.0344081487573	0.00753677477547	0.39205450642	0.507925124674
n	0.0194282059211	0.0115154202058	0.00268257838516	0.159043589973	0.807330201558
n	0.0065767141337	0.00393115227193	0.00186150756505	0.139258184491	0.848372423853
i	0.00481366926457	0.00332073795731	0.00457504365502	0.30781124483	0.679479307951
t	0.00425177428152	0.0030781096311	0.00458479904167	0.281267555477	0.70681779265
i	0.00154263378717	0.00107184585237	0.00158613465522	0.100438352026	0.895361064217
</S>	0.000845005143585	0.000560122271185	0.00083765605461	0.057793150513	0.939964082109
