 	deve	che	entra	da	qui	</S>
è	0.42782446825	0.2675251	0.3046365135	1.26559415e-05	1.09788161e-06	9.589776e-08
n	0.14933416325	0.487462943333	0.363190851167	1.00115038333e-05	1.63516547e-06	3.1778416e-07
g	0.0701512660833	0.547567014444	0.382261497056	1.72189879444e-05	1.32385595667e-06	1.63558030667e-06
h	0.136956212028	0.375217564815	0.487139742352	0.000554998791648	5.32763668556e-06	0.000126140650569
i	0.226358444009	0.448379048272	0.323189103117	0.00189996819722	6.77414486185e-06	0.000166624869256
s	0.160415169003	0.403891154091	0.433624780039	0.00197979164241	2.60022762062e-06	8.6508812152e-05
e	0.061414995001	0.22107300603	0.689228193346	0.0282117248908	1.22078392402e-05	5.9893697084e-05
n	0.0259586646003	0.15465376121	0.781184331115	0.0377401480636	2.21373614134e-05	0.000440946035395
a	0.0096108278001	0.0605468086033	0.829030353705	0.0997373857879	0.000504539280138	0.000570062134298
m	0.0105189939334	0.0355912058678	0.797449614568	0.149250259929	0.00247081739338	0.00471910873393
b	0.0215140169778	0.0283876212893	0.607664751523	0.24625480131	0.0807286656311	0.0154501654113
i	0.0210839226593	0.0202572077631	0.267603440841	0.523137767103	0.151716268544	0.0162013898038
a	0.0119212282198	0.0161300692544	0.153701310614	0.689471222368	0.121628732848	0.00714742434793
p	0.0139777097399	0.0167949437515	0.362506790205	0.497594224123	0.0888592142827	0.0202671228626
ò	0.01326030158	0.0123495560838	0.450868276735	0.339371931374	0.136596758094	0.0475531576209
t	0.0184377465267	0.0116102935279	0.357087452245	0.339553940458	0.167226779365	0.106083759207
t	0.0194812533989	0.0096988886293	0.249109049748	0.204060105153	0.244401129788	0.273249559736
ù	0.0066221852663	0.00337950091843	0.0848122781993	0.0813075485177	0.273243359929	0.550635106579
</S>	0.00335261549815	0.00173116034222	0.0426596830247	0.0441983919589	0.199334469964	0.70872365329
