 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.9351671	0.01479533725	0.0061562857	0.0431148343	0.0007356104225	1.2976197355e-05	3.76935788532e-06	9.85946259275e-06	4.040276783e-06	1.2691629482e-08	1.50476656855e-07	1.46910746973e-08	6.971325585e-10	1.2263371745e-10	2.92369875e-10	2.8194532965e-10
k	0.666880423333	0.309292462417	0.00687233016667	0.0145093976117	0.0023395571225	6.63913458833e-06	1.61524021865e-06	4.96962235941e-06	1.52466341163e-05	1.32434032482e-07	5.83911300188e-07	1.22278538903e-06	1.83318767566e-06	1.11053150537e-06	5.70027176893e-05	1.54750321359e-05
è	0.265351041111	0.721587854139	0.00459701865556	0.00498059795557	0.00335021984083	5.31477602944e-06	2.18042083955e-06	3.34671492647e-06	1.93873324054e-05	1.73411060994e-07	7.32217934063e-07	1.62590047384e-06	2.44405213088e-06	1.48066840673e-06	7.60034893888e-05	2.06332803112e-05
c	0.11162421837	0.87662575138	0.00675650321852	0.00195536412519	0.00296658624694	2.13147872765e-05	3.43331781318e-06	4.72521634882e-06	7.07692716847e-06	5.97643155313e-08	2.91644592021e-07	5.45981732447e-07	8.148718432e-07	4.94342386355e-07	2.53353693081e-05	7.54891683632e-06
c	0.0548021271233	0.833685637127	0.106919837073	0.0019953119084	0.00249426051565	4.71266110922e-05	1.00846343711e-05	3.01358877829e-05	2.65846119616e-06	3.45152935438e-08	5.01288210674e-07	2.05508052816e-07	2.72338624917e-07	1.66526062352e-07	8.4463270121e-06	3.19141577127e-06
i	0.0249064605744	0.515643185709	0.428076395691	0.0303175501361	0.000967648413783	3.71109782174e-05	1.09303948737e-05	3.50375576176e-05	9.86964773223e-07	2.53732265479e-08	5.27497465201e-07	8.84215547397e-08	9.13497494133e-08	5.64691873724e-08	2.81577356099e-06	1.06775895062e-06
a	0.0090248375448	0.187045005236	0.733533748564	0.069981726712	0.000375562956494	1.76643882591e-05	7.3282777079e-06	1.22175238959e-05	3.30535127911e-07	1.12251258826e-08	1.7646450891e-07	2.94911396476e-08	3.04684330768e-08	1.88233529419e-08	9.38591188925e-07	3.5591965159e-07
a	0.0034392557016	0.0693556637453	0.858615099521	0.0599431545707	0.0067624429955	0.00178716421709	8.92843225693e-05	6.4098938653e-06	9.67841478304e-07	2.78711902942e-08	7.28960985033e-08	1.07048388825e-08	1.02916064369e-08	6.277943798e-09	3.12864325222e-07	1.18639930699e-07
r	0.00647005493387	0.0752455999151	0.692668466507	0.0330482278569	0.101649598665	0.0743254860724	0.00974252069752	0.00655721894752	0.000242805677626	1.70839451343e-06	3.93927568695e-05	2.37354487603e-06	9.7563157923e-09	3.24505777873e-08	1.09762951678e-07	6.42835102338e-06
è	0.00747429982462	0.0798863076384	0.517523708836	0.0517201982856	0.183746719555	0.131759322024	0.0186073325658	0.00884268755917	0.000371025919209	3.04663383781e-06	5.33768454898e-05	3.38522892534e-06	1.03817182641e-08	4.16011484291e-08	4.21028059293e-08	8.53163239233e-06
t	0.0113874944549	0.0394201115461	0.424315512945	0.0832726410952	0.135651522518	0.283681447341	0.0145527218553	0.00749227509639	0.000195066959736	2.15268567927e-06	2.43077363633e-05	1.51407856178e-06	4.80674282137e-09	1.62413043097e-08	1.45028666464e-08	3.22344808198e-06
i	0.0126096655183	0.0193556862487	0.254051287648	0.0981188903651	0.131221473506	0.40004212578	0.0695507866184	0.0144525450321	0.000180573736579	0.00038583253996	2.82121414544e-05	1.08627374059e-06	3.4932964834e-07	4.00272991032e-08	5.51398331547e-09	1.45451301809e-06
e	0.00435063202177	0.0069118301209	0.141236208483	0.069892070769	0.170499927835	0.50290196526	0.0903955535395	0.0125709237107	0.00068035426886	0.00052844221432	2.97509851515e-05	1.32438861353e-06	4.87922669447e-07	5.35789757011e-08	2.92096957182e-09	4.85361139234e-07
s	0.00146031690092	0.00233361547097	0.0477322383277	0.0233420584337	0.126322544612	0.75605918842	0.0367881243132	0.00475755607023	0.00097584223962	0.000193389661273	3.24696317172e-05	2.06935250451e-06	1.92007642149e-07	4.35480332337e-08	9.14272452394e-09	3.51867955515e-07
ò	0.000494689342907	0.00079737638499	0.0161366485126	0.00781679869723	0.0886072368707	0.855591282807	0.0240024175711	0.00214820419008	0.00421058972987	0.000133093949258	4.75012839057e-05	1.32759337015e-05	1.9774001305e-07	2.26340493078e-07	1.38159623508e-07	3.15199505172e-07
z	0.000170463286902	0.00028531000833	0.0055943269742	0.00262274558974	0.0777878602902	0.882100160936	0.0236222655237	0.00152477606336	0.00601718540996	0.000142684959753	0.000101677567969	2.75182679005e-05	3.9950910435e-07	1.14085556436e-06	5.62740427836e-07	9.20642621724e-07
u	0.000420616636967	0.00055339231411	0.0040607121914	0.00187658419791	0.0461141924301	0.618858029645	0.174227840508	0.0554901333211	0.01436377797	0.0801526762233	0.00271914868266	0.00103596866263	0.000117639464235	7.32898452145e-06	7.31358209279e-07	1.22811176391e-06
