 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.60724322	0.382965091	0.0092665958	0.00050986807	6.5751949e-06	8.57420435e-06	2.458197125e-08	2.04429646e-09
v	0.85918374	0.132737412375	0.00766023896	0.000383651066667	2.94880939e-05	3.94001385e-06	9.4688004225e-07	5.52446403127e-07
ò	0.91843638	0.0672048068333	0.0105804283467	0.00373646391222	3.70909638317e-05	2.83440765e-06	1.25410500142e-06	7.36425296309e-07
s	0.608455867333	0.356897016944	0.0297440054489	0.00486517099874	2.31173018089e-05	3.99599508333e-06	4.35129505473e-07	1.0397243594e-05
t	0.206842416611	0.730527825648	0.0607902818163	0.00175633319425	6.4041808603e-05	5.29092002778e-06	1.57818388901e-07	1.3616961925e-05
i	0.0697768577037	0.654154541883	0.267267357272	0.00866947289808	0.000120262296201	6.88173367593e-06	6.24933430437e-08	4.53940717559e-06
z	0.0454291579012	0.377930673961	0.532482189091	0.043457120966	0.000109204473734	0.000551360989559	5.79137091681e-07	3.97085801988e-05
o	0.0377211009671	0.199705304654	0.61223931303	0.149289873655	0.000235856366245	0.00075587637452	1.21572653056e-06	5.14449642843e-05
ì	0.0222955886557	0.0938337725513	0.446755687677	0.434437134552	0.000276850762082	0.00237118166951	1.25603385435e-05	1.71811698428e-05
m	0.0246083552186	0.0831003685171	0.311348599226	0.546597198184	0.000622342694027	0.0331273358232	5.30098745145e-05	0.000542738730811
m	0.0167865126062	0.0997379195057	0.285905809742	0.449742419395	0.0880945641313	0.0587407559411	0.000136684839838	0.000855317926937
u	0.00604416522207	0.0573701226019	0.163839676581	0.587977429798	0.146062848044	0.038124814847	0.000130845012613	0.000450113032312
ì	0.00452104922736	0.022463594634	0.0748082288603	0.759921566599	0.080776968348	0.0570023604823	0.000327853323538	0.000178389990904
m	0.0209149790758	0.0855856392113	0.101439372953	0.6079792022	0.033603901116	0.149368843494	0.000740083494513	0.000367995203768
e	0.0241187577586	0.10590317407	0.105601535984	0.351415014067	0.199546879705	0.209723154498	0.00286786439817	0.000823644034589
p	0.0090552018862	0.03845498869	0.042396132328	0.201436851356	0.252010665735	0.440136758166	0.0136110082994	0.0028983881782
à	0.00418759672873	0.01492754743	0.0188851618427	0.119064783785	0.112838927745	0.694056186055	0.0319410100998	0.00409878402607
n	0.00316758110958	0.00852050434333	0.0112548066809	0.0822879279283	0.0723781902483	0.770118245352	0.0449883236999	0.00728441397536
t	0.00324353856986	0.00774616144778	0.0099557675603	0.0461095009761	0.0928486744161	0.735110765117	0.0498860792333	0.0550994946585
a	0.00205073797329	0.00502435001593	0.00675752465343	0.034081192992	0.126698718139	0.518269671706	0.196615196411	0.110502641553
p	0.00184255270776	0.00381569053864	0.00535615691781	0.0233172089973	0.0797914963797	0.433843540569	0.36327170547	0.0887616805177
o	0.00161219667925	0.00282220523455	0.00392220371594	0.0138982237658	0.0362162657932	0.385301173523	0.48816300849	0.0680647388392
l	0.00102178210308	0.00139581559985	0.00237053654865	0.00930163635527	0.0185673143311	0.333245567841	0.575315869497	0.0587815079464
e	0.00085160202436	0.000953686086617	0.00188029542955	0.00731253718509	0.00916757717703	0.265008962614	0.592162943166	0.122662432315
m	0.000377803956453	0.000448098328872	0.000854496913183	0.00345595172836	0.00737445922568	0.181601687538	0.665488801055	0.140398715772
i	0.000426461760484	0.000684949389624	0.000913322127728	0.00281224527612	0.00909030457523	0.145508794846	0.692053017018	0.148510886924
m	0.000461722256828	0.000805667069875	0.00101386866258	0.00284962849204	0.0110874698584	0.173534193949	0.659763422339	0.150484022641
m	0.000214938904276	0.000384999086625	0.000564704674193	0.00171278851401	0.0125148079528	0.191268547983	0.69791412078	0.095425064547
è	0.00108721993343	0.00207705288554	0.00170435232473	0.003139513088	0.0287738103176	0.088303812661	0.694820066927	0.180094104849
n	0.00291186371114	0.00640561896185	0.00563024620824	0.00635840922933	0.0790699234392	0.088062200887	0.578988335642	0.232573338283
a	0.00330109557038	0.00756350165395	0.00695860006941	0.00670788894311	0.0800915944797	0.079766348629	0.400331025214	0.415279939428
</S>	0.00283821003519	0.00625627482697	0.00575153053471	0.00605042927156	0.0448735072399	0.0455909818145	0.277484782607	0.611154319714
