 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.977368025	0.021319628	0.00069955415	0.000565791845	4.6310315e-05	3.22810708e-07	1.63245055e-07	2.5551214e-07	5.907434e-10	1.01865848e-09	4.938808e-09	7.3943432e-10
j	0.658632361667	0.339525172	0.000461146583333	0.001051710645	3.90851903333e-05	1.11679817747e-05	2.12673658167e-06	6.62854931667e-06	3.6980814887e-06	4.40747686491e-06	0.000236728816134	2.57692798984e-05
i	0.531965673889	0.461777494	0.00461972436111	0.00120363322833	4.60623334444e-05	1.49001716816e-05	2.87571584389e-06	8.80141193889e-06	4.93057876659e-06	5.87618698416e-06	0.000315634666911	3.43587717012e-05
n	0.485974065296	0.500415321333	0.00630838942037	0.00704976502278	0.000119211927815	5.39335916053e-06	1.2921442113e-06	3.19502371296e-06	1.67056901255e-06	1.96266454741e-06	0.000105290136057	1.44430023022e-05
è	0.187218028432	0.790450053778	0.0123357924401	0.00980097334093	0.000146923975272	2.10757581018e-06	6.89530120433e-07	1.22244363899e-06	5.83712118145e-07	6.57980102377e-07	3.51752778562e-05	7.80441082852e-06
k	0.0831080644773	0.863470877926	0.01745720748	0.0357582371136	0.000188505904424	1.23335025006e-06	3.16137410144e-07	4.59058610997e-07	2.00465571344e-07	2.19410099882e-07	1.17254062642e-05	2.97299347063e-06
a	0.0348364707258	0.590201019309	0.32778401516	0.0468511723712	0.000319705741475	1.71203358335e-06	2.77231570048e-07	2.03843460332e-07	7.2772483548e-08	7.32538261807e-08	3.90878217169e-06	1.36252097128e-06
è	0.0161024894753	0.236811896436	0.620132668387	0.12443076079	0.00251600531382	3.19629219445e-06	8.62664623349e-07	2.89264180111e-07	2.48251198827e-08	2.46447665636e-08	1.30293544922e-06	4.54176229222e-07
n	0.0171995641584	0.164330318812	0.443054426129	0.36876343693	0.00663859343794	1.06414829648e-05	1.75777920778e-06	6.05958906704e-07	2.36506935609e-08	8.53967759453e-09	4.34601192745e-07	2.02943570796e-07
e	0.0159235900195	0.110706463937	0.40294717871	0.434502645643	0.0355791868126	0.000307946377655	3.06705386026e-05	2.0380902489e-06	4.37297178536e-08	1.12864496382e-08	1.45181959325e-07	1.19202766242e-07
k	0.0061310681065	0.0440914516457	0.358273725237	0.523513038548	0.0671804789375	0.000594447469218	0.000182641054868	2.5602474183e-05	2.62844430928e-06	3.27391712127e-08	7.5176328485e-08	4.84212822806e-06
a	0.0028198113355	0.0214872136819	0.258619640746	0.572131702849	0.141264906312	0.00315269382307	0.000474072071623	3.94315787277e-05	3.84562310309e-06	2.09168842404e-07	5.68502001617e-08	6.41837327179e-06
p	0.00270499221183	0.030008591694	0.218087549582	0.558638934283	0.183596635437	0.00403907389102	0.00160586362387	0.000282330316909	3.4418185701e-05	1.1871827808e-06	5.41017733739e-06	0.000994975066953
à	0.00244703923728	0.0334759485647	0.103726351194	0.634010991428	0.218327105146	0.00416777458034	0.00210224654129	0.000364318279636	4.50894724003e-05	1.4195409936e-06	7.19061030013e-06	0.0013244956741
c	0.00278072811243	0.0269752315216	0.0733267307313	0.611725643809	0.272917738382	0.00627060599345	0.00459200718043	0.000643689933879	0.000110459277967	1.56353516453e-06	4.41391562104e-06	0.000651187723146
e	0.00268270443748	0.0232929448239	0.0415794962438	0.426273964603	0.423582222794	0.0666556214645	0.0145727400601	0.000792290824626	0.000135542170989	2.16494455484e-06	3.50123946935e-06	0.000426784412877
n	0.00137510717916	0.0093906875913	0.0209480022479	0.230145778201	0.592830940931	0.0946830011548	0.0477041993534	0.00251823142154	0.000236325911996	7.49428785161e-06	1.79526005212e-06	0.000158424364454
a	0.000991920926387	0.00476818090377	0.011057901016	0.157167336734	0.54773818031	0.151730777718	0.120792689784	0.00532251874051	0.000341609680665	1.87211639505e-05	1.23452973404e-06	6.89353764063e-05
p	0.00128011914213	0.00739069234126	0.009138949772	0.120153556245	0.44516550677	0.180429159239	0.221147443261	0.0123151050802	0.00228179018689	4.41329356502e-05	1.90903789947e-05	0.000634426378724
u	0.00121652539204	0.00823029254375	0.007814969724	0.107583815415	0.37101590559	0.190443296413	0.29412733442	0.0154528633601	0.00314772197896	0.000115753960217	2.82685059982e-05	0.000823216322818
l	0.00165056490868	0.0128337189446	0.00726629804133	0.119322445138	0.33173005853	0.178581177304	0.311696824807	0.0202119924534	0.00336072030965	0.000310288513406	0.00112203679733	0.0119138197375
i	0.00180200392623	0.0143546791782	0.00695722731378	0.121555661513	0.276080186177	0.181504974268	0.352925428269	0.0236028024845	0.00361240466988	0.000485610637802	0.00149560119911	0.0156233470875
z	0.00078467567541	0.0063010975894	0.00371290757126	0.064414548971	0.212787838726	0.186159949089	0.469339302756	0.0351125704948	0.00718961125663	0.000899036845934	0.0020617058997	0.0112366962042
z	0.000621549535137	0.00396256749647	0.00388061235709	0.050771411657	0.190631032909	0.173663877363	0.504645284252	0.0431700404983	0.0143326307522	0.00149620031531	0.0029452783999	0.0098794826514
è	0.000502586115046	0.00183247587216	0.0038288775857	0.0297332405523	0.22417326097	0.302462475788	0.393225391417	0.0256353021661	0.0122371211507	0.00120306360177	0.00171652517997	0.00344967029513
s	0.00202822490835	0.00811060103072	0.00973109932857	0.0590746201841	0.245361310323	0.288739388596	0.342238677139	0.025753175722	0.0159180772836	0.000577690607257	0.000637484266657	0.00182963369304
s	0.00253202835278	0.0101860909236	0.0113719014762	0.0670657393947	0.218817120108	0.266428552865	0.37223025238	0.0297719299073	0.0191110910945	0.000542139812419	0.000290063885552	0.00165308413101
