 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.61882395	0.38053706475	0.000331630075	0.00023787021855	4.0805187585e-05	2.82909542e-05	5.942070347e-08	2.86141641e-07	6.489101625e-11	2.8218844e-10	1.504093125e-10
t	0.61655305	0.382533857783	0.000734586028333	0.000104583613217	4.1513205585e-05	2.24762475333e-05	7.92409468033e-08	8.32644966433e-06	2.68336810962e-08	6.33149177973e-07	8.29001271766e-07
t	0.86783015	0.130638117128	0.00136304407611	9.28548724057e-05	4.25110513283e-05	2.02496406111e-05	8.56606377344e-08	1.09987533226e-05	3.57522792839e-08	8.4402122612e-07	1.10527438876e-06
ù	0.939058283333	0.051428048376	0.00883882912537	0.000605354264135	5.05887065761e-05	1.44665379704e-05	4.43474790448e-08	3.70729008536e-06	1.19180752853e-08	2.81341058078e-07	3.68430342936e-07
a	0.649947676111	0.314869033792	0.0342926853751	0.000806953088045	6.24100455254e-05	1.96434353235e-05	3.54105450149e-08	1.34195062179e-06	3.97571324277e-09	9.37937618617e-08	1.22823359521e-07
n	0.241963410037	0.421274191264	0.321860301792	0.012382531996	0.00226757979851	0.000244900245775	2.57969415267e-06	8.88376757263e-07	1.34890203972e-09	3.12793426473e-08	3.59801664987e-06
k	0.135622859679	0.230766473755	0.580934043931	0.0456283149987	0.00623736643284	0.000793442301925	1.18697333842e-05	8.29619185754e-07	5.42354236573e-10	1.0430585046e-08	4.75672775299e-06
ò	0.107984332226	0.166376282918	0.64158958131	0.0753968503329	0.00762138597761	0.000986800700642	3.95902844614e-05	3.50143682858e-06	8.75760721886e-09	3.97409124617e-09	1.59709560336e-06
r	0.0530376384087	0.0819860170393	0.737165490437	0.119407386778	0.00762996532587	0.000715350560214	5.30074814871e-05	4.47855017619e-06	1.1640042493e-08	1.82224271439e-09	5.6830540712e-07
a	0.0213868856696	0.0290430532064	0.698062783479	0.244448472259	0.00658205717529	0.000442712966738	3.18338183624e-05	1.90634888206e-06	5.50722491767e-09	1.34877703713e-09	2.1490689064e-07
s	0.0105684387565	0.0103190245955	0.544878994493	0.405264534086	0.0273433191251	0.00154590010891	6.92687639875e-05	2.13680321735e-06	3.46689601589e-09	1.19058322604e-09	8.32233799515e-06
t	0.0071939577855	0.0087405515985	0.512335748164	0.428420328029	0.040054986375	0.00298859616964	0.000249345044663	5.33876040578e-06	2.74441340486e-08	6.14622022347e-10	1.10655569317e-05
è	0.00322424908183	0.00775859016283	0.451873266055	0.503031429343	0.031168093125	0.00261921188988	0.000315285154888	6.02762463526e-06	4.62054773495e-08	6.07828774116e-10	3.73574473123e-06
o	0.00138190329394	0.00310738288428	0.260415628685	0.581438719781	0.121505318708	0.03121561643	0.000855226224963	7.88110730451e-05	1.1087209645e-07	6.97259895804e-09	1.25396936708e-06
n	0.00117316637798	0.00181294212809	0.148159047562	0.504959216594	0.277981596236	0.0620532441433	0.00364401890832	0.000209826481015	1.3848043115e-07	8.96566209935e-09	6.83089275836e-06
m	0.00191602642599	0.0014413313427	0.0898850851873	0.495622225531	0.333913182079	0.0672386580478	0.00976951496944	0.000204586483672	6.24904159383e-07	6.81856014645e-09	8.79571832612e-06
o	0.00179325195866	0.00190655461423	0.0846979043958	0.519089961844	0.296195344026	0.0852132360159	0.0108299127898	0.000265069927891	2.42754661979e-06	1.32323110638e-06	5.03695451537e-06
l	0.00167504613622	0.00187727697141	0.0803985081319	0.448888573948	0.317061651342	0.106843232005	0.0400962637299	0.00160767164263	3.30570037326e-06	1.76932161979e-06	0.00154671668151
ì	0.00158374750541	0.00100225668047	0.0457999283773	0.370776111316	0.379846763781	0.115585017335	0.0809260445766	0.00239087948088	2.03551142911e-05	6.6857572093e-07	0.0020682247565
m	0.00494402962847	0.00199655975016	0.0366160431258	0.329471423772	0.37565382126	0.134596982445	0.113779994859	0.00214586459363	3.04340434304e-05	3.29839165643e-07	0.0007644788415
o	0.00613151960949	0.00235545575005	0.0300318390419	0.208909482924	0.291147587087	0.313601647482	0.141368034953	0.00577325749788	0.000212847561477	5.59440327172e-05	0.000412327213833
a	0.0023824307365	0.00095819209335	0.0124185302473	0.0860174099747	0.185807077696	0.534491315827	0.155648441651	0.021529571166	0.000440864567159	7.61181612391e-05	0.000230042851944
n	0.0011146887655	0.000467350367783	0.00592909798243	0.0370154096582	0.134328074565	0.445325315276	0.34130293055	0.033714642722	0.000376684079053	2.7067112871e-05	0.000398774457981
a	0.000498024877167	0.000219679773594	0.00280444400748	0.0167592044194	0.0929915461883	0.341404098425	0.431718593517	0.108767907574	0.00401303198302	0.000313837396415	0.000509663775994
m	0.000630851461056	0.000377950982198	0.00234264754916	0.0122410410065	0.0670820253961	0.300594876142	0.474213097839	0.135301721525	0.00622260449434	0.000419283110138	0.000573936915331
m	0.000890808337019	0.000589294994066	0.00280517624972	0.0142415220022	0.0640280937987	0.189382685381	0.63634740928	0.0712658795083	0.0162722906648	0.00202805361471	0.00214879980511
è	0.000569331105673	0.000399755398022	0.00203268624991	0.0147978140007	0.0719239179329	0.192452251794	0.639541266427	0.0443252325028	0.0222051082216	0.0032344077049	0.00851822693504
n	0.000956241511891	0.000528540966007	0.0029916298833	0.0187785770002	0.0812434226443	0.192885433931	0.641564242142	0.0348134785009	0.0146864600739	0.0018020071883	0.00974992231168
o	0.00133974217063	0.000677855705336	0.00343553509443	0.0151236135001	0.0550133738814	0.170524237977	0.514820037381	0.148281117834	0.057691043358	0.0198511693828	0.0132422161039
c	0.00175682752354	0.000891694718445	0.00352105266481	0.011373518	0.0402434042938	0.154530645992	0.46317400246	0.204761245945	0.0790569451193	0.0259307571276	0.0147599059346
e	0.00163498547118	0.000859797856148	0.0031327930116	0.00952293346667	0.0342385804313	0.138172641997	0.460907994153	0.207103561982	0.0911019857064	0.0408764887092	0.0124482348782
e	0.000720210080393	0.000416960678716	0.00152145689387	0.00444864422222	0.0210092848104	0.159549813999	0.308599948051	0.340716253994	0.105913608569	0.0463701955031	0.0107336174194
s	0.000614984803464	0.000389427302905	0.00170578889796	0.00453962210741	0.0300862666035	0.146527648	0.389932826017	0.341028864665	0.0605541758563	0.0160789427287	0.0085414755998
t	0.000491519997821	0.000335337707635	0.00153502825932	0.0044425788358	0.0307045045345	0.104502379333	0.495932285339	0.218652631555	0.0866027182854	0.0124592315372	0.0443417708666
è	0.000207994341407	0.000162822139545	0.000634410215107	0.00214539933193	0.0144230725115	0.066696370111	0.365216158446	0.178639307185	0.180728912762	0.0183282558457	0.172817260289
o	7.8747477269e-05	6.7923752515e-05	0.000240810060369	0.000794337133977	0.00565953413717	0.0324369297037	0.176589386815	0.232046809062	0.229494050921	0.0898951649486	0.232696300096
n	9.85997637563e-05	0.000115475726505	0.000299376073456	0.000717704881326	0.00640318101239	0.0352616559012	0.159150962938	0.340219276354	0.21150299364	0.107269929483	0.138960821699
e	0.000104799103919	0.000128183976502	0.000312068431152	0.000682183702109	0.0064357180908	0.0335219657337	0.147985146646	0.314777552118	0.195501871213	0.164837567661	0.135712912233
a	5.29173113063e-05	6.8156884834e-05	0.000152573121717	0.000301238155703	0.0028738059836	0.0191143526779	0.0663017055487	0.297143890706	0.228001093738	0.228654452554	0.157335810744
s	0.000104756621102	0.000140759026611	0.000307941278572	0.000541235398568	0.00559359719453	0.025773682226	0.0963388728496	0.339040750235	0.237780231246	0.123087750851	0.171290426915
s	0.000119549454701	0.000157904769537	0.000344374506191	0.000635087109523	0.00625117716484	0.0243567720753	0.115324949617	0.234033386745	0.237075987082	0.088577633617	0.293123165638
ù	4.8730544547e-05	6.3052912179e-05	0.000134225745797	0.000277891265841	0.00243647422061	0.0109290289518	0.061051362539	0.107204128915	0.182235800027	0.0863373378723	0.549281931879
n	1.99106174957e-05	2.78828970597e-05	5.60435043323e-05	0.000109696192947	0.00101250342254	0.00443515404393	0.023498915513	0.0449909989717	0.092455906009	0.0446047036241	0.788788277293
n	5.06835231652e-05	5.06653936866e-05	8.61796867774e-05	0.000133764162649	0.000760429990847	0.00322063534798	0.0129576488377	0.0286085783239	0.0894858303363	0.0864954588747	0.778150125764
i	0.00121742548772	0.000870451234562	0.00123638668893	0.000876677200883	0.00169787193028	0.00588616131599	0.00911448021257	0.0267392114413	0.0916307901121	0.288645986292	0.572084548588
t	0.00157656277924	0.00112940429152	0.00158962134298	0.00106990536696	0.00206738522009	0.00648280013866	0.00636159687086	0.0228555128138	0.0670389223707	0.299795295431	0.590033022863
i	0.000536721852047	0.000398093780007	0.00055799381666	0.000385447780453	0.00101180585336	0.00310246199289	0.00376667039029	0.0176846532713	0.0570631841236	0.15614722181	0.759345774288
</S>	0.000268989889473	0.000200885994253	0.00028147544183	0.000195329777426	0.00055668128168	0.00183664236645	0.00243232854514	0.0175397756356	0.0565783135618	0.146685195905	0.773424387144
