 	ha	potuto	entrare	dalla	finestra	</S>
ì	0.4738772115	0.4886966075	0.03678100543	0.0006414861685	3.71938672e-06	5.642913e-09
s	0.161531526167	0.6763409025	0.161487728477	0.0006384899295	1.3489482e-06	2.35182106667e-08
o	0.0624444327223	0.7575638675	0.179668693826	0.000322467983167	5.34743772e-07	2.80141890915e-08
s	0.0323796609074	0.821151089167	0.146248798942	0.000220103411722	3.38810006e-07	2.56069972331e-08
e	0.0183843376358	0.806997606389	0.173407939647	0.00120976385457	2.99679348667e-07	2.48313396377e-08
è	0.00786709682993	0.56564112913	0.424350739882	0.00214075011819	2.36218619556e-07	1.29774494392e-08
m	0.00333823982798	0.201112308043	0.791735299961	0.0035248195394	0.000251541415987	3.77487437875e-05
b	0.255195213209	0.127206914014	0.59182345332	0.0195906055131	0.00612056549533	6.31996392625e-05
i	0.34404610007	0.103561991005	0.202906084207	0.340828326838	0.00860194873178	5.55339047542e-05
à	0.13213772369	0.0664198800017	0.108216445836	0.685927082279	0.00725700414393	4.18651479181e-05
t	0.206803475897	0.153733320001	0.118026773279	0.501901902426	0.019450658048	8.3841777306e-05
t	0.220663881032	0.160193837034	0.0837892026263	0.236909289142	0.294255821683	0.00418793318577
i	0.0746080582607	0.0549555156113	0.0302012740588	0.432507743047	0.401881340561	0.00584605756192
f	0.0268614516036	0.0211044015371	0.0638844896696	0.525282404349	0.359732226854	0.00313501418731
i	0.0109326418112	0.0098840168457	0.0764565372232	0.455208744783	0.434932772285	0.0125852638958
n	0.00467805544707	0.00545076551523	0.228915759741	0.390606818261	0.353630087428	0.0167184961653
è	0.00247052021236	0.00373352133174	0.278977840914	0.183977880754	0.512340309143	0.0184999002551
s	0.00342140523412	0.00441629493725	0.115003034638	0.0870994525847	0.770528846381	0.0195309465517
t	0.00368218488004	0.00455772807042	0.0598087063693	0.0406831965282	0.751647808794	0.139620387317
r	0.00133336812868	0.00160944633814	0.0201149603098	0.0175123607427	0.532113636265	0.427316229106
a	0.00099630700956	0.00100183593605	0.00682822371993	0.0190255308142	0.300401478755	0.671746609702
</S>	0.00119864940478	0.00110365486802	0.00352988723996	0.0274654254071	0.211739064378	0.754963304851
