 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.9932178	0.0062880036	2.13215875e-05	4.2319298e-05	1.981951445e-05	6.96977338e-08	0.0004102707545	4.2136687e-07	2.57975975e-09	2.19829889e-09	7.0947334e-10	9.4578152e-11	2.2629935e-10
s	0.990143933333	0.0088513082	0.000835402985833	1.5059397e-05	7.75986851667e-06	3.02498048e-08	0.000146235239167	1.44269340333e-07	2.33374008333e-09	3.43897855667e-09	4.07846079733e-08	1.1118045394e-08	6.408646125e-08
t	0.987805597778	0.0110302917333	0.00110253824194	6.41303343333e-06	2.98994688222e-06	1.6096832679e-08	5.1908649589e-05	5.1261020061e-08	2.06889647979e-09	3.82279957655e-09	5.40494948985e-08	1.47431151413e-08	8.53478766303e-08
è	0.977775032593	0.0216879699111	0.000501161970647	1.42123959111e-05	1.44687433741e-06	6.19763973867e-09	2.00598553963e-05	2.13807599703e-08	6.90570669477e-10	1.27877810517e-09	1.80180313288e-08	4.91437234452e-09	2.84493018836e-08
o	0.728191424198	0.26347375897	0.00828458990022	3.38624279704e-05	3.30380231247e-06	6.84012434622e-09	1.30116074654e-05	1.38722346568e-08	2.41762328026e-10	4.4730533139e-10	6.02859748313e-09	1.63819778152e-09	9.48324917954e-09
s	0.340144804733	0.611829519657	0.0473757799667	0.00051502544599	5.72942345708e-05	5.13303070449e-07	7.63147544885e-05	3.69746909219e-07	2.80968182334e-09	8.18529084797e-10	3.00451301271e-09	9.40911173113e-10	3.58444024818e-07
t	0.196058348244	0.748491539886	0.0535048368556	0.00166631924866	0.00015448221819	1.00899775682e-06	0.000121410491496	1.54531160307e-06	6.77402927445e-09	1.1774472616e-09	1.99371526757e-09	7.08426025764e-10	4.74765638687e-07
o	0.136961053748	0.804405493295	0.0533375774852	0.00507057801622	0.00014642213073	9.23920752273e-07	7.6029793832e-05	1.75026233436e-06	6.33530232482e-09	1.54214455387e-09	1.01585821919e-09	2.36262552721e-10	1.58256781207e-07
t	0.054058101916	0.762951077765	0.162237374162	0.0185323613387	0.00156780712824	0.000173480025517	0.000446096971277	3.04343785115e-05	2.84162738008e-07	5.28399242846e-08	1.71227738731e-08	5.45091629365e-09	2.9299569983e-06
e	0.023316118072	0.602015515922	0.343294241387	0.0283137494462	0.00215898444275	0.000231669014039	0.000624387080426	4.10046105038e-05	3.83510494003e-07	7.61420900949e-08	2.6789237291e-08	7.19252199935e-09	3.8538641344e-06
l	0.010327067124	0.423054081974	0.478592163796	0.0727064808154	0.00911914554758	0.00255033589021	0.00326522735014	0.000361327464501	1.28116248933e-06	5.23433178698e-07	1.21805637097e-07	9.24020189012e-08	2.21691218464e-05
è	0.00517198681467	0.233888834658	0.654690487932	0.0867010669385	0.0114792486159	0.00347174300674	0.00409365058271	0.000472213597834	1.58462654144e-06	6.85540039566e-07	1.50504098599e-07	1.20809733764e-07	2.82742305853e-05
f	0.00458404437822	0.145716082219	0.639494172644	0.180246702313	0.0160417746386	0.0110366935456	0.00215888959357	0.000698757942278	1.58786775881e-06	1.18059249319e-06	1.67369862433e-07	6.98381973853e-08	1.99291558316e-05
o	0.00447455043941	0.105883441406	0.354260039548	0.489615240771	0.0295195922129	0.0136694740919	0.00168242509786	0.000872438690759	3.01048455294e-06	2.34307319773e-06	2.51734437478e-07	5.30918451284e-08	1.71479890639e-05
n	0.00210946412647	0.0456483611353	0.256696105183	0.625346156924	0.056134379071	0.0089650106073	0.00325962319929	0.00182188540692	4.23617885098e-06	7.80991163258e-06	7.84794919159e-07	2.17595907095e-08	6.14548380803e-06
o	0.00134406774216	0.0226300911451	0.212367353061	0.610029362308	0.13332935469	0.0089633837691	0.00754714526643	0.00373536243564	2.12082513837e-05	2.85825032109e-05	1.59623427305e-06	1.15240752365e-08	2.47748131622e-06
e	0.00168534628072	0.0109001791484	0.18442584902	0.517844507436	0.248501264897	0.0104361274897	0.0193558307555	0.00675458267855	3.43130681279e-05	5.8992155737e-05	2.19168695768e-06	4.69980457883e-09	8.26093863213e-07
a	0.00182869905024	0.00631471841613	0.201435779673	0.341977265812	0.353813708299	0.0179375108299	0.0565760335852	0.0195327702262	0.000119403739376	0.000442423287246	2.14117631859e-05	2.02642910263e-08	2.80922050004e-07
d	0.000997708413413	0.00339699750538	0.117081939224	0.212482029604	0.290680132766	0.281206108943	0.0580304607284	0.0345807414087	0.000211877993125	0.00112712582908	5.96770617286e-05	1.14926261103e-05	0.000133696552068
r	0.000786781777804	0.00390316916846	0.0802262557413	0.223381230868	0.216861990922	0.393023146314	0.0267342387761	0.0431884454696	0.00419562535771	0.00592770787636	0.00109783808391	0.00042628031337	0.000247265724023
e	0.000834983959268	0.00399296008949	0.0677477472471	0.235840643623	0.250515786974	0.254361142105	0.032331237592	0.122761860157	0.0125981484526	0.0166881612921	0.00161038802797	0.000561865409457	0.000155083737674
f	0.000614379033089	0.00233611762983	0.0301784562824	0.120236005541	0.194430570325	0.443136054035	0.030646184664	0.149675126719	0.0114613039775	0.016116552564	0.000768395052657	0.000204158174819	0.000196731652225
