 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.59833947	0.395493145	0.00399410252	0.0007491278295	0.001253756323	0.00016838987724	1.623500312e-06	3.3932542851e-07	4.08843475e-08	1.425970435e-09	1.906714285e-09
v	0.83288567	0.165013315193	0.001356269247	0.000253166185767	0.000433965423	5.627203186e-05	8.57772555333e-07	1.2204144151e-07	6.79491808333e-08	8.57750990167e-09	2.59400110152e-07
ò	0.81723731	0.178433535258	0.000524607112667	8.93124385223e-05	0.003687223241	2.688919924e-05	5.93580967111e-07	8.61544435033e-08	8.19006469444e-08	1.0824163371e-08	3.45246396021e-07
e	0.760705756667	0.233947161753	0.000424136540889	5.40029065074e-05	0.004851441857	1.710382528e-05	2.0239408477e-07	6.53967162711e-08	3.80086488481e-08	3.61180674213e-09	1.15156592682e-07
n	0.657466178889	0.319763830584	0.019241171547	0.000155815455502	0.00335835996233	1.406935796e-05	8.998884999e-08	7.92534671937e-08	1.74345154827e-08	1.05410561287e-08	3.86200432266e-07
ì	0.35587874963	0.578555200195	0.0614533825157	0.0010729378985	0.00302403905411	1.502649832e-05	5.242306287e-08	9.35332403979e-08	1.06359434942e-08	1.28687448082e-08	4.76548297736e-07
m	0.161833726543	0.686055956732	0.145488716172	0.00425873873283	0.00229155791804	7.03786537733e-05	2.67904591633e-08	3.34627111466e-07	2.58553334981e-08	1.08384581035e-07	4.01420362892e-07
e	0.082449735731	0.445234393244	0.186186045391	0.274351111244	0.011625857706	0.000145876561258	5.60613907639e-06	7.60928237155e-07	6.93688144994e-08	1.40250066395e-07	3.76382262943e-07
g	0.0466752014603	0.186658158748	0.182362721797	0.372832564748	0.208603503902	0.00275179908709	8.53069182546e-06	9.01350769457e-05	9.00328374833e-07	2.13121831485e-06	1.43404555863e-05
r	0.0351854896868	0.097999681016	0.220466660599	0.346875835916	0.293724861301	0.00517608002903	0.000201702027742	0.000317081585649	2.88197611249e-05	4.33646643828e-06	1.94512028288e-05
a	0.0130336707623	0.0471615484387	0.2310627202	0.415649868639	0.275353763767	0.0156456790097	0.000741427509247	0.00129669186188	4.20499757083e-05	5.62006831276e-06	6.9640773496e-06
m	0.0321012579208	0.0584423394796	0.207447656733	0.234813166213	0.430215387922	0.0326529423366	0.000764228613082	0.00309660548729	4.12776625694e-05	0.000150092830104	0.00027503187189
m	0.0399212492069	0.0545181358265	0.255839655578	0.125935500404	0.453361282641	0.0546437007789	0.00145652051436	0.0128202751624	0.00033164460619	0.000593349410035	0.000578660323963
è	0.015948293469	0.0272502546088	0.312839218526	0.204757951801	0.36788348088	0.0529103909263	0.00200687680479	0.0149811792541	0.00041146824973	0.000599654402012	0.000411210398821
n	0.009980433323	0.0230926948696	0.257779082842	0.222241053934	0.409723060293	0.0612305496421	0.00176261633493	0.013285671618	0.000258545057577	0.000436428032671	0.000209827923774
a	0.007694903801	0.0181783200232	0.139379715181	0.117267547978	0.371873593431	0.238170531881	0.079082873445	0.027530455206	0.000303834779192	0.000379481362557	0.000138709621725
m	0.005411976627	0.0101989357411	0.0729726409603	0.056891408326	0.287325304477	0.376671677294	0.107897185815	0.0799643497353	0.000737979626397	0.00158309457252	0.000345426541042
a	0.004629718319	0.00680333799037	0.0501563036534	0.0337835811087	0.319709334826	0.367332885765	0.108437133272	0.105750363245	0.000991458042132	0.00198833692384	0.000417537481347
i	0.003011340883	0.00397835474012	0.0186196742178	0.0213240307029	0.251232624942	0.458193521922	0.116713762424	0.124747774415	0.00129180678071	0.000744623857613	0.000142469029716
a	0.003521554361	0.00378165261337	0.0070923888926	0.00861607070097	0.130739911314	0.498468280641	0.060686468808	0.276243654805	0.0096432791269	0.00115773960254	4.8979669172e-05
n	0.004623941987	0.00358500533779	0.00388409645087	0.00327958773366	0.0630749181047	0.356855210214	0.032193748936	0.449960321602	0.0158744643756	0.0648834927008	0.00178522376072
g	0.004447410629	0.0034303681126	0.00550332515029	0.00508945594455	0.0472000420349	0.243775436738	0.140242005645	0.445130730534	0.0142649211252	0.0858541903669	0.00506214668691
r	0.00219472034967	0.00215469439087	0.0104749247168	0.00924687364818	0.0506388070116	0.194536802246	0.226284201882	0.397694730178	0.0127209567084	0.086778909589	0.0072744225623
à	0.000981525373223	0.00099572404029	0.00945639947227	0.00703774102273	0.0386438710039	0.131068464082	0.136236836627	0.414777386726	0.00812409836947	0.24537522653	0.00730274652077
m	0.0380278374077	0.0353274451368	0.151929470391	0.0204871991476	0.042317138668	0.086529879694	0.055049216509	0.309618417575	0.00383346722316	0.252290997843	0.00458891960692
m	0.0530035128026	0.0523593163789	0.223978335464	0.0367727317159	0.045036687556	0.103906598231	0.170144197136	0.187776784525	0.0110321730411	0.0968221425143	0.019167526969
a	0.0206868475675	0.024073938893	0.100232267821	0.0257762370053	0.020086410852	0.135628832744	0.328008132379	0.201747008175	0.077768489347	0.0344289160714	0.0315629496563
t	0.00986158515583	0.012708159731	0.039536756607	0.0131518561018	0.0120560776173	0.168114567581	0.313644494126	0.268024359392	0.123165839782	0.0194686823571	0.0202676538854
a	0.00596905214794	0.008022806417	0.018480980199	0.00741076462727	0.0076791152391	0.14239296186	0.212104698042	0.252382626464	0.309202903261	0.024533668119	0.0118204619618
d	0.00208757928531	0.002749402699	0.00650803982967	0.00253054163576	0.00313242381303	0.0617148832867	0.0949631842807	0.209126692155	0.352257670087	0.254866950706	0.0100626769873
e	0.000797652066103	0.000988706766333	0.00253833543322	0.000938814548587	0.00177554587101	0.0369283427622	0.0702498696936	0.240634877385	0.220811259029	0.395401076902	0.0289355293291
r	0.000375506179701	0.000400819722111	0.00102131341441	0.000397896229529	0.00127933412367	0.0259754852541	0.0615041604312	0.199739419128	0.164009071843	0.512975985634	0.0323209705897
f	0.00136449615323	0.00150355479404	0.00897767935147	0.00365539995318	0.00351458947456	0.0285847167514	0.0683638273437	0.172200533043	0.0820845161143	0.499583195211	0.130167437677
