 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.44776344	0.12057092	0.007925038	0.00181235	0.005643007	0.028132925	0.083021656	0.29344773	0.011682807
a31	0.16695222	0.050052162	0.0030791338	6.690364e-06	0.0011236005	0.011042906	0.3652871	0.40040106	0.0020551055
a46	0.0009766791	0.0005981864	0.00015578126	1.1596863e-07	1.624853e-05	0.000107048516	0.0017386522	0.9572434	0.039163895
a8	0.009492736	0.020301504	0.0008199568	5.867788e-05	0.0008995246	0.032640595	0.42215136	0.5124296	0.0012060439
a20	0.003057945	0.020916866	0.0008203215	0.00055377063	0.0011023136	0.027782638	0.788083	0.15707676	0.00060636445
a31	0.036842216	0.21104665	0.005215542	0.004892568	0.0031946811	0.0061242925	0.63581985	0.09600435	0.0008598582
a20	8.13158e-05	0.0021387453	0.0035277992	0.00011046836	0.00052942656	0.013376442	0.96285176	0.017370878	1.3229914e-05
a13	0.011110996	0.24521905	0.07882061	0.0068857335	0.0016878794	0.0019415482	0.6348967	0.019257667	0.00017982365
a14	0.15470207	0.79614085	0.030928608	0.0027828286	0.0023962592	0.0005619233	0.010910989	0.0014446566	0.000131794
a0	0.048603438	0.8501582	0.055928975	0.002070796	0.0033822504	0.0021374898	0.025521515	0.010832576	0.001364706
a31	0.008837188	0.6939657	0.21781525	0.0048208334	0.006049774	0.0041986383	0.037705135	0.02276663	0.0038408393
a37	0.0013433413	0.0809588	0.054913096	0.0151456455	0.007926886	0.023638569	0.51398027	0.22379659	0.07829681
a35	0.044693857	0.7591845	0.057199165	0.0014968886	0.0010048992	0.0019103877	0.08729982	0.046746343	0.00046413828
a17	0.009429114	0.50390434	0.4211513	0.012952019	0.006018299	0.003093659	0.015531607	0.026542587	0.0013770775
a31	0.008789066	0.51821285	0.29522064	0.032774497	0.017547876	0.01026969	0.020482056	0.084916495	0.011786862
a15	0.0016156816	0.12008842	0.15010445	0.10312123	0.028489783	0.0467342	0.040430464	0.4621716	0.04724425
a31	0.026023023	0.68368727	0.044425033	0.0009664567	0.0008429288	0.002932399	0.020817604	0.2184557	0.0018496101
a46	0.0016135165	0.02263258	0.06056108	0.16656068	0.038558967	0.070178896	0.008901363	0.5870442	0.043948714
a35	0.04139565	0.42674822	0.0532925	0.0015240138	0.0010731247	0.0021594786	0.025605576	0.44484663	0.0033547797
a20	0.02581957	0.10363119	0.06692311	0.022380676	0.015288809	0.020164067	0.039116737	0.66817284	0.038503055
a31	0.034321576	0.12250328	0.07261361	0.148998	0.07335432	0.108640835	0.10181082	0.17706071	0.16069677
a17	0.004494853	0.05141703	0.048663214	0.13927208	0.02679083	0.033176757	0.0056850184	0.64012694	0.05037327
a20	0.028449075	0.19112788	0.04595379	0.0029172467	0.0022367754	0.0028685562	0.018316448	0.70403916	0.004091031
a8	0.0595468	0.08167713	0.03330584	0.04723608	0.027773531	0.047556415	0.06167036	0.53171366	0.1095202
a23	0.026039355	0.046845406	0.029329397	0.021447882	0.017197294	0.014376732	0.025142808	0.79441524	0.025205925
a46	0.050417893	0.063687705	0.037547052	0.03935821	0.030424342	0.03433797	0.04648791	0.63370144	0.06403741
a8	0.050251715	0.058790166	0.037205763	0.041915543	0.033551596	0.034700327	0.043352958	0.644182	0.05604995
a31	0.07136659	0.08567438	0.050759908	0.05412028	0.042085614	0.038730584	0.045935143	0.5618119	0.049515538
a17	0.0498195	0.06903164	0.029492289	0.14492446	0.027918477	0.022866528	0.0043380405	0.5861392	0.065469764
a31	0.038073584	0.08218899	0.05737722	0.029847585	0.023864953	0.022058848	0.032324865	0.6901436	0.024120353
a37	0.075513214	0.09951332	0.025232831	0.094010614	0.020358367	0.016398659	0.0067456295	0.6197096	0.042517807
a31	0.03649452	0.05299601	0.045415826	0.03909317	0.0313523	0.031561095	0.03543741	0.69108987	0.036559664
a30	0.085236154	0.10585932	0.025045406	0.07693339	0.021388218	0.019704463	0.01107572	0.61425775	0.040499628
a21	0.060471628	0.065427706	0.048671573	0.063458934	0.04821099	0.05201191	0.04908962	0.54285026	0.06980743
a10	0.014966077	0.06139703	0.047840413	0.0124284765	0.010697344	0.009033979	0.022816364	0.80825377	0.012566516
a39	0.056463018	0.061329376	0.03758845	0.04892165	0.037568703	0.042648412	0.04219293	0.60881275	0.06447467
a38	0.030043522	0.05099786	0.040249743	0.029197901	0.024822015	0.024104299	0.029769266	0.7413804	0.02943496
a41	0.078217775	0.086404145	0.07952563	0.07819032	0.07283748	0.07167283	0.07656385	0.37659568	0.079992205
a18	0.08392536	0.08691772	0.08142832	0.08536398	0.08024008	0.0811271	0.08395994	0.32536834	0.09166921
a31	0.06347574	0.06572763	0.057185106	0.062248137	0.057769645	0.06299583	0.06557868	0.48401633	0.08100296
a21	0.08542294	0.10686874	0.025628692	0.064723484	0.025308305	0.022006841	0.013785131	0.603316	0.052939847
a20	0.04618932	0.0802375	0.0723424	0.05068238	0.04232092	0.042309135	0.05037307	0.5711875	0.044357695
a31	0.08971579	0.09301445	0.08277091	0.08737799	0.081222005	0.08232438	0.084173195	0.30686852	0.09253278
a28	0.099957414	0.12122908	0.030074459	0.073903866	0.02602184	0.024008956	0.015824053	0.56510717	0.043873116
a31	0.057285868	0.07785047	0.07041244	0.06547838	0.054127622	0.054472923	0.057169292	0.5041654	0.059037615
a17	0.12544474	0.14301135	0.055010837	0.12969267	0.050076142	0.053717352	0.037469976	0.34509793	0.06047898
a20	0.049915306	0.09415359	0.085650675	0.06008121	0.046608783	0.04660025	0.05605646	0.5136258	0.047307923
a31	0.09527649	0.10160543	0.09345684	0.09775493	0.0896699	0.08930839	0.08949834	0.24774052	0.09568917
