 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.11130738	0.4598474	0.15440609	0.03907741	0.036682185	0.0671449	0.031888094	0.076200955	0.0160422	0.0074033756
a20	4.7988786e-05	0.02281019	0.069569774	0.025148513	0.24806185	0.58758473	0.025289696	0.00210676	1.948647e-05	0.01936098
a31	4.6081084e-05	0.011704943	0.39033952	0.075141706	0.10104809	0.4195267	0.00018292933	0.00013847754	1.306191e-05	0.001858463
a29	0.00030165163	0.0069861636	0.14594664	0.058489345	0.06106467	0.72431135	0.00010404668	3.700009e-05	3.0687494e-07	0.0027588538
a15	0.0002074149	0.0018131329	0.5201172	0.1108449	0.32622808	0.039663654	0.00013968791	0.0002578434	2.0842865e-05	0.0007071964
a31	0.0029443018	0.45363262	0.26032186	0.045307606	0.23560856	0.0015035068	5.7414083e-05	0.00041832757	0.00014656571	5.9251288e-05
a18	7.4338444e-05	0.00043932084	0.1437155	0.21829905	0.62928945	0.007400175	0.00068150467	1.0946585e-05	1.9572566e-05	7.0153976e-05
a46	0.0012821296	0.024134919	0.8669546	0.057237532	0.03685787	0.013036797	0.000121230565	2.2693943e-05	3.666522e-05	0.0003155481
a31	0.00021220927	0.01802772	0.8854454	0.04751717	0.027888853	0.017145623	0.0017873135	0.00013440022	0.0002503519	0.0015909504
a37	0.00053925056	0.0008097102	0.15020151	0.05219199	0.7113022	0.06459787	0.00788442	0.0024497085	0.0023026604	0.007720567
a31	0.008058074	0.006626059	0.44777372	0.031601936	0.3616326	0.12363823	0.014683291	0.000537445	0.0037830984	0.0016656361
a41	0.00195428	0.00067897956	0.080752105	0.5201166	0.31752458	0.05732148	0.004398401	0.0005694492	0.0042483844	0.012435716
a31	0.067336366	0.03282094	0.31273445	0.048347842	0.21096113	0.07964244	0.1725444	0.009815597	0.05934813	0.006448703
a3	0.020482205	0.0059156013	0.08788347	0.38645098	0.1793837	0.16421926	0.02691126	0.006398999	0.08828796	0.034066487
a31	0.061198324	0.058319487	0.34783018	0.07050726	0.09764786	0.046213955	0.16940092	0.02181673	0.12213901	0.004926245
a23	0.012070288	0.0051667346	0.06286854	0.12985139	0.08331771	0.12787358	0.04654862	0.020861773	0.34904677	0.1623946
a29	0.11059779	0.10458932	0.27294803	0.087428994	0.04586501	0.034212295	0.058823697	0.04004303	0.23874977	0.006742083
a46	0.11557131	0.058053024	0.06962757	0.06394968	0.078619406	0.016621323	0.0835181	0.047216	0.4507688	0.016054755
a23	0.10182341	0.0834148	0.08554307	0.07971879	0.0389946	0.0070385104	0.033242133	0.027897807	0.5307214	0.011605515
</S>	0.15280259	0.06544937	0.06366091	0.06605309	0.053095203	0.009959865	0.034541536	0.041080788	0.49558017	0.017776458
