 	avete	cucinato	le	verdure	</S>
a20	0.77187186	0.22328432	0.0038517534	0.0009098425	8.227942e-05
a31	0.9677911	0.0034652576	0.016660629	0.011592484	0.0004905137
a37	0.13501361	0.55121046	0.29784134	0.015576284	0.00035831484
a10	0.28520045	0.0013780316	0.5471284	0.16235532	0.003937801
a20	0.50907594	0.0009699469	0.14715219	0.34203663	0.0007653716
a28	0.9756908	0.00011997378	0.0064296667	0.017094715	0.0006648022
a20	0.9398375	0.00050298695	0.015321231	0.04231441	0.0020240068
a33	0.2500364	0.002282738	0.02958468	0.58446205	0.13363415
a8	0.09859752	0.0023566687	0.0120730195	0.5028912	0.38408157
</S>	0.10254799	0.02131329	0.05338788	0.20826687	0.614484
