 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.48494416	0.06368379	0.051339958	0.040186934	0.049214166	0.007393507	0.07172039	0.046172332	0.004277695	0.17826495	0.0013059801	0.0014961032
a3	0.9290534	0.042981725	0.0067137	0.0018913847	1.502823e-05	0.0026211475	0.010372269	0.003440892	0.0002598398	0.0013833266	0.0005955108	0.0006716264
a31	0.035565	0.009179859	0.008914172	0.0057536517	0.0018331956	0.057367627	0.45665962	0.024641782	0.027888745	0.30334085	0.01775621	0.05109929
a7	0.35352495	0.0013008656	0.0029739293	0.01338387	6.4716456e-05	0.00068023946	0.58684766	0.030999962	0.0007633954	0.009246732	4.886704e-05	0.00016482218
a20	0.20196468	0.026638167	0.010716671	0.01110722	0.00024214954	0.035887524	0.60956943	0.015816677	0.03901616	0.03448736	0.0045588026	0.009995173
a24	0.6816841	0.065702565	0.058078658	0.016171802	0.0023503366	0.076776356	0.06280342	0.002491173	0.0049434104	0.0063952324	0.012076249	0.010526639
a31	0.1869892	0.07035359	0.037550174	0.010032293	0.008821441	0.090132326	0.24191995	0.010610682	0.0307615	0.08150979	0.14872961	0.08258937
a20	0.010729964	0.0008469387	0.019386351	0.28131664	0.00022839873	0.19878185	0.45002782	0.031661667	0.0021865617	0.0022568086	0.0009882104	0.0015887948
a31	0.4001415	0.07612938	0.13572966	0.1543755	0.0012449152	0.029472094	0.07314474	0.0039289445	0.002350931	0.0013995942	0.11590567	0.0061770314
a28	0.01711976	0.0017572773	0.0037141775	0.53901017	0.0014926028	0.08121547	0.32017148	0.007800099	0.0014535235	0.0018608765	0.021524556	0.0028800056
a31	0.14240012	0.05313573	0.04069786	0.16630964	0.0035547328	0.015466197	0.120146096	0.0029999122	0.0020113548	0.00782802	0.42315188	0.022298483
a3	0.21311216	0.032738585	0.014708336	0.41700992	0.0036851547	0.022576075	0.02397442	0.007693017	0.00070417515	0.0007940604	0.26021743	0.0027866606
a31	0.074271515	0.015015818	0.007953248	0.054030687	0.007440845	0.01226885	0.02929912	0.007254441	0.0030439384	0.030248696	0.69434994	0.06482298
a35	0.18756117	0.01575666	0.010226843	0.10122736	0.0060141096	0.018656526	0.01465506	0.011864669	0.000665171	0.0010953865	0.6307904	0.0014866216
a31	0.18942368	0.025441036	0.018530188	0.078327365	0.032334607	0.020603957	0.09021746	0.044128403	0.0041798484	0.08028072	0.3525584	0.06397437
a20	0.077156946	0.011095824	0.008849846	0.056832477	0.044882577	0.06883843	0.056602217	0.05099588	0.0016035434	0.005835996	0.6128257	0.0044806344
a0	0.27518696	0.050783396	0.05081265	0.08456931	0.05520187	0.05021099	0.11146192	0.10584693	0.007376045	0.047316685	0.140752	0.020481238
a31	0.0052149147	0.0102623785	0.013132605	0.06839169	0.0028769132	0.017313017	0.3208419	0.303375	0.0019327931	0.112506084	0.12818882	0.015963849
a38	0.00035338305	0.00046168015	0.004871575	0.014173869	0.02429496	0.037120152	0.41739312	0.39700133	0.010000209	0.02170258	0.030567419	0.042059794
a8	0.07184849	0.0666395	0.10601094	0.25644633	0.04011809	0.11869968	0.14059258	0.13351454	0.010055956	0.01788225	0.027815927	0.01037572
a31	0.08129115	0.0776596	0.074159585	0.09669706	0.07230557	0.06848522	0.16309236	0.11248807	0.040985603	0.020220421	0.15469176	0.037923563
a46	0.0041506523	0.044177502	0.049873352	0.006781265	0.1041349	0.068075955	0.0674686	0.10965604	0.07269303	0.042837013	0.052475497	0.37767622
a31	0.09184703	0.08635788	0.089061104	0.123564936	0.12245728	0.09240264	0.09612616	0.06022246	0.051870372	0.01642476	0.08935683	0.08030852
</S>	0.0017600817	0.011834286	0.03827696	0.010918165	0.12715839	0.09615846	0.012781949	0.031142311	0.11393318	0.033069257	0.07885226	0.44411474
