 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.71844167	0.024630373	0.018201161	0.0069169644	0.012098242	0.0056246757	0.0008469441	0.10376462	0.106770836	0.0012155308	0.0014891262
a31	0.30810824	0.03438784	0.00012136314	0.00014526265	5.417265e-05	2.0727766e-05	1.6939339e-05	0.5206599	0.116448574	0.0009834542	0.019053502
a20	0.11932238	0.0034397417	0.0003367501	0.00088303955	1.8356472e-05	2.7556642e-05	7.803531e-06	0.16250786	0.7068953	0.00059993274	0.0059612896
a31	0.36345556	0.043746226	0.0017903383	0.035681672	6.424056e-05	7.051153e-05	0.00015484846	0.20322607	0.33020228	0.0013792401	0.02022904
a7	0.082767986	0.0053897793	0.00026271757	0.00054256734	1.1943716e-06	1.7012395e-06	1.0152623e-05	0.5776679	0.31546366	0.00029157384	0.01760073
a31	0.082753204	0.020117037	0.012752368	0.057326034	0.0009129143	0.00020703202	0.0007757573	0.44477275	0.35855848	0.0043397183	0.017484678
a24	0.08079415	0.0067628976	0.008202398	0.031353157	1.5054258e-05	5.8955234e-06	5.472292e-05	0.38693413	0.48269102	0.00030128568	0.0028852264
a37	0.038889404	0.031562738	0.043914504	0.11985567	0.012226898	0.0026668382	0.010691973	0.45812386	0.25432053	0.014775111	0.012972471
a31	0.25317514	0.1290756	0.20232923	0.27111903	0.002215237	0.00011774468	0.0010370712	0.10520411	0.030941717	0.0037476022	0.0010374679
a11	0.08261159	0.019203667	0.017053397	0.22841068	0.0009952829	9.600425e-05	0.00037274536	0.46515122	0.18447365	0.0009936261	0.00063808326
a31	0.090451844	0.26916388	0.073414765	0.44876328	0.00882471	0.006705979	0.0018329544	0.02487745	0.05851274	0.0016402222	0.015812187
a3	0.13885184	0.011874298	0.013922852	0.076301895	0.0017187543	0.00011382041	0.00069162133	0.69961154	0.048766565	0.0037340003	0.0044128573
a27	0.17053016	0.32016298	0.047439896	0.28005895	0.023484673	0.03423615	0.0051860637	0.01729438	0.091081336	0.002866011	0.00765939
a20	0.33827376	0.13314803	0.045605678	0.2430113	0.0589517	0.019775517	0.0041279346	0.055957288	0.06317252	0.011248875	0.02672748
a31	0.10319112	0.097553775	0.038240515	0.16697054	0.051987957	0.025480358	0.009706624	0.12588558	0.20307478	0.02913936	0.14876948
a20	0.015019672	0.0014667676	0.018313827	0.042772207	0.053922895	0.011306163	0.013576909	0.08875583	0.66080636	0.04677264	0.04728676
a11	0.36237654	0.11538173	0.058747225	0.10913481	0.147219	0.08952024	0.03060255	0.02105998	0.054342147	0.0070576617	0.004558151
a13	0.08713844	0.11382512	0.089102924	0.13024203	0.0820565	0.1204411	0.06543955	0.047658257	0.1438813	0.039506238	0.080708556
a28	0.09231184	0.106316246	0.0893265	0.12989457	0.075601906	0.09807248	0.0696235	0.06496181	0.11269186	0.051071063	0.11012829
a31	0.061387077	0.08020943	0.05791871	0.09280165	0.044436876	0.05717628	0.03802798	0.09457815	0.21517338	0.05656127	0.20172918
a39	0.033014484	0.0891994	0.15064843	0.04511568	0.07005268	0.1623018	0.029535204	0.026887493	0.07253202	0.16920389	0.15150888
a31	0.101151906	0.10047218	0.099245794	0.10965767	0.09583631	0.14296573	0.10106088	0.06101855	0.038997684	0.07707864	0.0725147
a8	0.020027734	0.09185763	0.12954311	0.0403941	0.11104094	0.233961	0.045472518	0.013960453	0.011457433	0.095438786	0.2068463
</S>	0.09354124	0.093008585	0.098537646	0.12724435	0.095508516	0.23337221	0.123370856	0.029320871	0.010014433	0.05711423	0.038967095
