 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.5931551	0.15978779	0.09893444	0.08135316	0.009380561	0.019542139	0.027255043	0.007417847	0.0029446338	0.00022932995
a31	0.10234006	0.007947871	0.00040170708	0.00036426232	0.84250945	0.022714956	0.023514183	3.618014e-05	1.6711023e-05	0.00015471871
a7	0.20633286	0.0031722523	0.05262973	0.18570569	0.2996056	0.09254568	0.15906858	0.0008549653	1.9318972e-05	6.5229215e-05
a24	0.067568526	0.04784381	0.0027778056	0.0029492627	0.14838625	0.67927724	0.048771627	0.0014717197	0.00021267665	0.0007410257
a38	0.13339894	0.020393878	0.0014743197	0.006625137	0.3069579	0.2865258	0.20260574	0.024030862	0.0104803275	0.007507108
a31	0.30258712	0.10615031	0.024707349	0.022672268	0.42049715	0.026154576	0.03402554	0.026934218	0.031939648	0.0043317373
a10	0.0019748237	0.00032013992	0.0013795724	0.021924969	0.90476215	0.049616866	0.018341275	0.00015265362	0.0013433539	0.00018416914
a11	0.04522903	0.0075144023	0.011369004	0.021695651	0.35311517	0.41098148	0.13009267	0.009033478	0.009560952	0.0014081297
a31	0.12679668	0.12693666	0.094532914	0.08651247	0.21571055	0.101837434	0.02597643	0.05466988	0.15596247	0.011064488
a20	0.0045057093	3.991418e-05	0.0001788444	0.0037233944	0.9324026	0.044816956	0.0021914889	0.00027665694	0.01141461	0.00044982406
a10	0.0185822	0.015805531	0.018847272	0.0125315795	0.28601953	0.5366045	0.09409304	0.007973674	0.0055288095	0.004013757
a31	0.022739716	0.008192537	0.046399634	0.070531875	0.16368496	0.1684064	0.3881124	0.08664473	0.03716067	0.00812712
a21	0.009342448	9.351339e-05	0.0005826022	0.0031239905	0.6153345	0.27186814	0.062467687	0.005158007	0.026824519	0.0052045886
a31	0.009534339	0.015020577	0.009737707	0.0052970923	0.3931451	0.514658	0.04565088	0.0030388806	0.0032258574	0.00069157145
a20	0.009325261	0.00071570516	0.0051657027	0.018021548	0.6653779	0.089425325	0.17757732	0.010665294	0.017611653	0.006114204
a13	0.0061393823	0.04367715	0.020816697	0.008231888	0.5281281	0.3067112	0.07185436	0.007197928	0.006180935	0.0010623549
a31	0.0023549267	0.07440109	0.031108595	0.006901398	0.0687068	0.557177	0.22950086	0.022400485	0.0049461583	0.0025026498
a41	0.00011677632	0.0004606913	0.0022606384	0.0018191526	0.00824699	0.1960987	0.7647467	0.02047722	0.001558133	0.004214955
a35	0.0047358903	0.05195813	0.027397955	0.009145773	0.27783176	0.44204184	0.17288518	0.009507995	0.003145911	0.00134956
a31	0.0025496378	0.011317733	0.006129583	0.0029685055	0.06620669	0.54686254	0.35785505	0.0027132526	0.0022436343	0.001153395
a24	0.0001629848	0.0013876385	0.00096295716	0.00079845806	0.0045727505	0.085333705	0.86955416	0.029238418	0.0013105262	0.0066783596
a37	0.0020313144	0.020558108	0.010920629	0.003464456	0.0956843	0.4152921	0.433119	0.015143483	0.0018806771	0.0019058952
a27	0.018414147	0.031626265	0.022217762	0.018357161	0.1899999	0.288583	0.39543638	0.008459976	0.017478714	0.009426632
a20	0.0044431533	0.008583315	0.005599493	0.0050580986	0.1663923	0.26029488	0.52355987	0.009505676	0.0073727877	0.0091904625
a31	0.007432926	0.011852119	0.0077967825	0.007262502	0.2448946	0.26471493	0.42408	0.011527414	0.009626272	0.01081242
a37	0.016441932	0.12561183	0.024868045	0.0037983647	0.05119725	0.18321086	0.36791497	0.09701208	0.0385241	0.09142054
a31	0.043860484	0.051256984	0.04456224	0.042160433	0.17862861	0.17077044	0.34064844	0.041672584	0.04409283	0.04234692
</S>	0.020482628	0.1870821	0.038206384	0.006194973	0.03573542	0.06685086	0.112874605	0.106445305	0.07726083	0.34886697
