 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.99991584	4.474346e-06	4.1996188e-07	2.1893165e-07	4.3452812e-07	4.8266236e-07	2.7075773e-06	7.592382e-07	5.2541945e-06	5.892907e-07	3.755924e-06	1.7433043e-05	3.474008e-05	6.7621687e-07	1.1932477e-05	1.6634932e-07	1.1528067e-07
a11	0.997995	0.0006227548	5.9020957e-05	0.00032358943	1.8724248e-05	1.9398745e-05	0.00028658676	3.7151578e-06	2.686747e-06	2.929778e-06	3.3208994e-06	2.2486161e-05	1.8915167e-06	1.4924478e-06	0.0006328297	4.3926326e-07	3.03472e-06
a37	0.019228293	0.024719939	0.018104155	0.37856093	0.018095318	0.06390574	0.4130476	0.002352635	0.0029296344	0.0007673341	0.00033696773	0.00084761716	0.00021459752	0.008701882	0.030063067	0.00023719746	0.017887129
a28	0.44669124	0.124903515	0.1515593	0.12121012	0.028557057	0.051601883	0.013332917	0.0013876808	0.0014756874	0.00012677252	0.00015996573	0.023690153	0.0064552817	0.0005095765	0.0263686	0.00034973666	0.0016205322
a31	0.12604281	0.101187505	0.21756661	0.23977903	0.11090117	0.16321036	0.020035343	0.00446883	0.0010575047	0.00023185312	0.00021804297	0.0065045794	0.0020330828	0.00044326283	0.0023701917	0.0007890275	0.0031608285
a21	0.008764521	0.008382376	0.05934942	0.6310224	0.062332124	0.11427647	0.070678584	0.0068513067	0.007343558	0.00076032866	0.00039464596	0.0041849115	0.0049571125	0.0002131397	0.0115060555	0.001799213	0.007183755
a31	0.038840428	0.11679075	0.1614779	0.083631374	0.1756165	0.34983835	0.053323288	0.004427519	5.6539415e-05	1.9985702e-05	7.051195e-05	0.008974106	0.00054282986	0.0005156721	0.005519833	1.6898322e-05	0.0003374605
a10	0.012760996	0.0008527354	0.005150629	0.614845	0.065038435	0.036889557	0.17943436	0.044908144	0.0026396026	0.00053057185	0.0009270164	0.0064364756	0.00085653353	0.00079707237	0.0027852415	0.001001307	0.0241464
a31	0.08807846	0.18996656	0.114427626	0.18574269	0.055002887	0.10285707	0.16011257	0.04433366	0.0004943928	0.0003069257	0.0006200578	0.015136394	0.001918229	0.008252652	0.030770445	0.00012728931	0.0018520972
a3	0.07533661	0.2163699	0.11637046	0.05716078	0.038095668	0.11467277	0.06045799	0.07107684	0.023418278	0.0029142336	0.0041476646	0.09482838	0.014104757	0.0021857575	0.06265036	0.00074130646	0.04546827
a28	0.3418775	0.1434444	0.08935157	0.035582334	0.028745705	0.04543066	0.10841949	0.10487313	0.0022396394	0.0013854002	0.002255929	0.025643148	0.0020599533	0.02008562	0.046468206	0.00039164384	0.0017456857
a31	0.33402097	0.06361716	0.050090317	0.015693657	0.04685895	0.08097003	0.12906204	0.17105983	0.0025380407	0.0018474945	0.002926331	0.035203505	0.004064777	0.016937815	0.043375812	0.00028619452	0.0014471724
a20	0.05485417	0.0054735774	0.0117102545	0.06422331	0.051887605	0.12894006	0.07675009	0.37009954	0.009329161	0.005632816	0.009194078	0.089432046	0.04521925	0.0014955839	0.04229135	0.006849866	0.026617195
a0	0.6301746	0.046383344	0.044374127	0.011834188	0.016418757	0.024694858	0.092807524	0.07291232	0.005820069	0.0046122847	0.006582912	0.0147525	0.0017553135	0.00513562	0.020759251	0.00060929876	0.0003730662
a20	0.02961678	0.013694627	0.02207152	0.02716599	0.07604423	0.1884658	0.32733256	0.24670213	0.011636587	0.006616551	0.010164374	0.017193414	0.0031821912	0.0030977186	0.011963032	0.0037431815	0.0013093008
a31	0.012172241	0.008158257	0.008419324	0.010733598	0.039550755	0.11469149	0.6748814	0.08128541	0.0052941185	0.001633738	0.0020852508	0.0065639024	0.0007988656	0.0043690167	0.013471054	0.011122393	0.004769169
a20	0.0033344002	0.0018433705	0.007743477	0.014744595	0.11288826	0.4785881	0.31279808	0.046388447	0.00028983242	0.0001494197	0.0001631242	0.0017320331	0.0024986034	0.003112173	0.0031366597	0.0037732967	0.0068160854
a8	0.37793714	0.023308236	0.036741674	0.043167353	0.055174407	0.089127906	0.15410836	0.108376466	0.022282232	0.018242056	0.032920387	0.007352982	0.0071964115	0.0020785045	0.0040713777	0.016639655	0.0012748124
a31	0.098385215	0.0672156	0.0601493	0.023889601	0.02783925	0.051256984	0.42893136	0.032261837	0.019483626	0.016227407	0.034395386	0.0068375696	0.004579176	0.0052429065	0.010383579	0.10651337	0.0064078476
a10	0.0035564252	0.022693485	0.035281617	0.03057519	0.08585227	0.2839066	0.41300467	0.051694956	0.0016015761	0.0011028644	0.0006456768	0.003266975	0.008254195	0.014198728	0.007255868	0.015414397	0.021694498
a31	0.25544965	0.03539203	0.055397544	0.051415604	0.09779138	0.14332147	0.11691479	0.09721969	0.02086046	0.017818782	0.03226731	0.0052355113	0.010341933	0.0046459674	0.0028901827	0.049715515	0.0033222109
a18	0.09897415	0.041921802	0.15011387	0.11958856	0.061405882	0.08643215	0.27462056	0.04325993	0.004518311	0.0054918113	0.0061883745	0.011654927	0.013599598	0.013388245	0.010559276	0.029113641	0.029168917
a31	0.17792664	0.09134036	0.09452515	0.03891265	0.0977847	0.1291588	0.08726688	0.08643084	0.01264285	0.014317349	0.042741343	0.0057192575	0.016067766	0.006454812	0.0035337892	0.09065445	0.0045223376
a37	0.0694208	0.052559223	0.16738783	0.1387805	0.053342532	0.065640226	0.26394245	0.042942163	0.0061748936	0.0059055635	0.0061487085	0.013028788	0.012588903	0.017682267	0.011385129	0.03262045	0.040449526
