 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.9042045	0.012246749	0.00018998857	0.081913404	0.0013740931	2.5735708e-05	4.0069794e-05	5.4700613e-06
a24	0.86928004	0.10058862	0.00010847207	0.010338862	0.017710583	0.0015015772	2.2181937e-05	0.0004496454
a31	0.57240707	0.34478185	0.0026936955	0.0011792594	0.074776195	0.0026767198	0.0008962602	0.0005889899
a17	0.7359585	0.006088865	3.646338e-05	0.24336247	0.014500391	6.219241e-06	1.1400481e-05	3.5727982e-05
a31	0.63107365	0.354374	0.00017964382	0.001296824	0.013030633	1.7721315e-05	6.960553e-06	2.0633075e-05
a37	0.6052548	0.29505572	0.00020879984	0.0027375005	0.09453964	0.0002930045	5.1114905e-05	0.0018594463
a10	0.6380519	0.34936798	0.00042325867	0.0012003764	0.010605036	0.000115359006	6.503522e-05	0.00017099321
a31	0.2963173	0.39859614	0.0022733111	0.0015835171	0.30057174	0.00044734724	4.7727775e-05	0.00016291725
a20	0.52452993	0.45408377	0.00089737255	0.0014170717	0.01878096	0.0002193204	2.6818892e-05	4.478394e-05
a33	0.90720195	0.08610533	0.00020585344	0.0018932873	0.002424819	0.0009413954	0.00039797794	0.00082941056
a20	0.7833321	0.21443433	5.55868e-06	1.0521977e-05	0.0008872045	8.3964114e-05	7.290672e-05	0.0011734421
a31	0.51268613	0.4120132	0.0004021934	0.00040807223	0.0017481418	0.0029776879	0.0031201227	0.066644564
a5	0.7782004	0.21055217	0.00018453716	0.00028113916	0.0021842232	0.00015011609	0.0035955624	0.0048518134
a17	0.6549997	0.33798167	0.0003613443	0.0008629359	0.000797196	0.0011722695	0.0007975458	0.0030273055
a11	0.56887954	0.33216834	0.010095105	0.012582794	0.011939639	0.032780867	0.011453029	0.020100709
a10	0.5101098	0.4347877	0.004391528	0.0070444574	0.008662178	0.015702719	0.0042015985	0.015100078
a31	0.60072017	0.19750604	0.005827073	0.01914757	0.009751151	0.048909113	0.038564347	0.079574555
a24	0.7265669	0.032573804	0.008205818	0.021481384	0.008203659	0.032594934	0.07992202	0.09045139
a46	0.40964577	0.20719251	0.057622924	0.07300716	0.05610394	0.072797686	0.061127186	0.062502824
a20	0.21444075	0.120659284	0.106270425	0.11513543	0.10326285	0.12981062	0.10831229	0.102108285
a31	0.49385166	0.10551363	0.056421284	0.06538738	0.057545725	0.091013096	0.059044696	0.071222454
a20	0.16253063	0.05235644	0.031692766	0.08739419	0.025434809	0.22881922	0.18727885	0.224493
a31	0.17379783	0.12295162	0.1131526	0.12513652	0.1087066	0.12680373	0.11673688	0.11271425
</S>	0.043085348	0.032486975	0.052903324	0.11861842	0.027668716	0.3099008	0.16589803	0.24943845
