 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.012563105	0.22264113	0.023706455	0.021916775	0.020233007	0.16341159	0.16108723	0.1678341	0.17961088	0.023843175	0.0010110418	0.0021414924
a10	0.032976143	0.05014821	0.0013549988	0.37719566	0.012348458	0.017860703	0.03140027	0.023262687	0.42019507	0.009291777	0.006997786	0.016968247
a20	0.0196808	0.071891025	4.794227e-05	0.73193026	0.13051769	0.0019022839	0.003316413	0.006072702	0.028155187	0.00049350545	0.00052320067	0.0054689827
a31	0.9062293	0.016415657	0.00031247098	0.012335653	0.0013410089	0.0033973197	0.009569927	0.017348403	0.032408163	0.000114194445	0.0004922671	3.5635363e-05
a20	0.1136582	0.24522512	1.2234652e-05	0.09648281	0.028465485	0.24174973	0.065057956	0.057329353	0.1514354	0.0004676433	8.5207954e-05	3.0855248e-05
a31	0.9883018	0.0044675497	8.84127e-05	0.0052264035	3.0133566e-05	1.0092422e-05	9.02432e-05	0.0001563338	0.0015512904	5.6643385e-06	6.054656e-05	1.15704115e-05
a17	0.5782649	0.20957077	0.00019400085	0.1095465	0.017998025	0.0036701036	0.0022308857	0.003596069	0.074465424	4.5089844e-05	0.00036990014	4.831049e-05
a31	0.98421025	0.008128734	6.3910884e-05	0.00067113107	2.561542e-05	1.7036882e-05	0.00042305232	0.00062317227	0.0054685306	5.659529e-05	0.00023798917	7.400872e-05
a26	0.94525456	0.017816782	0.0004827973	0.01702484	0.0014716856	0.00012267174	0.00036136678	0.0004261439	0.015505507	0.00018093074	0.0013270817	2.5750032e-05
a23	0.81144726	0.08727479	0.0025899275	0.008576314	0.0020340306	0.001785642	0.0051735085	0.005802183	0.03215322	0.009224333	0.017306665	0.016632136
a31	0.73099655	0.07860797	0.0011267408	0.009493435	0.0069321985	0.009570367	0.02452805	0.027260108	0.0253902	0.021633342	0.05959717	0.004863838
a20	0.4669561	0.034286663	0.00030949226	0.05590772	0.07970003	0.0051956945	0.1050219	0.11370627	0.10450257	0.014654333	0.0182759	0.0014833474
a31	0.4291596	0.24999925	0.0075061205	0.025885956	0.017158855	0.025831332	0.031697024	0.02899565	0.060399454	0.026946517	0.09039551	0.006024703
a41	0.14057507	0.005835294	0.0030319593	0.064476565	0.12296793	0.019967698	0.18506736	0.16529013	0.26653334	0.015882332	0.00812013	0.002252164
a35	0.16301566	0.3111946	0.02005715	0.12637594	0.07422304	0.070686735	0.03940828	0.038128924	0.05418179	0.009237131	0.08935453	0.0041362415
a24	0.047699902	0.23943114	0.014888702	0.16238944	0.111867785	0.1006726	0.076355256	0.06454018	0.099180184	0.0057985755	0.074377514	0.0027987077
a31	0.047666524	0.06336941	0.0008955253	0.011865781	0.013386197	0.0825158	0.25834098	0.17086309	0.19070502	0.029803697	0.12423443	0.0063535
a3	0.031444874	0.004168374	0.01895395	0.021808185	0.03102919	0.04615274	0.39292058	0.13896164	0.15719919	0.065391466	0.026419057	0.065550745
a31	0.022829022	0.12357682	0.006481993	0.07391005	0.07681501	0.14461559	0.13252687	0.111028224	0.18239816	0.00904652	0.11444694	0.0023247858
a35	0.0053657917	0.0007519353	0.034050256	0.020764105	0.039525744	0.14425756	0.37501982	0.25054616	0.07922073	0.021234548	0.014452518	0.014810877
a24	0.027996771	0.2599007	0.020535607	0.15400076	0.1280325	0.14809826	0.08284046	0.07384895	0.042692013	0.0030954552	0.056505866	0.0024526613
a31	0.04666435	0.035587788	0.006129191	0.01429558	0.016126629	0.19285013	0.24565364	0.10695001	0.12287164	0.021984043	0.1854404	0.0054466138
a7	0.016159277	0.0014939923	0.04168715	0.020372242	0.036574166	0.11010127	0.3087466	0.13386685	0.14982256	0.066665635	0.038236007	0.07627423
a31	0.01838344	0.15412286	0.011864657	0.090221845	0.1000142	0.18514827	0.14127472	0.12056287	0.08800931	0.005116316	0.08356388	0.0017176324
a28	0.0018892282	0.00051692926	0.04402	0.014622478	0.028597903	0.26235643	0.32387984	0.20590511	0.034236416	0.029073557	0.026523808	0.02837833
a38	0.031399887	0.21296343	0.030953316	0.10789137	0.096046634	0.21088277	0.12065815	0.08898149	0.031201558	0.0036653357	0.06256392	0.0027921232
a31	0.053984698	0.099997215	0.050233733	0.06796961	0.058001257	0.28992167	0.17463407	0.06843205	0.021828564	0.0075442386	0.10410628	0.0033466439
a38	0.0052222884	0.0010149069	0.059636112	0.016324874	0.031627193	0.2006852	0.26677215	0.16095103	0.058711037	0.06598579	0.048898064	0.08417133
