 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.11336246	0.8036092	0.03674007	0.0024178016	0.0023851162	0.012931906	0.0002929548	0.008568346	0.01920933	0.00048272358
a3	0.009747387	0.9761955	0.004069396	2.8989976e-05	0.00013118742	6.6838686e-05	4.8656534e-06	2.6918206e-05	0.009559278	0.0001696764
a39	0.00467282	0.8875705	0.0064274296	1.1671416e-05	1.8752191e-05	0.0010582351	4.4721037e-06	0.004553214	0.08156616	0.014116746
a3	0.00041908963	0.82055616	0.0047809356	1.7770004e-05	1.3491066e-05	0.005584796	6.2550203e-06	0.003656765	0.16163889	0.0033258172
a10	0.0032003622	0.077462085	0.00066868623	0.000293167	0.0006196008	0.005455327	0.0008563858	0.0080056805	0.9031743	0.00026438036
a38	0.008445117	0.13075139	0.0047354563	2.5114381e-05	0.0002090955	0.0028672295	8.824384e-05	0.0020236198	0.85076326	9.147442e-05
a37	0.030614039	0.9088866	0.017462865	5.2752323e-05	0.00010660267	0.0046402793	0.00016381907	0.0015009269	0.036517095	5.4960346e-05
a24	0.023617629	0.76666445	0.005889507	0.0026488279	0.004695567	0.021416921	0.0069896453	0.013712456	0.15409967	0.0002653104
a31	0.005710912	0.24799402	0.0021615878	0.0032417323	0.0019218317	0.012732402	0.004425663	0.028155254	0.69270426	0.00095227535
a3	0.00029198598	0.90208566	0.010389429	7.013152e-05	0.00039732514	0.026330091	0.00013216281	0.0017737363	0.05637281	0.0021566655
a20	0.0040304232	0.91847384	0.022829024	0.00011227958	5.6303455e-05	0.0062112324	0.00024428926	0.0021606286	0.0457788	0.000103240185
a31	0.007586996	0.0920594	0.16942848	0.039898634	0.006927381	0.5809645	0.0106145255	0.052322045	0.036293976	0.0039040803
a11	0.00018322413	0.8217534	0.006112917	0.00017636565	0.0004594606	0.052778192	0.0006913514	0.0038923621	0.112033956	0.0019188555
a7	0.0038827106	0.81907064	0.14095047	0.0008001849	0.0002955412	0.011724457	0.0006049077	0.003531983	0.018683653	0.0004555544
a31	0.006751872	0.15943182	0.50411636	0.024256503	0.005507203	0.25118557	0.0038475853	0.028251557	0.012252627	0.004398818
a24	0.0006074406	0.061767552	0.017755775	0.00042924107	0.0012411077	0.046866465	0.00500908	0.058455165	0.7904743	0.017393926
a46	0.0033755694	0.7745673	0.1609196	0.0020014585	0.0012159795	0.0078120306	0.0020544375	0.0090661505	0.03671525	0.002272132
a39	0.021322114	0.4574316	0.29371238	0.01839835	0.0068564108	0.064064845	0.0070268023	0.014961347	0.109810285	0.0064157993
a31	0.01647228	0.3656158	0.20624006	0.011402063	0.003039412	0.13818797	0.004231089	0.09686634	0.07853743	0.079407595
a14	0.0022548563	0.037577424	0.026143733	0.0009782591	0.0020287542	0.015680145	0.010820812	0.07366592	0.7734492	0.0574009
a38	0.0027947512	0.43975955	0.45887035	0.016762558	0.0038837262	0.030248988	0.0029862195	0.009437973	0.02999945	0.0052565006
a31	0.027832808	0.30164394	0.4570914	0.029500766	0.016108116	0.1023717	0.012029702	0.011790818	0.0365772	0.0050535654
a37	0.013060452	0.07490283	0.06124344	0.0032462634	0.005104299	0.01789905	0.028521834	0.15609841	0.45246458	0.18745892
a20	0.0062245536	0.37896279	0.34681654	0.038457483	0.007891855	0.085650854	0.008792581	0.032451816	0.07976118	0.014990384
a39	0.02020573	0.33471873	0.39845085	0.017408265	0.011497867	0.053001173	0.011295261	0.02408316	0.10199675	0.02734216
a20	0.017430594	0.3761228	0.36703765	0.011938074	0.008602117	0.036244113	0.008566244	0.022452924	0.11600373	0.03560181
a35	0.017931193	0.38494286	0.3361078	0.010234283	0.007981969	0.027703226	0.008084057	0.02282431	0.14014691	0.044043325
a20	0.047880534	0.276466	0.37725124	0.04486791	0.035991024	0.10006702	0.031277236	0.027885644	0.044802446	0.013510902
a31	0.019035565	0.3862297	0.30019733	0.009346585	0.007541118	0.019751823	0.007917877	0.024821777	0.17002138	0.055136837
a24	0.026842998	0.18606843	0.08634784	0.019040925	0.0066610724	0.012659217	0.036104362	0.16844192	0.21800144	0.23983179
a31	0.05037543	0.20362069	0.2891203	0.043417808	0.027934646	0.14530659	0.028119583	0.06661617	0.10513641	0.040352378
a8	0.03867821	0.1387734	0.08932991	0.053426653	0.0120444	0.018836075	0.05510783	0.2403208	0.14551012	0.20797257
a31	0.07241514	0.11649505	0.107271865	0.08306048	0.07023752	0.12022809	0.080050536	0.18600559	0.10126691	0.06296879
a41	0.10335555	0.1360005	0.07643459	0.08073217	0.027065547	0.027345859	0.07402849	0.26796198	0.086062625	0.12101271
a8	0.07937296	0.09265676	0.09196542	0.08952903	0.07641002	0.094911605	0.0904831	0.22020349	0.09792162	0.06654603
a31	0.09844966	0.10870002	0.10853367	0.094766825	0.09047647	0.093872	0.09581114	0.1513607	0.08578338	0.072246075
</S>	0.10215029	0.11985959	0.061115973	0.08222689	0.02422682	0.02422823	0.085433476	0.2757027	0.08223222	0.14282386
