 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.112174794	0.0256424	0.027295882	0.010436677	0.19368799	0.31647855	0.2864309	0.027852781
a21	0.00027645184	7.126544e-05	0.03545145	0.011335492	0.0039222226	0.05161925	0.8671338	0.030190052
a37	0.007931419	6.3568994e-05	0.024524495	0.0023789105	0.27028978	0.017243365	0.6631668	0.014401698
a31	0.009832855	0.0009803656	0.0052911043	0.0023787944	0.6695265	0.16107123	0.14524792	0.0056712753
a17	0.0031834454	4.1676212e-06	0.045908004	0.037857857	0.1898128	0.7103817	0.012794573	5.7530484e-05
a20	0.06674846	0.00032140256	0.053319294	0.02043627	0.42044097	0.038826756	0.38518935	0.014717543
a41	0.050974566	0.026878288	0.030817352	0.012207964	0.3872318	0.03567854	0.43452543	0.021686153
a31	0.047888447	0.015051266	0.32781366	0.1552765	0.30130517	0.010949821	0.1387143	0.003000819
a46	0.0032847647	0.00087788375	0.01226076	0.014370207	0.27940983	0.23680533	0.43640807	0.016583104
a31	0.0135731865	0.0032828168	0.08467203	0.17570966	0.51585096	0.049633507	0.1556803	0.0015975919
a13	0.0004948137	0.00029718794	0.011333642	0.014715512	0.10482857	0.5541297	0.2761199	0.03808071
a41	0.005128043	0.0023150188	0.033682477	0.09745019	0.49769267	0.08117128	0.27899945	0.0035608385
a31	0.0070711034	0.033268344	0.13051642	0.32690513	0.12001946	0.20553148	0.17502034	0.0016677455
a33	0.0013845284	0.0005827862	0.0065629166	0.004885718	0.0071863024	0.2793609	0.64547116	0.054565772
a31	0.00063600676	0.00994548	0.014671494	0.04825812	0.08159713	0.3180201	0.5234873	0.003384328
a28	0.00043871521	0.0027952907	0.008772974	0.014268394	0.005868713	0.5305871	0.40266982	0.034599017
a20	0.00018697155	0.0034530233	0.0067514395	0.017825253	0.026349947	0.17520764	0.76595163	0.004274097
a8	0.0019055721	0.04376238	0.012179313	0.03174385	0.027295215	0.54312456	0.33326605	0.0067230607
a31	0.0015460148	0.06832461	0.014474635	0.046341762	0.016158406	0.6664065	0.16698672	0.019761324
a39	0.0029505366	0.0014160677	0.003317172	0.0060085244	0.003260892	0.10090753	0.59882426	0.283315
a41	0.0009964083	0.07273387	0.008160795	0.01603483	0.0033572868	0.38991144	0.50457996	0.004225387
a13	0.0068813837	0.072635576	0.017826801	0.03170279	0.018579472	0.57206184	0.24764691	0.032665227
a31	0.008306361	0.05709763	0.016278349	0.034644876	0.056774445	0.29129663	0.2974479	0.23815377
a35	0.0021211344	0.0042144386	0.0038765513	0.0057337303	0.001765996	0.02126509	0.659579	0.3014441
a31	0.007333548	0.050326537	0.0124599235	0.017714864	0.011285689	0.30895817	0.5757815	0.016139753
a21	0.0032834525	0.019262545	0.0065654493	0.00993407	0.0012374963	0.01664061	0.73188424	0.21119212
a31	0.008604365	0.1669554	0.0187576	0.029558547	0.012894037	0.16741985	0.56761014	0.028200092
a10	0.0064863935	0.08189048	0.015555346	0.026454832	0.0037903488	0.025628606	0.64166605	0.19852786
</S>	0.01688868	0.48146045	0.05913929	0.10745038	0.016843546	0.07003716	0.1666864	0.08149408
