 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.7080966	0.27077863	0.015084235	0.0040623765	0.0010116858	0.00032042444	0.00064606767
a46	0.77906245	0.20502086	0.0012076594	0.0015265213	0.0007743164	0.0030035903	0.0094045345
a31	0.21371572	0.77951384	2.522114e-05	0.00093892094	4.1134076e-06	5.205056e-05	0.005750247
a35	0.040705506	0.8508201	0.00044474384	0.10190274	9.938417e-05	9.725383e-05	0.005930288
a31	0.06544228	0.92410874	5.256268e-06	0.0042056083	2.2694121e-05	0.00016255806	0.0060528424
a20	0.029352676	0.08643896	6.814211e-05	0.87883157	0.00043933777	0.00024446467	0.0046248934
a31	0.018221376	0.9776104	1.8154378e-06	0.0011135762	1.7103968e-05	9.2813294e-05	0.002942832
a39	0.03591475	0.9147853	2.2656606e-05	0.04858673	2.5301604e-05	1.5022563e-05	0.00065016723
a3	0.047365002	0.9425446	9.33156e-05	0.007543934	0.00014455855	0.0001320605	0.0021764138
a31	0.04526511	0.951988	1.4953687e-05	0.0018058382	2.9451692e-05	0.00026084803	0.0006357493
a7	0.057380687	0.18693931	0.00013968594	0.7501706	0.00035723776	0.0019026705	0.0031097336
a10	0.31754383	0.6300961	0.0055368817	0.04003498	0.0038975524	0.00226893	0.0006216109
a31	0.008173479	0.89891034	0.0006481431	0.09123545	0.00047227315	0.00030281508	0.00025754297
a11	0.09721715	0.026672948	0.0005339893	0.8710825	0.0024544704	0.0009430879	0.0010958054
a18	0.29899392	0.53468823	0.041003145	0.09060494	0.022752559	0.010887705	0.0010695477
a28	0.052662194	0.7665516	0.014219286	0.10892095	0.01487797	0.027611217	0.015156848
a31	0.035348285	0.7218292	0.013924201	0.0763167	0.01883434	0.049443793	0.08430339
a11	0.0012239739	0.81445116	0.011120145	0.11041688	0.013866024	0.014155994	0.03476582
a13	0.08391297	0.71001613	0.03928116	0.07615701	0.034796532	0.047299325	0.00853681
a31	0.13067302	0.3328516	0.070001215	0.18655084	0.073138155	0.16413265	0.042652566
a20	0.022788115	0.20621823	0.09938813	0.20867136	0.12030943	0.113685295	0.22893947
a31	0.08349125	0.5296528	0.07968227	0.08514641	0.078754544	0.11112167	0.03215104
a8	0.0019025058	0.036754828	0.25023952	0.04525235	0.29672787	0.21759276	0.1515302
</S>	0.14081708	0.37818244	0.14573643	0.1295611	0.13022183	0.059112962	0.016368056
