 	le	melanzane	vogliono	ee	girate	</S>
a31	0.037484694	0.00225664	0.90195817	0.0014839601	0.05673022	8.6346525e-05
a20	0.0008664072	0.0046391026	0.29597643	0.0021179982	0.69427985	0.0021202182
a18	0.04896357	9.659173e-05	0.003558868	0.00069233496	0.943299	0.0033897108
a20	0.059633806	0.00014543187	0.08035714	0.021918716	0.8368975	0.0010473483
a38	0.43390036	0.0030341316	0.058076598	0.26189983	0.23516044	0.007928646
a17	0.54713655	0.00036503864	0.013950437	0.2147522	0.22112177	0.0026739496
a31	0.4146525	0.0008117127	0.008337672	0.07926898	0.49051872	0.006410429
a20	0.008399752	3.270093e-05	0.002140802	0.068743385	0.8857936	0.03488983
a41	0.7704511	0.0017828981	0.0024780722	0.00884775	0.199117	0.017323185
a29	0.54950213	0.018748263	0.008325206	0.110299736	0.27236256	0.040762052
a11	0.48153862	0.02313039	0.0073448205	0.29728192	0.0981108	0.0925935
a31	0.51745856	0.04541139	0.004792172	0.18789123	0.11438218	0.13006444
a8	0.08295434	0.0037826486	0.00082196994	0.25730535	0.15574199	0.49939373
a31	0.52405226	0.018774604	0.040721923	0.143914	0.20030275	0.07223446
a1	0.10104426	0.07412138	0.0018159715	0.2361074	0.043494333	0.5434166
a31	0.2252485	0.059631318	0.06934481	0.4509202	0.08174752	0.11310771
a3	0.16545038	0.15346539	0.0033558814	0.3228807	0.019646265	0.33520144
a31	0.12200343	0.07496883	0.074814565	0.544764	0.07802346	0.105425686
a8	0.053076673	0.20094776	0.01541823	0.561484	0.038693175	0.13038017
a23	0.08409219	0.07391868	0.07400797	0.64672697	0.07183765	0.049416583
a31	0.16147445	0.08965338	0.082586884	0.5190999	0.082270876	0.0649145
a46	0.17341864	0.25335997	0.010482317	0.4197642	0.034548376	0.10842651
a37	0.079120226	0.0694337	0.06783938	0.6599879	0.069696285	0.053922486
a46	0.2150394	0.083865695	0.07099136	0.4869169	0.07396465	0.0692221
a24	0.1529949	0.08669649	0.079677746	0.528547	0.08129327	0.07079052
a31	0.4907264	0.09536956	0.038694263	0.29000363	0.046772666	0.03843351
a46	0.25166333	0.25983304	0.017198231	0.3936198	0.032143794	0.045541774
a31	0.103709854	0.09612307	0.09479414	0.5317127	0.09464221	0.07901803
a8	0.18664065	0.11751258	0.031615596	0.5158167	0.07145894	0.07695558
a24	0.0790591	0.07453253	0.07345459	0.64274627	0.07372001	0.05648752
a8	0.41829517	0.07876815	0.04920773	0.35067862	0.054078348	0.048971962
a31	0.15229619	0.078648165	0.069273055	0.56512415	0.07243336	0.062225074
</S>	0.2697312	0.22818662	0.01787727	0.35757032	0.057700336	0.06893429
