 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.0926968	0.036457893	0.7843609	0.07231017	0.0030387647	0.008192476	0.0029430536
a20	0.000109176224	0.32141036	0.16225463	0.00014022917	0.00016156572	0.5122461	0.0036778958
a17	2.3912519e-06	0.1783744	0.011740196	3.0676158e-06	0.00048281456	0.8057623	0.0036348694
a31	0.0011816313	0.28739473	0.039413754	0.00272312	0.00082526216	0.6674795	0.0009820546
a39	1.8221544e-05	0.06286053	0.8393999	0.00014389548	0.0013281582	0.09585941	0.0003899064
a31	0.00086420664	0.37414566	0.018596401	0.0005934068	7.707431e-05	0.605152	0.0005712433
a20	0.0010309027	0.07451221	0.8944539	5.9350492e-05	0.002095292	0.027454786	0.000393506
a31	0.00081637024	0.21700028	0.010033643	0.00028800088	8.659131e-05	0.77030015	0.0014750406
a13	0.017677665	0.1875833	0.73469204	0.00035543684	0.00795905	0.04973606	0.001996541
a24	0.0040839287	0.1376327	0.010033787	0.0008593552	0.00020821858	0.8400398	0.0071421796
a46	0.008420493	0.5200136	0.25132513	0.08267897	0.006529729	0.11547188	0.015560289
a31	0.0095389085	0.547822	0.34473816	0.014754831	0.002117879	0.07332113	0.007707028
a20	2.0619353e-05	0.06515895	0.9078289	0.0052069076	0.010022363	0.009329227	0.0024330176
a31	0.020730708	0.4128536	0.1993821	0.049272794	0.0030869448	0.29670188	0.017972047
a18	0.00018792409	0.066558294	0.90681624	0.016103514	0.0013668978	0.007509999	0.0014571146
a20	0.057753686	0.24782702	0.41047317	0.13218538	0.004961371	0.13417496	0.01262439
a31	0.026253162	0.5322993	0.18904133	0.08001354	0.044331778	0.08162451	0.046436444
a11	0.000345489	0.13841192	0.76800346	0.04457426	0.009951821	0.023383312	0.015329623
a31	0.028185679	0.101755045	0.72118837	0.12211851	0.012708656	0.012037363	0.0020064604
a28	0.000107508335	0.13153638	0.82745975	0.029263483	0.0027601896	0.0049646087	0.0039081136
a41	0.029010018	0.07767771	0.7989458	0.078133896	0.013922372	0.001566558	0.00074373226
a8	0.11295048	0.15879504	0.3202894	0.2874505	0.11308554	0.003869648	0.0035593223
a33	0.09686525	0.1174631	0.108231485	0.32218257	0.31275436	0.019500338	0.023002928
</S>	0.09121731	0.10510809	0.08334462	0.3010523	0.3467193	0.030901015	0.041657355
