 	credo	che	stanno	ancora	svegli	</S>
a31	0.47026908	0.019603347	0.008333688	0.0071855946	0.487366	0.007242325
a20	0.00016749547	0.0021801882	0.005062645	0.018918777	0.9702746	0.0033962857
a21	0.13735214	0.070393264	0.16995163	0.6089982	0.004204039	0.009100795
a31	0.37155908	0.13286191	0.13556962	0.3591686	0.00081329787	2.7491844e-05
a37	0.2578038	0.045117427	0.1504759	0.5165656	0.024525072	0.0055122245
a31	0.473613	0.07677248	0.10579344	0.34085417	0.0028769644	9.000168e-05
a13	0.4217585	0.15064244	0.15309691	0.26383418	0.006655783	0.004012198
a31	0.6105872	0.036304954	0.06621843	0.27795807	0.008260471	0.0006708959
a20	0.23056987	0.04341894	0.093165085	0.30476952	0.27084062	0.057235952
a31	0.38400102	0.08239105	0.16303287	0.3282418	0.040716264	0.001617009
a39	0.041518006	0.006962509	0.010987483	0.2539601	0.56233704	0.12423485
a18	0.39751652	0.16576454	0.20857348	0.14876947	0.07767124	0.0017047785
a33	0.7683429	0.037368253	0.054258034	0.07761276	0.048349995	0.0140680745
a39	0.62967783	0.052288197	0.065335006	0.10156167	0.07463342	0.07650392
a31	0.38060772	0.036677584	0.08030512	0.27215078	0.10902254	0.1212363
a39	0.20813717	0.041339308	0.05860234	0.49182013	0.10609287	0.09400813
a33	0.24018013	0.1321832	0.15455548	0.16799062	0.17733298	0.12775764
a8	0.16988623	0.1624706	0.17249013	0.1634924	0.18676795	0.14489265
a31	0.16737628	0.15412192	0.17022492	0.16507548	0.19286253	0.15033878
a7	0.43681175	0.08435515	0.05860992	0.24047373	0.07760319	0.10214628
a31	0.16502804	0.14393288	0.16815266	0.1703041	0.1984261	0.15415612
a3	0.25854766	0.06926392	0.083384745	0.21474743	0.13283749	0.24121873
a31	0.1585495	0.14880234	0.17212947	0.16645916	0.2015653	0.15249418
a13	0.13708022	0.061240856	0.1161262	0.20174043	0.17231664	0.3114956
a20	0.12963209	0.13661538	0.1879318	0.156501	0.25319275	0.1361269
a7	0.16575617	0.14295754	0.15795973	0.17148018	0.17644736	0.18539907
a35	0.1726805	0.15232171	0.16324943	0.17238268	0.17749785	0.16186783
a31	0.15996307	0.17074911	0.17701031	0.15762793	0.18747292	0.14717668
a20	0.24684457	0.06548126	0.07640087	0.15159795	0.13183072	0.32784468
a31	0.13946283	0.12681632	0.16710244	0.15953484	0.22135219	0.18573128
</S>	0.15565147	0.06130792	0.106822	0.13976958	0.17166705	0.36478204
