 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.7379749	0.15593225	0.07972432	0.010642447	0.005337841	0.0079009095	0.0024873407
a0	0.15062688	0.06687948	0.7374797	0.02401511	0.0001821784	0.017990861	0.002825722
a31	0.17252943	0.009578115	0.071881786	0.52570105	0.00070483395	0.18574268	0.0338621
a13	0.73467517	0.1263121	0.04265961	0.08782653	0.00013653317	0.0023265698	0.0060634636
a31	0.13630886	0.038168903	0.13781068	0.5040869	0.0014623851	0.15232083	0.029841376
a8	0.7423987	0.1504573	0.04359661	0.05968734	0.00012711454	0.002344968	0.0013879539
a31	0.15760021	0.50799686	0.17480157	0.06855684	0.00046243158	0.089131586	0.0014504787
a13	0.53573525	0.20427819	0.1102723	0.12513207	0.0021798874	0.018788587	0.0036137942
a31	0.22922555	0.39085728	0.20925683	0.102569595	0.0012605474	0.06602199	0.0008082528
a17	0.075227216	0.42218027	0.25862625	0.13955326	0.0064423806	0.085906856	0.012063808
a31	0.454614	0.19295979	0.20922127	0.091425374	0.016240917	0.033416618	0.0021220355
a13	0.094447166	0.1364511	0.3654066	0.28018513	0.041129418	0.05971895	0.022661678
a31	0.45515868	0.2029776	0.15077989	0.07252452	0.058269307	0.056321323	0.0039687487
a28	0.26206377	0.07790071	0.2180352	0.24644946	0.11464069	0.05423781	0.026672393
a10	0.2945266	0.26296988	0.15828101	0.077170536	0.11680708	0.083503574	0.0067412923
a31	0.110562906	0.38051718	0.21361084	0.08269305	0.05674144	0.07050369	0.08537091
a30	0.12746474	0.028516108	0.4539011	0.15858841	0.12864983	0.07832635	0.024553483
a31	0.062172808	0.20907399	0.06991963	0.091057	0.27952522	0.22724329	0.06100814
a20	0.030862594	0.030619005	0.13649473	0.17324346	0.31890798	0.17888828	0.13098396
a28	0.060883265	0.08346347	0.06556416	0.11908434	0.39819863	0.24911411	0.023692043
a31	0.104683965	0.47538894	0.09281812	0.041648664	0.10996406	0.10895172	0.06654454
a35	0.015080447	0.11877549	0.61343896	0.06489228	0.065619394	0.07222554	0.049967855
a31	0.07442575	0.08161497	0.0720003	0.12870584	0.43571988	0.1925331	0.01500015
a46	0.013249796	0.11381333	0.6337533	0.051786713	0.07468703	0.07241843	0.04029132
a31	0.06953855	0.072987825	0.06980047	0.13286158	0.45160207	0.1889176	0.014291937
a10	0.014387882	0.18228492	0.5821758	0.04602138	0.069255285	0.06575256	0.040122192
a8	0.06701927	0.06819657	0.069819264	0.16258131	0.46794778	0.14940315	0.015032634
a31	0.08899443	0.11268053	0.079533435	0.10916102	0.380229	0.21156108	0.01784052
</S>	0.027885403	0.3025923	0.52532315	0.03750248	0.04185959	0.042042464	0.022794593
