 	lo	ho	finito	di	fare	</S>
a8	0.95211506	0.028809845	0.014871791	0.0036324898	0.00037014912	0.00020072254
a31	0.4371384	0.24562101	0.3071141	2.8209779e-05	0.00091859465	0.009179658
a20	0.3840586	0.16417345	0.44965148	3.055637e-05	0.0007282242	0.0013576874
a24	0.54170555	0.19338651	0.24868017	9.991778e-05	0.0058340332	0.010293949
a18	0.6055647	0.082236044	0.2980684	0.00037067075	0.008804481	0.004955615
a31	0.4738624	0.03910741	0.4737063	0.0027341328	0.008244193	0.0023455753
a20	0.011489419	0.0036286497	0.9830815	0.00039725384	0.0011483663	0.00025480718
a10	0.52391696	0.018744819	0.40551224	0.0018929818	0.022670344	0.027262682
a20	0.0028065166	0.0023436605	0.99393636	6.307085e-05	0.0003672705	0.00048315924
a7	0.7179209	0.03748862	0.15973702	0.0008474327	0.03580737	0.04819861
a31	0.2536764	0.07741136	0.48045164	0.011171997	0.08397061	0.09331798
a20	0.00873006	0.00815175	0.9759351	0.0009537322	0.003201219	0.0030281201
a18	0.22379823	0.03722167	0.5095293	0.03792324	0.13330342	0.058224127
a24	0.120695375	0.07906162	0.50414306	0.18444014	0.09247489	0.019184949
a46	0.11750983	0.08499684	0.5067464	0.09718216	0.10194972	0.09161507
a31	0.10089328	0.10685927	0.17302808	0.3925927	0.1767518	0.04987497
a33	0.13715881	0.08907858	0.22631551	0.014526057	0.3056762	0.22724484
a8	0.14116682	0.08134695	0.19446719	0.35351956	0.16151628	0.067983225
</S>	0.12892962	0.12666158	0.11099948	0.43557674	0.16375741	0.034075126
