 	lo	posso	finire	di	scrivere	</S>
a20	0.9536268	0.046287626	6.0233684e-05	1.6145084e-05	4.0826694e-06	4.9940404e-06
a31	0.57449996	0.18917613	0.22167696	0.005304603	0.00070460496	0.008637748
a39	0.14652814	0.799917	0.052571498	0.00015656416	7.025179e-05	0.0007565203
a24	0.98746455	0.0001874788	0.004804859	0.004897557	6.548569e-05	0.0025800178
a18	0.9993642	2.0017116e-05	0.00013957624	0.00016685552	0.00012222928	0.00018702156
a24	0.6959671	0.0011225287	0.0067604594	0.06827625	0.1346637	0.093210004
a31	0.2896604	0.0002693216	0.03731096	0.03961999	0.3761891	0.25695017
a20	0.3229297	5.6776047e-05	0.010775029	0.024480944	0.3645865	0.27717102
a31	0.23959331	0.0035217432	0.1658896	0.014010631	0.29497728	0.28200746
a1	0.12137339	0.00076873985	0.014932735	0.01374299	0.258911	0.5902712
a31	0.32615104	0.042429026	0.2962576	0.04906285	0.19975239	0.08634711
</S>	0.004429229	0.016252361	0.026652178	0.15197174	0.17155515	0.62913936
