 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.32251546	0.21982382	0.15771767	0.0910489	0.011183266	0.09836822	0.072759	0.026583657
a31	0.23647554	0.0131600285	0.00081570103	0.0005395024	0.022998726	0.11048742	0.6023572	0.013165854
a8	0.0010881937	0.00040652958	0.0043830816	0.048230294	0.007094497	0.014850721	0.60275596	0.32119069
a31	0.02551825	0.04476137	0.0008576436	0.0032579033	0.11682555	0.17604588	0.61928946	0.013443916
a46	0.010337102	0.014431125	0.022808513	0.7870521	0.016038591	0.023448769	0.115158044	0.010725744
a31	0.05339072	0.06727641	0.00427986	0.007892889	0.092582785	0.022214554	0.7498019	0.00256082
a20	0.017228525	0.020030633	0.012812723	0.30862015	0.13689661	0.28103748	0.21279512	0.010578719
a31	0.028166128	0.008178615	0.0032005324	0.028541368	0.24331091	0.026941786	0.65581167	0.005849002
a13	0.086367086	0.0108777005	0.008293018	0.33870578	0.45082316	0.03656812	0.065901935	0.0024631212
a17	0.005667556	0.0030870088	0.0031689762	0.030280087	0.2244115	0.04811434	0.64982384	0.035446677
a8	0.09027955	0.04025349	0.05252128	0.09183061	0.069084786	0.08408939	0.4912945	0.08064637
a31	0.018700933	0.16867658	0.17780967	0.08675025	0.049496833	0.048363756	0.44450036	0.005701605
a8	0.0032709686	0.0009258773	0.0063114692	0.041791942	0.199608	0.09031951	0.38798973	0.2697825
a20	0.001188578	0.04211109	0.025184173	0.012661382	0.15712868	0.29570067	0.46203497	0.0039905296
a31	0.018305756	0.17726421	0.16382444	0.06505495	0.073924035	0.046690583	0.38691303	0.06802302
a28	0.00040718907	0.00082453	0.0029816413	0.079674296	0.2635296	0.0904067	0.4072394	0.15493666
a31	0.004421268	0.088228	0.02793275	0.017140143	0.19745435	0.30232662	0.3507271	0.011769725
a38	0.0047107823	0.011065585	0.06118574	0.106675744	0.47866073	0.047747124	0.17502905	0.11492531
a31	0.01739127	0.29018807	0.121458635	0.022076143	0.1208185	0.19642036	0.22478038	0.006866586
a17	0.009014423	0.015253786	0.17965136	0.12339088	0.3314735	0.044403605	0.100974515	0.19583794
a3	0.053506587	0.35430595	0.24726145	0.05638308	0.10193098	0.107399896	0.0729567	0.0062553594
a10	0.029365093	0.07237676	0.037720054	0.029371561	0.26381996	0.41905418	0.118777424	0.029514989
a20	0.0065018707	0.17186315	0.07682568	0.011621364	0.16394293	0.22509521	0.24740507	0.096744694
a35	0.084256425	0.3019509	0.27541596	0.08925976	0.10903738	0.081170775	0.052025937	0.006882829
a37	0.09173259	0.12627819	0.10752831	0.09482374	0.26514408	0.21900657	0.0747531	0.020733412
a23	0.011484531	0.025549695	0.013070058	0.016479237	0.21373737	0.36905158	0.23480256	0.11582495
a20	0.08153176	0.09634682	0.080955625	0.082277246	0.24367645	0.27500525	0.1059523	0.03425459
a31	0.019851344	0.03103773	0.016435055	0.018552326	0.17641333	0.35971466	0.2845276	0.09346795
a0	0.0037740278	0.021826148	0.008317472	0.0021394815	0.026199246	0.057259567	0.7346797	0.14580444
a31	0.088308066	0.09541451	0.08048182	0.07832575	0.14671966	0.28674805	0.15638645	0.06761573
a13	0.014449837	0.09845417	0.029756837	0.005768901	0.038888033	0.09309478	0.5228939	0.19669352
a31	0.12721342	0.14130126	0.12551904	0.12229747	0.16310585	0.21396984	0.06301774	0.043575414
a39	0.018634627	0.13084997	0.04015766	0.007989302	0.053571004	0.09801173	0.37647092	0.27431476
a17	0.13370782	0.15247996	0.13458261	0.1292894	0.16530925	0.20418167	0.045707315	0.034741927
</S>	0.15080102	0.15533768	0.14486164	0.14366168	0.1600841	0.15376122	0.048486304	0.043006413
