 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.044832636	0.1800642	0.037349526	0.024546985	0.02716044	0.0074017076	0.59522796	0.082408905	0.0003917617	0.00061582704
a28	0.0012905628	0.37262812	0.20925082	0.21577767	0.15900634	0.0004034182	0.00090529973	0.035766415	0.0029590563	0.0020122502
a31	2.7709857e-05	0.91726273	0.0054451823	0.010106984	0.056183953	9.962029e-06	7.650386e-06	0.010311921	1.2720553e-05	0.0006312393
a17	0.0004484773	0.025120988	0.019527804	0.049151827	0.5669382	0.000101145175	0.001310999	0.3371971	4.294089e-05	0.0001605131
a31	0.00063215423	0.815475	0.043191582	0.056448445	0.059794985	5.41367e-06	5.7345027e-05	0.02384689	2.3828397e-05	0.0005243408
a20	0.00015712269	0.008969717	0.0031944893	0.012999695	0.8221057	2.1151529e-05	0.00023131029	0.15229617	3.910095e-06	2.0740126e-05
a31	0.0077284803	0.7336086	0.03813038	0.08961017	0.09375335	4.6084384e-05	0.00020792957	0.0361655	0.00014976421	0.0005997599
a20	0.0009946381	0.017945245	0.03136928	0.08509345	0.63676053	7.8527504e-05	0.00020327693	0.22749658	8.1788685e-06	5.034769e-05
a35	0.014190939	0.62832826	0.003821024	0.019890295	0.32513648	0.00032845946	0.00039648995	0.00670158	0.0007021471	0.00050433597
a36	0.0014196109	0.8988927	0.01587729	0.011332592	0.05346428	0.0011397314	0.00039031892	0.011847089	0.0008803844	0.0047560874
a31	0.0022813764	0.8026415	0.086844355	0.02792863	0.04368654	0.005266068	0.0022282521	0.020713598	0.001181233	0.007228366
a20	0.00016336485	0.016861888	0.01953055	0.086746484	0.8414004	0.005718369	8.72876e-05	0.021174014	0.0003325853	0.007985013
a17	0.003357845	0.27488297	0.0059897634	0.008785946	0.68688965	0.0025374326	0.0036147586	0.010152402	0.0019335405	0.0018557297
a28	0.0030232908	0.17369364	0.003125916	0.0046974453	0.80315894	0.0005566405	0.0011867445	0.006043944	0.003408744	0.0011046558
a31	0.0046039973	0.6311662	0.067499414	0.029984009	0.19177079	0.0020355163	0.0020669657	0.021154972	0.006972072	0.04274612
a24	0.0070139607	0.060982563	0.1383608	0.23605211	0.4469908	0.022954857	0.0018326032	0.049570717	0.0032811256	0.0329604
a31	0.012404969	0.43845782	0.02316073	0.017086774	0.46246555	0.0032331639	0.0048538963	0.026226355	0.0071402583	0.0049704676
a15	0.022984788	0.42221928	0.15365154	0.06678033	0.11184976	0.037197255	0.022480844	0.024836512	0.0366661	0.10133349
a31	0.03492233	0.1511586	0.019601986	0.02170959	0.5923633	0.019643342	0.02914766	0.057589322	0.059503425	0.014360526
a46	0.0062260577	0.53408504	0.058577407	0.023110317	0.031680014	0.032987837	0.035868008	0.015214928	0.0758526	0.18639773
a41	0.112321705	0.12732865	0.064075924	0.06490126	0.2780074	0.07254442	0.06799026	0.071154855	0.11490729	0.026768249
</S>	0.32230803	0.15131707	0.06692497	0.059484344	0.078624316	0.060076803	0.05467718	0.047756188	0.13220017	0.026630966
