 	la	pasta	vuole	sale	</S>
a8	0.6573657	0.31768912	0.02182187	0.0028253023	0.00029791764
a31	0.72347033	0.16013409	0.0065858085	0.10958567	0.000224131
a28	0.10909882	0.46092397	0.384417	0.043138497	0.0024217365
a20	0.08777494	0.43566456	0.240797	0.23455834	0.0012051262
a31	0.14618495	0.5676875	0.06847044	0.21740621	0.00025091582
a11	0.07943365	0.24728575	0.47020555	0.20148855	0.001586551
a18	0.11842616	0.14079015	0.022902219	0.7164587	0.0014227212
a15	0.27003342	0.57844454	0.013151968	0.13800822	0.0003617815
a31	0.10707055	0.22453034	0.039881155	0.61772233	0.010795658
a20	0.002512964	0.0027849127	0.005263775	0.9727391	0.016699385
a6	0.020122005	0.035472747	0.006744001	0.91988915	0.017772144
a20	0.0211183	0.04620048	0.012917991	0.90644103	0.013322092
a21	0.15222314	0.26538745	0.15931109	0.32705975	0.096018575
a20	0.02904821	0.049163405	0.013744768	0.88620263	0.021841004
a0	0.11747138	0.15577382	0.07591267	0.5438923	0.106949836
a31	0.14091842	0.17328072	0.051361337	0.5563432	0.07809629
a39	0.05636261	0.080843195	0.2610646	0.38783073	0.21389887
a31	0.13409781	0.18564342	0.09870492	0.48347893	0.09807494
a35	0.136746	0.47551674	0.1661372	0.14219986	0.07940015
</S>	0.16647415	0.18949406	0.1724797	0.33460817	0.1369439
