 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.56629443	0.20023562	0.05255828	0.015453049	0.0538139	0.00089266367	0.02177154	0.065860204	0.021029497	0.0020907745
a31	0.6126883	0.025927002	4.031288e-05	0.00048308217	2.2938044e-05	0.017284583	0.0130899595	0.029674584	0.29793257	0.002856704
a3	0.016951252	0.0023783494	8.769966e-06	0.024099525	1.6102955e-05	0.032613155	0.009049289	0.4679884	0.42542168	0.021473529
a20	0.015556963	0.020255093	6.118179e-07	0.00053671695	4.2849751e-07	0.019700186	0.0157638	0.053027768	0.87272316	0.0024353012
a31	0.07658092	0.11214443	6.70571e-05	0.0007100201	2.4580697e-05	0.062608376	0.097342126	0.30823433	0.3404004	0.0018876824
a24	0.009341734	0.008800501	3.0061349e-06	0.17800753	9.7774755e-06	0.12588397	0.34221196	0.29375416	0.039854854	0.0021324772
a31	0.12756604	0.0777826	0.00012067005	0.0002601127	2.4072957e-05	0.14302488	0.041077342	0.08401665	0.5191217	0.0070059844
a17	0.19077088	0.056997076	4.268855e-05	0.031085355	8.563457e-05	0.2743791	0.21687876	0.13787034	0.09046225	0.0014279279
a31	0.19170582	0.060913105	3.7056525e-05	0.014000146	2.0298097e-05	0.31229085	0.0127806645	0.047063008	0.3570703	0.0041187545
a17	0.41947913	0.05939616	0.00015793774	0.004867858	0.00038679456	0.30786803	0.06953114	0.011795362	0.12494307	0.0015745574
a20	0.019908478	0.0097560445	0.00042049572	0.016000742	0.00030838326	0.08795979	0.012811084	0.20367455	0.64318824	0.0059721707
a41	0.41046917	0.33860666	0.0062663187	0.06909074	0.0029699272	0.012060387	0.011764229	0.024157908	0.10858734	0.016027406
a31	0.18588702	0.17233491	0.0016099411	0.18463534	0.0034508584	0.0125510665	0.01144501	0.118575886	0.30673626	0.002773673
a17	0.0093114255	0.016798954	0.00085779536	0.0017133662	0.00012685503	0.32678804	0.03589436	0.049322635	0.4129282	0.14625837
a31	0.07284149	0.020961089	0.0049670804	0.047478803	0.018590413	0.012165271	0.017224995	0.20135075	0.6003443	0.0040757568
a24	0.005699414	0.026420737	0.02142189	0.030113634	0.0035679766	0.5571363	0.07902939	0.07438866	0.13912138	0.06310058
a31	0.13744198	0.035129335	0.019403722	0.15569346	0.033421658	0.024220187	0.15174882	0.11220501	0.31153232	0.019203575
a32	0.010544806	0.03241636	0.10790819	0.06480839	0.026806785	0.44982764	0.05708438	0.092875175	0.10258701	0.05514124
a31	0.09863992	0.15298325	0.06525243	0.1844118	0.23057434	0.038009427	0.03485537	0.076952316	0.11263249	0.005688702
a20	0.002060383	0.012032106	0.072465785	0.08265811	0.044314895	0.35493478	0.045243952	0.17936702	0.12688364	0.08003939
a31	0.11864204	0.2553644	0.078934416	0.15226126	0.26665607	0.041031163	0.026638092	0.027880616	0.02797981	0.004612103
a46	0.00090558367	0.021709086	0.2308221	0.12965801	0.13268353	0.14419731	0.03524993	0.10853798	0.10594305	0.090293355
a33	0.13528523	0.26456	0.113873996	0.13464345	0.2353627	0.061584096	0.028604982	0.010508903	0.009440031	0.006136621
</S>	0.1487294	0.15434852	0.14972475	0.14366846	0.16450414	0.13311258	0.06919344	0.010468128	0.0121750375	0.014075556
