 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.11416518	0.05894148	0.030379588	0.006865679	0.3340536	0.09732525	0.357024	0.0012452719
a20	0.0016231723	0.007000148	0.031802703	0.0014123786	0.001891405	0.8926334	0.06330715	0.0003295691
a11	0.033255883	0.09404003	0.015119404	0.0007481047	0.18613002	0.013547292	0.6544177	0.0027415638
a10	0.04057351	0.010440467	0.00081114867	2.897608e-05	0.89496136	2.3106262e-05	0.05308484	7.660077e-05
a39	0.0020631137	0.013506849	0.0017799133	6.38134e-05	0.96516865	0.00011236081	0.01729618	9.131982e-06
a7	0.3771133	0.12510678	0.0087153185	7.541794e-05	0.47377986	6.7310786e-05	0.01509563	4.6369358e-05
a37	0.21845618	0.03595085	0.007509717	0.000505651	0.68491524	0.0005521024	0.050835148	0.0012751453
a8	0.48010007	0.09172862	0.0892522	0.00045612326	0.2113575	0.0011824406	0.121976554	0.003946494
a18	0.6939655	0.09150261	0.13052557	6.7122e-05	0.06310591	0.00023071353	0.019953724	0.00064875314
a46	0.43970045	0.14213	0.16224226	0.0024553807	0.11394634	0.0052202027	0.09895332	0.035352074
a31	0.3712671	0.041291572	0.46062475	0.00021218462	0.09334325	0.0010956217	0.026957436	0.005208041
a18	0.054192815	0.047460534	0.054177344	0.01671708	0.26314563	0.04122204	0.42573544	0.09734908
a24	0.447297	0.015401907	0.3555374	0.0004318529	0.124734804	0.001069662	0.041338373	0.014189037
a28	0.20898357	0.061759457	0.49454355	0.0022330994	0.08722946	0.010140139	0.06130316	0.07380749
a31	0.11144422	0.034622457	0.12923886	0.0027046525	0.07194179	0.031028949	0.23154737	0.38747165
a20	0.042195372	0.037916988	0.0404559	0.0024832394	0.08108629	0.022314345	0.62391055	0.14963739
a31	0.26149362	0.024753904	0.50823087	0.0047985525	0.062403895	0.008344509	0.08366514	0.046309493
a3	0.021333322	0.015543919	0.035161838	0.0019214551	0.014397439	0.016362458	0.6852745	0.21000506
a31	0.17185785	0.035401713	0.41108224	0.018324545	0.044229656	0.02338331	0.15058525	0.14513552
a20	0.025351573	0.022012513	0.025030566	0.0049725017	0.008317055	0.029709002	0.5053279	0.37927887
a31	0.107998036	0.050517928	0.22409768	0.04732478	0.066851385	0.049458638	0.17025203	0.2834995
</S>	0.00941033	0.018404197	0.014697881	0.029172579	0.008910669	0.047438465	0.1955006	0.6764653
