 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.67500997	0.16475423	0.027004518	0.0228641	0.041919533	0.05737803	0.004419281	0.0010253156	0.00055321545	0.0048844307	0.00018732813
a31	0.09398071	0.22857358	0.124647	0.08320597	0.36315572	0.06991661	6.352142e-05	2.5373662e-05	4.746169e-05	0.035079405	0.0013046757
a17	0.1293214	0.027148811	0.2702318	0.18576516	0.126864	0.017412728	0.00031676324	1.5722515e-05	1.387617e-05	0.2383487	0.0045610666
a41	0.0034531483	0.6122685	0.028968442	0.07947154	0.15855423	0.037026457	6.057311e-07	4.8743345e-07	0.00018967273	0.079841726	0.0002252385
a31	0.011871824	0.77663183	0.011767838	0.009651256	0.02701953	0.025924748	4.1949914e-07	2.3037352e-05	0.003379226	0.13334881	0.00038143125
a38	0.0003548433	0.03412287	0.14221035	0.14506541	0.15558751	0.48296836	1.9957595e-06	8.515391e-06	2.5659356e-05	0.039538585	0.00011587907
a31	0.0040363506	0.8050794	0.041015137	0.03629388	0.058108486	0.01269275	1.4195263e-06	1.2910674e-05	0.004375156	0.03803083	0.000353668
a17	0.008764738	0.023482464	0.33131537	0.26601127	0.24854624	0.0726049	4.205974e-05	0.002055301	0.00017536228	0.04694488	5.740475e-05
a31	0.0021459982	0.7732452	0.04506879	0.04455904	0.069385245	0.016699357	9.469132e-06	8.8883635e-06	0.0037194623	0.044196088	0.0009624513
a39	0.03349301	0.024574956	0.29530916	0.25448874	0.30123723	0.056179162	2.7255395e-05	0.0037998147	0.00089332747	0.029893644	0.000103784354
a35	0.001475627	0.60393196	0.07165482	0.07435668	0.14193577	0.015397154	6.756708e-05	1.2189264e-05	0.0048566232	0.08454294	0.0017686529
a31	0.0044898214	0.73879576	0.025381148	0.013423641	0.06928766	0.0076052463	0.00016224399	3.806358e-05	0.011048516	0.12849924	0.0012686935
a46	0.0022982003	0.014533007	0.42716572	0.29832575	0.13731898	0.086683534	8.7842335e-07	0.0007822634	0.02817896	0.0011616347	0.0035510475
a38	0.0016488432	0.17349064	0.055248983	0.047242675	0.5202395	0.07830687	0.00018457744	1.1796872e-05	0.00042843443	0.122573	0.0006246622
a13	0.0026254307	0.5225253	0.060281057	0.063773766	0.09570034	0.061013676	0.00064372097	0.0001082969	0.0046887267	0.17745608	0.011183622
a11	0.0014302805	0.8159047	0.02472693	0.029456371	0.03785911	0.040673755	0.00022367503	0.00011424094	0.0059394	0.03272451	0.010947161
a13	0.0016693921	0.7454426	0.01956347	0.029459639	0.04562698	0.08673347	0.00031513357	0.00020044198	0.009859869	0.043950066	0.01717892
a31	0.0022395167	0.31695247	0.03830974	0.06732546	0.15210418	0.28967935	0.00077027746	0.00048091842	0.0075020175	0.10766008	0.016975965
a49	0.0014388352	0.01851547	0.012721112	0.0056304745	0.0070368988	0.0063765626	3.4362514e-05	0.00046885217	0.120996356	0.77801394	0.048767086
a13	0.0018675693	0.052891303	0.016542206	0.0341211	0.24816562	0.5381861	0.001027731	0.00070378726	0.004525364	0.08974499	0.012224264
a20	0.00956363	0.04029224	0.023055924	0.039961565	0.2130297	0.6095687	0.0044704988	0.004153323	0.009774194	0.03845567	0.0076744575
a31	0.009783076	0.10464271	0.045155972	0.07707766	0.2161255	0.3636527	0.003427858	0.0029158513	0.0117681855	0.12154684	0.043903623
a8	0.005155229	0.038013164	0.0081414115	0.0071803117	0.018181745	0.022375105	0.00066222134	0.0012029386	0.043229207	0.72000706	0.13585155
a31	0.01679821	0.04127694	0.031071238	0.039693713	0.15281071	0.5412586	0.014638237	0.013794775	0.029512241	0.103704125	0.015441225
a45	0.022345608	0.14251418	0.0056598475	0.006884294	0.029241161	0.05667688	0.0074271103	0.0039828345	0.070949756	0.49159497	0.1627234
a31	0.0472014	0.1010886	0.06709894	0.07711743	0.10546233	0.21313487	0.048857898	0.0446743	0.08686991	0.15177888	0.05671546
</S>	0.043686096	0.057261266	0.0056155897	0.0039640786	0.006701799	0.010617776	0.020741722	0.01309276	0.15722802	0.3832686	0.29782224
