 	il	morto	vuole	pianto	</S>
a46	0.5854663	0.13086963	0.14053363	0.14138456	0.0017458511
a23	0.2631926	0.70345646	0.013808245	0.018823123	0.0007196252
a20	0.022642668	0.9452399	0.012412176	0.018588264	0.0011170352
a31	0.0044801845	0.28418827	0.3550031	0.3453266	0.011001873
a21	0.015738035	0.058809433	0.104217015	0.8150167	0.0062188134
a11	0.0014742197	0.9637189	0.029554557	0.0051401174	0.00011226256
a10	0.035611916	0.6761503	0.0762928	0.20695126	0.004993735
a27	0.0010973633	0.84787273	0.12378506	0.02687839	0.00036639854
a17	0.0152145745	0.7873762	0.07169407	0.12279688	0.0029182083
a31	0.06837726	0.64977056	0.023780806	0.25642592	0.0016454839
a37	0.0014331737	0.5771385	0.18276252	0.20987724	0.02878865
a31	0.006121512	0.6625855	0.029385561	0.30112803	0.0007794246
a37	0.008990438	0.86943996	0.015113262	0.062358115	0.044098254
a17	0.014890222	0.8018612	0.034702618	0.1471911	0.0013547612
a31	0.0050026653	0.19389589	0.0747864	0.70450866	0.021806363
a10	0.0028104505	0.3606378	0.0505203	0.31760713	0.2684243
a7	0.022413336	0.8578986	0.019519212	0.09811277	0.0020559817
a31	0.017543314	0.4563838	0.05158106	0.4351324	0.039359313
a33	0.0033266381	0.022649115	0.030753188	0.22926928	0.7140017
a29	0.20352693	0.27980712	0.2262134	0.16328478	0.12716776
a41	0.08902609	0.48133892	0.07966788	0.2576876	0.092279494
a31	0.14164607	0.35615933	0.14803949	0.22357965	0.13057537
a39	0.089018345	0.07884355	0.03727109	0.55830735	0.23655963
</S>	0.18736078	0.23111755	0.20144786	0.20280258	0.17727123
