 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.13613163	0.64848834	0.020274144	0.016172206	0.0062747155	0.16091952	0.0011240583	0.0023472204	0.004214855	0.0030679812	0.0004921918	0.0004931108
a18	0.016005572	0.2872778	0.24300319	0.31758672	0.014507733	0.027915932	2.1981432e-05	0.018523902	0.0742508	2.2136686e-05	0.0002537951	0.0006303771
a31	0.003839839	0.6617844	0.0035664162	0.0070377556	0.12362976	0.056520432	0.0003363696	0.087253846	0.055117153	5.1961437e-05	1.1799173e-05	0.00085030287
a24	0.009713097	0.11080024	0.020933053	0.06501812	0.41454166	0.32768482	0.00020043447	0.011575278	0.03903247	0.00013325558	4.4080824e-07	0.00036710926
a31	0.00075411686	0.86232865	0.0035760135	0.0024855249	0.03653459	0.050167464	0.00013047572	0.014275708	0.029054603	8.7627246e-05	5.7521473e-05	0.0005477168
a17	0.021086844	0.26510522	0.05030523	0.010377262	0.15097666	0.3990751	0.0019602154	0.041947138	0.056593303	0.0019573001	6.3239686e-06	0.00060938444
a31	0.0026560195	0.53121936	0.008680742	0.2574278	0.12125708	0.06401514	9.252374e-05	0.0033109088	0.010082479	0.00028030731	0.00014108629	0.0008364749
a20	0.006239795	0.056339927	0.040306285	0.01716418	0.15898247	0.6936376	0.0033677095	0.007639071	0.010587044	0.005636809	1.8255527e-06	9.727807e-05
a7	0.0017118735	0.24230574	0.017194333	0.46909294	0.15646586	0.086045474	0.000120947254	0.011509159	0.014008936	0.00082747167	0.00013357199	0.00058366056
a31	0.021455284	0.6292113	0.025842734	0.018683707	0.009064977	0.07655206	0.00769036	0.015089295	0.09836106	0.08951738	0.0016380859	0.0068936734
a18	0.00886729	0.056033764	0.1276866	0.09114887	0.17483217	0.43150848	0.00072323467	0.01890243	0.08146484	0.0009363182	0.0009994992	0.0068965447
a41	0.002435551	0.1962198	0.007064263	0.4412014	0.13294342	0.20804776	0.00041226603	0.0025209696	0.0052212845	0.0036993462	0.000121248886	0.00011273759
a31	0.0013680409	0.4896397	0.041036885	0.018426947	0.03574157	0.19136249	0.0012679235	0.009241118	0.17434299	0.032757297	0.0010424015	0.0037726741
a46	0.00020811196	0.09902025	0.039088327	0.058260825	0.040013827	0.42431182	0.008358827	0.019699337	0.24397771	0.05699806	0.0014253414	0.008637594
a20	0.00093717565	0.21280718	0.011765904	0.28321937	0.033008333	0.44114906	0.0006556313	0.0062825438	0.007670193	0.0017619214	0.00058496976	0.00015777675
a31	0.007853639	0.28357863	0.013552773	0.055346724	0.045711875	0.13610263	0.005871556	0.007750964	0.09018494	0.31896347	0.006845024	0.028237734
a39	0.0020673783	0.040464707	0.059968296	0.05342579	0.0715138	0.08779754	0.049967382	0.041400325	0.24558948	0.31469572	0.015027673	0.018081978
a31	0.0023771208	0.10768005	0.011493498	0.19938089	0.018549414	0.61719185	0.002157012	0.011254362	0.011335613	0.0128808	0.00471869	0.0009807475
a24	0.0041309833	0.08017898	0.058561157	0.16769038	0.028570874	0.05179416	0.05564142	0.07714261	0.13697092	0.2074121	0.089702316	0.042204197
a31	0.013440969	0.12621874	0.043198064	0.20487754	0.06603453	0.34044173	0.01783741	0.06735384	0.027911758	0.07226281	0.017345604	0.0030769578
a17	0.0007575956	0.11217453	0.035216082	0.104353845	0.013405887	0.019131685	0.01887926	0.07732771	0.17673485	0.067375004	0.24704312	0.12760034
a31	0.047307707	0.15634526	0.075606085	0.09116565	0.052233882	0.16622262	0.033231843	0.05732526	0.026445208	0.15579501	0.13159804	0.006723457
a8	0.0007084005	0.1806673	0.041840304	0.101056986	0.021088805	0.019805469	0.022584155	0.057333294	0.13878992	0.057869382	0.19166824	0.16658778
a24	0.06548395	0.09119977	0.076901466	0.073430225	0.06001631	0.05112527	0.044135828	0.041411985	0.012603327	0.23539075	0.24026152	0.008039541
a20	0.04755008	0.06178529	0.04489008	0.23184614	0.06716004	0.10129033	0.043815088	0.045172315	0.033843342	0.21143983	0.07698534	0.034222167
a41	0.04228029	0.06698309	0.043656204	0.36784673	0.08417514	0.110088706	0.03854315	0.035557836	0.019949334	0.097505845	0.055624433	0.03778922
a31	0.07624145	0.08335989	0.07672841	0.19166276	0.09080693	0.09193572	0.065936185	0.05779085	0.022206621	0.1192431	0.08885961	0.035228465
a46	0.029593505	0.096106604	0.010412102	0.043025415	0.01059818	0.009493644	0.037444174	0.03989266	0.13806237	0.34179205	0.106247395	0.13733184
a31	0.06542497	0.07015756	0.067829475	0.07657757	0.067017496	0.06405292	0.06535762	0.06396062	0.030094955	0.25098452	0.13752699	0.041015375
a20	0.020219242	0.06832095	0.014908123	0.021773346	0.014007864	0.004673553	0.05224768	0.055445462	0.15672982	0.20005848	0.10110758	0.2905079
a8	0.06605269	0.07253556	0.06748045	0.074170195	0.06505668	0.054141253	0.06077033	0.054665685	0.014824733	0.27437833	0.17234202	0.02358211
</S>	0.0807659	0.081753805	0.07919001	0.08558709	0.07825741	0.07019138	0.07478763	0.06797812	0.027968066	0.19075629	0.11921592	0.043548416
