 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.46474433	0.19015369	0.081955925	0.18791054	0.010470068	0.002021461	0.029365323	0.023049016	0.008503309	0.0018263197
a28	0.027998433	0.044079028	0.23850279	0.4371878	0.10682711	0.0032170282	0.007987985	0.02996222	0.10087062	0.0033670305
a24	0.19540207	0.07315547	0.0023190232	0.0029211217	0.013685344	0.08704602	0.23503031	0.17347625	0.21652813	0.00043624922
a28	0.9300639	0.01405118	0.00023177596	0.00056221714	0.0015783996	0.00040504735	0.018055981	0.028179316	0.006688791	0.00018351115
a31	0.38779402	0.21114981	0.0027224477	0.0077228635	0.009227206	0.007387903	0.081131	0.23428014	0.058209304	0.00037535935
a20	0.0048383367	0.024524245	0.0307478	0.021561215	0.058776375	0.05391736	0.16454133	0.62356794	0.01732555	0.00019992363
a31	0.9191789	0.015384736	0.00021674506	0.0039092232	0.0066216327	0.0030466279	0.018316127	0.008087162	0.024929022	0.0003097425
a13	0.06564105	0.047422055	0.0048186104	0.46197692	0.08905258	0.008534626	0.07190475	0.23009296	0.019443313	0.0011131349
a31	0.8434907	0.008128927	0.001369861	0.03145188	0.05383181	0.0036463668	0.008714573	0.005977917	0.041354477	0.0020334776
a41	0.10805693	0.034307554	0.001423284	0.6935881	0.060634796	0.016270177	0.023900433	0.051003505	0.006443685	0.0043715755
a33	0.59748125	0.009878774	0.0026201345	0.2016057	0.113400236	0.002833038	0.024351312	0.006350212	0.03748727	0.003992101
a8	0.6758044	0.006341272	0.0023441082	0.14374824	0.0358002	0.011615067	0.009219601	0.0075733713	0.100503206	0.007050533
a24	0.6923924	0.008314661	0.0026506456	0.093025476	0.046537522	0.048466183	0.027446534	0.015614899	0.046189193	0.0193625
a37	0.7593177	0.017889418	0.0017221017	0.019410595	0.026595231	0.08328017	0.025498888	0.01419178	0.034870535	0.017223638
a5	0.6955885	0.01210404	0.0031214734	0.024706563	0.05205469	0.12282809	0.029019143	0.01021409	0.033914715	0.01644869
a31	0.68527544	0.0120604625	0.0017435743	0.02084475	0.04404975	0.14652966	0.031555604	0.016119484	0.0225785	0.019242756
a20	0.14907882	0.0043046316	0.0005226754	0.015202775	0.043154523	0.046764318	0.013330937	0.04103121	0.5488657	0.1377444
a31	0.23989521	0.029993892	0.022357546	0.0888472	0.08474003	0.07213499	0.07261351	0.05976033	0.2618826	0.06777476
a8	0.1804454	0.003165638	0.0006629832	0.0020134612	0.0076278816	0.023528894	0.008520529	0.010592305	0.6266571	0.1367857
a31	0.13994181	0.09234631	0.09073688	0.2098981	0.121875055	0.10160828	0.122743346	0.054863233	0.04074936	0.025237653
a20	0.18156692	0.006634902	0.0026941805	0.0029796415	0.011801514	0.05637274	0.020221815	0.021067165	0.45161182	0.24504934
a24	0.15579057	0.09459969	0.09341325	0.108367465	0.10926846	0.109830104	0.15795065	0.074642494	0.052761026	0.04337629
a31	0.18026496	0.055098116	0.04553181	0.058188662	0.08238081	0.10687111	0.0789604	0.072184384	0.22614777	0.094372
a37	0.05445267	0.0027224363	0.001369282	0.0024551689	0.006002755	0.013984149	0.011527416	0.014840053	0.68560874	0.20703737
</S>	0.12868133	0.07821787	0.07781446	0.11122855	0.09098759	0.08714274	0.12546113	0.092667475	0.11635549	0.09144334
