 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.9959902	0.0015291552	0.00070283364	0.0005586111	0.00094334205	0.0001781948	7.637285e-05	2.127296e-05
a31	0.6441404	0.26215437	0.013289904	0.026705632	0.036424838	0.00038132365	1.4117913e-05	0.016889332
a37	0.88740844	0.0011040147	0.0039898697	0.012047651	0.09517738	8.8560926e-05	2.2878125e-06	0.00018174086
a20	0.47912502	0.22195087	0.12046959	0.06788662	0.10041421	0.0074170833	1.4596802e-05	0.002721987
a29	0.4308438	0.426014	0.036348477	0.085486524	0.018568853	0.0026212216	8.639878e-05	3.0732164e-05
a14	0.32612538	0.54363537	0.041877035	0.07490991	0.008945312	0.004313711	0.00011213869	8.113386e-05
a21	0.14385553	0.1823611	0.2716143	0.33154938	0.05585002	0.010424628	0.0022875739	0.0020574455
a31	0.03983081	0.051764373	0.4391888	0.34843004	0.07401982	0.02656547	0.0047624297	0.015438266
a20	0.08071921	0.07770505	0.040709335	0.61882114	0.16447574	0.0044702315	0.0030242743	0.010075014
a6	0.042581342	0.020871904	0.23547632	0.6000793	0.077041306	0.013463044	0.00037342458	0.01011339
a31	0.06856117	0.06018062	0.46012345	0.35794795	0.03794404	0.007348861	0.003933014	0.0039608907
a8	0.029602868	0.040274873	0.11699645	0.48648778	0.251299	0.05597754	0.0024026847	0.016958829
a20	0.11513661	0.019449437	0.16914015	0.583116	0.09475686	0.00549132	0.0042875195	0.008622079
a31	0.10730507	0.12474594	0.15096003	0.20109497	0.19487298	0.11742144	0.0137574915	0.08984213
a37	0.040083792	0.05900083	0.1053259	0.24857128	0.4376073	0.10114932	0.0031750572	0.0050864927
a31	0.16942327	0.045035146	0.14838365	0.29371616	0.17565125	0.04279771	0.051345594	0.07364722
a24	0.09615594	0.18456456	0.22352278	0.061128244	0.20087767	0.20835885	0.009779176	0.015612853
a31	0.103678636	0.062953815	0.10412424	0.21165049	0.28982157	0.08102687	0.065642096	0.08110232
a20	0.013449606	0.0703762	0.3133852	0.06189817	0.121264026	0.2864873	0.047772847	0.08536662
a31	0.15369137	0.106464475	0.14201324	0.20624727	0.04597419	0.07024509	0.20649724	0.06886724
a7	0.0037431559	0.016804801	0.31442022	0.07792146	0.05375814	0.2487506	0.0823327	0.20226888
a35	0.13391311	0.10140135	0.14171048	0.23017637	0.027590662	0.054880004	0.28142315	0.028904896
</S>	0.1374012	0.13829935	0.14624633	0.15276518	0.045059137	0.084607154	0.20099056	0.094631076
