 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.1444254	0.114492916	0.06230508	0.055582695	0.01606008	0.0632758	0.11051493	0.17744868	0.15643178	0.09840057	0.0010620548
a23	0.0069695134	0.009221396	0.04750441	1.2475216e-05	0.00028800822	0.0012056787	0.0013676168	0.6540219	0.2229418	0.05639121	7.592649e-05
a31	0.0040363884	0.009418359	0.0032429288	1.7356324e-06	1.0959298e-05	0.020467442	0.022193262	0.07284701	0.324155	0.5432684	0.00035844123
a37	0.002830198	0.00584331	0.01210235	4.252377e-06	4.3249423e-05	0.030526329	0.07425107	0.24241453	0.41991043	0.21180108	0.00027327126
a39	0.0018485702	0.015683478	0.00777232	1.1622528e-05	9.8098244e-05	0.004791503	0.009327596	0.20391785	0.32494837	0.43136755	0.00023304056
a17	0.23592821	0.6476044	0.060813546	0.0034438022	0.00466371	0.0023825772	0.0038627873	0.007447251	0.0017039061	0.031885076	0.00026472966
a11	0.40680125	0.29418	0.23012856	0.000506197	0.02928879	0.012027995	0.015324922	0.0048822085	0.0021285578	0.0045366185	0.00019498257
a31	0.032806147	0.14891346	0.40530202	0.00869523	0.13540575	0.027245574	0.0678383	0.08457932	0.01637936	0.06593917	0.0068956683
a20	0.0030639837	0.034155857	0.08154772	0.00032303252	0.010182886	0.1800064	0.20842701	0.056793157	0.038019072	0.35136974	0.03611117
a31	0.052133	0.21272647	0.50259304	0.0006838887	0.0125083765	0.017726032	0.06282632	0.08183726	0.031905714	0.023170851	0.0018890948
a24	0.00012978422	0.0034565837	0.22423911	0.0012763523	0.017096551	0.1529591	0.22974995	0.06910534	0.018867115	0.23056003	0.05256009
a31	0.04047829	0.04723865	0.084752575	0.006883754	0.05901865	0.10613027	0.27721232	0.21219002	0.119261086	0.036167733	0.010666618
a8	0.0006416677	0.0010325848	0.09947196	0.020359093	0.04797212	0.17277922	0.25761503	0.056286056	0.022947654	0.21426132	0.10663334
a31	0.036843825	0.24016395	0.39305702	0.006353363	0.038185816	0.0046437182	0.013709763	0.21020937	0.01817848	0.038192336	0.0004623265
a24	0.006772701	0.008400131	0.061396945	0.033299036	0.1447921	0.24626535	0.2823387	0.06331594	0.051017612	0.026520573	0.07588094
a6	0.10052293	0.068110555	0.056183793	0.042766962	0.09866226	0.07935723	0.24361062	0.16096705	0.08656764	0.05337984	0.009871152
a31	0.0435359	0.046710324	0.3680164	0.072930686	0.17203715	0.04113477	0.0691985	0.07940217	0.039845847	0.05895145	0.008236814
a20	0.00060523197	0.0009767626	0.0289865	0.006614647	0.0382311	0.27270696	0.48595107	0.049184274	0.017457912	0.036545143	0.06274045
a31	0.045011703	0.1482732	0.15114716	0.037820857	0.18691811	0.046388783	0.10698515	0.20375611	0.037146363	0.032587394	0.0039651324
a23	0.0027506107	0.005453044	0.07298959	0.02751163	0.31443864	0.123275295	0.21465339	0.15812959	0.04974606	0.017900333	0.013151822
a28	0.032203313	0.12605113	0.2011316	0.07089633	0.35412177	0.03561955	0.039350577	0.1234777	0.009811849	0.005703629	0.0016325689
a31	0.023539405	0.03776402	0.28004017	0.07308539	0.2092168	0.0859208	0.12060619	0.10373164	0.031889174	0.023465976	0.010740433
a0	0.00056948914	0.0014121982	0.049801268	0.04007258	0.15639888	0.088135846	0.2991526	0.17536785	0.060160544	0.068039626	0.06088909
a28	0.02479893	0.09618698	0.23467346	0.04970234	0.29041827	0.085906856	0.07337569	0.13239908	0.005480974	0.004349574	0.0027078195
a35	0.044766575	0.0551436	0.32301232	0.11824752	0.16799422	0.07242001	0.053985924	0.12666388	0.01407147	0.01436634	0.00932814
a8	0.06360946	0.06932824	0.2702184	0.0852838	0.11173447	0.074057564	0.055208594	0.21348064	0.019990385	0.02239056	0.014697875
a20	0.03368497	0.0316755	0.051960774	0.039532572	0.03816341	0.04733546	0.076503724	0.503171	0.049863886	0.081472434	0.046636228
a31	0.015635133	0.010685393	0.014375573	0.012045218	0.01131768	0.025712838	0.07335895	0.42687863	0.16653095	0.17710617	0.06635347
