 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.7869067	0.012978712	0.051719207	0.071970366	0.0685542	0.0028251747	0.0014262777	0.002996544	0.0006227999
a20	0.006492793	0.014037298	0.09337606	0.83444524	0.004892973	0.008996813	0.034913212	0.0014023222	0.0014433403
a28	0.74117756	0.0004317002	0.13447826	0.10210969	8.493711e-05	0.001494316	0.015837865	0.0015951848	0.0027905123
a31	0.16936691	0.00016597359	0.08771402	0.6921456	0.0033906226	0.005222287	0.010902351	0.020822657	0.010269568
a39	0.013804682	4.0244544e-05	0.029189782	0.87996113	0.00048281552	0.0054840576	0.06829506	0.002482635	0.00025951874
a24	0.040088315	0.00206972	0.2986718	0.63685334	0.00015017387	0.0007342054	0.0027257875	0.016816676	0.0018898938
a31	0.03902046	0.00027712292	0.01636772	0.043441776	0.0036559566	0.007466634	0.02751385	0.71718454	0.14507194
a17	0.0055776928	6.167213e-05	0.007284822	0.9349919	0.00062168995	0.0027683508	0.012104333	0.022833005	0.013756459
a31	0.27009356	0.00320681	0.012660206	0.5503842	0.0017948168	0.0014510977	0.0021577335	0.15457672	0.0036748415
a39	0.0019110873	0.010389857	0.0030405584	0.88296014	0.0011690891	0.002155207	0.004700344	0.08222009	0.011453606
a41	0.5395908	0.004081739	0.008904156	0.19176522	0.022375526	0.013393377	0.013192059	0.16979949	0.036897726
a31	0.119766675	0.03701762	0.059391573	0.13892715	0.01780745	0.04873593	0.11146683	0.25749043	0.20939635
a33	0.024194378	0.10309225	0.113937646	0.34163076	0.007914037	0.058189657	0.047220774	0.13679299	0.16702753
a31	0.13164547	0.053891957	0.05631672	0.04537513	0.0399548	0.05309167	0.08986641	0.14149962	0.38835824
</S>	0.020913245	0.16693008	0.21662721	0.016020678	0.029049678	0.19849241	0.112626985	0.03286039	0.20647937
