 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.80535305	0.05311803	0.015916286	0.0061212718	0.0007170862	0.017172264	0.10046374	0.00030153265	0.0008367372
a18	0.019967658	0.07011129	0.31136882	0.00026731068	0.022564152	0.067031555	0.5042576	0.0013063395	0.0031253158
a24	0.4562953	0.014254446	0.017080879	2.6282592e-05	0.023254598	0.4242593	0.041897696	0.0030235779	0.019907868
a31	0.07912772	0.0009546126	0.0002850061	3.845088e-05	0.0021565082	0.61176604	0.2965858	0.0014150058	0.007670865
a37	0.07365171	0.004624147	0.025596255	0.000102633254	0.12620671	0.7283676	0.04114926	0.00017474845	0.00012681555
a0	0.7748554	0.029191827	0.06676948	0.00033253615	0.08217464	0.026353585	0.016445752	0.002213939	0.0016628425
a28	0.80541307	0.014356163	0.046266276	0.001991914	0.018041218	0.019036705	0.06276168	0.027665414	0.0044676685
a18	0.58696884	0.004101403	0.19285272	0.0004959585	0.00667485	0.0344203	0.15735011	0.013272379	0.0038634127
a31	0.51516646	0.0024202978	0.25682548	0.00061387895	0.004727667	0.010408635	0.18918937	0.016441014	0.004207173
a37	0.076236084	0.0019328442	0.010150628	0.0005681877	0.05648017	0.102075145	0.68071	0.024984611	0.04686235
a20	0.21721512	0.0012991707	0.017281387	0.00036460804	0.0009533496	0.036545258	0.72327536	0.001552296	0.0015134622
a31	0.089569755	0.003907812	0.6506325	0.0049441555	0.022346806	0.00846916	0.08517846	0.09831422	0.036637135
a24	0.030906005	0.0069838576	0.030759044	0.006644973	0.13482875	0.05091242	0.3777446	0.2897458	0.071474575
a31	0.33761877	0.008874276	0.17754766	0.0033284568	0.007079739	0.04326064	0.3679515	0.034505	0.019833818
a20	0.006296263	0.090057574	0.0792326	0.113739476	0.095124654	0.06506523	0.12968513	0.35669145	0.064107634
a31	0.35462758	0.0143764755	0.11484626	0.022613404	0.017546574	0.028632294	0.42507324	0.009975546	0.012308597
a18	0.0081503205	0.014551537	0.19071144	0.23391403	0.08848916	0.057914294	0.117603324	0.1952143	0.0934516
a41	0.33738935	0.060294412	0.32637963	0.105934285	0.058445256	0.020833654	0.06547974	0.014584236	0.010659519
a35	0.2711412	0.11765875	0.1598309	0.17415124	0.13436244	0.04103106	0.021522688	0.04235186	0.03794984
a24	0.3085563	0.085689284	0.12839952	0.11904269	0.10907544	0.07248826	0.044250038	0.065211974	0.067286514
a28	0.43121937	0.052201014	0.15022218	0.033646278	0.049481027	0.070526	0.09064608	0.067858025	0.054199975
a31	0.20451504	0.033361908	0.07783561	0.072677	0.052336752	0.06820514	0.11827813	0.11282713	0.25996324
a11	0.03703453	0.023791028	0.07871511	0.10558237	0.032006115	0.03107623	0.16587105	0.36276105	0.16316248
a31	0.22822684	0.09472184	0.122548535	0.11915286	0.10339639	0.08891828	0.06962032	0.09011035	0.08330459
a20	0.071610615	0.028561663	0.06694944	0.17280567	0.03901043	0.020597223	0.038095783	0.2932842	0.26908496
</S>	0.16087721	0.12058388	0.12911594	0.15915814	0.13094425	0.087773584	0.033627793	0.09638021	0.08153902
