 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.99663746	0.0020940301	0.0009681095	8.365423e-05	4.899933e-05	6.5989276e-05	0.00010195921
a28	0.2571121	0.3523978	0.30255622	0.04688389	0.0015435149	0.03657634	0.0029302528
a11	0.78933936	0.06051373	0.013915278	0.0162465	0.00022050295	0.11717945	0.002585195
a31	0.92925626	0.034947865	0.008165111	0.0051683323	0.0016516674	0.020012794	0.00079799944
a37	0.14273775	0.029000942	0.18154104	0.54425657	0.0005038886	0.10168633	0.00027351425
a31	0.84586805	0.04966192	0.0335438	0.05319597	0.00014876823	0.017281085	0.00030047982
a20	0.7013444	0.035690986	0.06361622	0.18572855	0.00025631144	0.013027038	0.000336521
a46	0.68726563	0.1282194	0.07733261	0.096225694	0.0005324253	0.009406177	0.0010180406
a31	0.9599148	0.014052076	0.017695772	0.0030888987	0.00032123583	0.004241662	0.0006855326
a20	0.09912694	0.0049500014	0.15296726	0.58835894	0.021375876	0.102270104	0.030950889
a0	0.6971887	0.07164105	0.03330119	0.114130735	0.035288006	0.037760034	0.01069022
a31	0.5515504	0.021414012	0.049406126	0.19833764	0.019130044	0.07803722	0.08212447
a20	0.3760886	0.023486603	0.05519465	0.22350575	0.07279971	0.17467542	0.0742493
a15	0.6976606	0.043162256	0.037056275	0.09504644	0.06622181	0.047559742	0.013292876
a31	0.2462748	0.10715052	0.11779299	0.29626316	0.12817514	0.08434043	0.020003056
a18	0.19094887	0.029812682	0.025993116	0.18535097	0.10749227	0.30675918	0.15364288
a31	0.5432241	0.061627332	0.059109733	0.10557235	0.10977274	0.08639447	0.034299336
a20	0.021940706	0.03713983	0.023644235	0.06330556	0.22007924	0.39055562	0.2433348
a18	0.40967488	0.08405618	0.08087289	0.11613113	0.21351433	0.084836714	0.010913833
a46	0.16295606	0.13893434	0.14126551	0.19869907	0.17750834	0.13531195	0.045324773
a8	0.16638446	0.14663227	0.14827302	0.19434199	0.16991968	0.13065521	0.043793324
a20	0.1569547	0.14083022	0.14386253	0.17068823	0.1776482	0.14631629	0.063699834
a31	0.16028425	0.108170725	0.11831882	0.17795634	0.12946317	0.13073277	0.17507397
a46	0.04187025	0.09378684	0.02541798	0.04886257	0.16723315	0.33253556	0.29029366
a31	0.17161188	0.13194203	0.13106816	0.14762215	0.1941445	0.15664919	0.06696209
a24	0.03573123	0.06604632	0.030321257	0.052519403	0.14161116	0.25874212	0.41502845
a31	0.14508452	0.11994458	0.13210423	0.13728848	0.18950689	0.16354285	0.11252846
</S>	0.014776369	0.046914175	0.012851271	0.03594075	0.17055729	0.3291901	0.38977003
