 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.9707243	0.008700354	0.00550136	0.005346471	0.002928046	0.0016949867	0.0048213988	0.00028313487
a20	0.031194184	0.0072585684	0.19636254	0.67766786	0.0009161442	0.069739394	0.012214009	0.0046473644
a31	0.49331033	0.00011873226	0.10878075	0.08888885	6.316467e-06	0.26073876	0.017913785	0.030242588
a29	0.47946367	0.0001581757	0.011502308	0.434694	0.0004386882	0.056791782	0.013154994	0.0037964033
a31	0.39474756	0.00037868574	0.13363428	0.1741285	1.0170075e-05	0.19338255	0.009764797	0.09395347
a20	0.7915089	0.00016676166	0.022989376	0.14211959	5.5391447e-05	0.03382776	0.0058348016	0.0034973219
a31	0.28928816	0.013721975	0.5068561	0.12144904	0.0007548029	0.04029299	0.007475611	0.020161323
a18	0.53334165	0.009907945	0.19570145	0.22711575	0.00026415975	0.02670299	0.0027384374	0.0042275437
a20	0.1474264	0.016247855	0.1484297	0.46445462	0.012008443	0.1682667	0.03922111	0.0039452068
a31	0.20293862	0.014414683	0.098571606	0.5194272	0.0032967497	0.022880444	0.05159798	0.08687274
a28	0.004608578	0.0005095821	0.028454958	0.9372896	0.0029882842	0.007982753	0.0039252248	0.014241033
a31	0.2327788	0.0375253	0.046736013	0.59207696	0.04437182	0.011119838	0.031100223	0.004291059
a11	0.010318622	0.0013365347	0.02893038	0.8672975	0.03206803	0.018320616	0.010892309	0.03083602
a24	0.38433212	0.07493759	0.06836419	0.30456397	0.08807435	0.015658116	0.05856993	0.0054997248
a38	0.10841463	0.043902084	0.11738224	0.2021953	0.04012662	0.05755618	0.31694627	0.11347668
a31	0.115545	0.11854978	0.12963696	0.13668947	0.1738323	0.055870872	0.20923951	0.06063615
a46	0.060559236	0.010146111	0.16899467	0.035648808	0.015214901	0.11774597	0.18136673	0.41032353
a20	0.3599364	0.048172504	0.051605407	0.10274448	0.12988998	0.061331347	0.21115664	0.035163317
a31	0.11792881	0.076904856	0.12738383	0.093760036	0.092624135	0.07380817	0.3117339	0.10585628
a46	0.026784154	0.05037984	0.2977888	0.012286957	0.03461717	0.07478734	0.10119568	0.40216005
a31	0.17036055	0.06932664	0.07193267	0.07862497	0.17184873	0.08454371	0.30710995	0.046252813
a8	0.016563304	0.07186652	0.35606736	0.009617009	0.04479502	0.047474872	0.04931528	0.40430066
a31	0.09671384	0.07726084	0.080197096	0.07517255	0.34418294	0.08226319	0.21822959	0.025979979
</S>	0.009548362	0.076106474	0.36154953	0.022963729	0.06444196	0.047761988	0.045371804	0.37225622
