 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.7241666	0.14615284	0.08164351	0.022839682	0.0197916	0.0025161763	0.0015328157	0.0013568318
a20	0.7442685	0.14029425	0.00747269	4.1611715e-06	1.0330649e-06	0.10147595	2.6191374e-06	0.0064808363
a8	0.28227386	0.032339662	0.05619492	0.0010497667	0.00014660927	0.058442723	0.0025443258	0.56700814
a20	0.5670901	0.020515976	0.010606635	0.0024133804	0.00031595648	0.3884786	0.00078793766	0.009791339
a31	0.20710273	0.06079715	0.40801838	0.0015673926	0.00057042885	0.11243188	0.13997631	0.06953572
a28	0.045059014	0.84086484	0.08253567	0.00022664324	1.8637642e-05	0.02226394	1.8587658e-05	0.0090126665
a31	0.12873192	0.16014187	0.33691728	0.00022319425	0.00016251189	0.3378163	0.0006159054	0.035391085
a18	0.19829595	0.3022359	0.2736668	0.0007980542	0.0024305957	0.1105648	0.0002797085	0.111728154
a31	0.008518098	0.21040304	0.3582037	0.00012142549	4.02292e-05	0.2748932	0.006897659	0.14092267
a3	0.113263585	0.40769395	0.45491198	0.0004454888	0.00043325534	0.018521454	1.623696e-05	0.004714119
a31	0.045304973	0.3578586	0.15943822	0.00012466262	0.00010932909	0.21304895	0.0017820682	0.22233315
a18	0.21165584	0.6294922	0.1251065	0.000121639496	5.047414e-05	0.019690322	3.1960306e-05	0.013851022
a31	0.29649362	0.28763333	0.30438423	0.0036754948	0.0043941736	0.08988918	0.004422594	0.009107388
a17	0.095592394	0.29439083	0.06461508	0.0008245508	0.0025579385	0.017406544	0.0081883855	0.51642424
a20	0.21487936	0.11374367	0.38432154	0.040671125	0.05290142	0.1435924	0.046096355	0.003794074
a31	0.16361012	0.15611473	0.05526132	0.10714229	0.120353885	0.05555337	0.20468278	0.13728157
a20	0.029977461	0.09122277	0.22056414	0.07135787	0.02717088	0.06890763	0.18381537	0.30698383
a31	0.054434065	0.032328963	0.029229745	0.22212793	0.32252854	0.057503372	0.26625195	0.0155954715
a20	0.027320588	0.058198776	0.1166325	0.11801071	0.056420397	0.050639927	0.3183246	0.2544526
a46	0.042170387	0.028098045	0.0252283	0.25619173	0.3128055	0.06785479	0.25650978	0.011141395
a31	0.11324076	0.055922616	0.03165582	0.20223403	0.28683555	0.048486758	0.24398944	0.017635003
a46	0.019727055	0.46840808	0.12572333	0.072607264	0.02447941	0.033535674	0.14589727	0.109621875
a8	0.04680305	0.031512775	0.027490987	0.2558414	0.33695596	0.047161993	0.24718519	0.007048671
a39	0.12086905	0.058806397	0.033002567	0.1940984	0.29394564	0.044011332	0.23973075	0.015535877
a31	0.18979336	0.16762406	0.058143627	0.12876584	0.16333896	0.047567543	0.18866637	0.056100193
</S>	0.069957726	0.34649274	0.114431955	0.082305364	0.030492771	0.04239182	0.18358216	0.13034546
