 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.0035435841	0.002203905	0.0018385695	0.0015767898	0.6179346	0.0008036024	0.002823123	0.35541677	0.013840391	1.8702702e-05
a20	0.0020143348	0.005311513	0.07826723	0.00083885435	0.057332646	0.011407886	0.021034444	0.8143054	0.00898988	0.0004977599
a31	0.0007159973	0.022216788	0.0047082836	3.308962e-08	0.47740194	0.047163557	0.14489225	0.28842974	0.013322377	0.0011489772
a21	0.01509629	0.0076796636	0.030345328	2.7631907e-06	0.1277608	0.20985115	0.4492407	0.15534252	0.004168398	0.00051244826
a31	0.004905207	0.03879026	0.0029195538	3.888252e-07	0.46392944	0.0127161825	0.11197906	0.3330193	0.03126766	0.00047293052
a13	0.0035595067	0.0010177884	0.0011751291	5.324851e-08	0.052627806	0.08548187	0.8170443	0.037846386	0.0010943321	0.00015290825
a31	0.03956998	0.03313471	0.009788415	3.9617018e-05	0.49210373	0.034219306	0.17634918	0.12143431	0.08573647	0.007624196
a6	0.030759819	0.0057806685	0.00060138566	5.4206136e-08	0.0151005015	0.15210481	0.7270618	0.053685024	0.014429334	0.00047655485
a46	0.05317603	0.0085589215	0.0062910276	0.0010308167	0.19928017	0.11007879	0.5366813	0.047815748	0.011201586	0.025885655
a31	0.02637204	0.0070731323	0.017306013	0.00029472788	0.71867865	0.05370502	0.05342516	0.011910867	0.08085898	0.030375347
a46	0.026650904	0.00035302475	0.0031258145	2.8922983e-05	0.031685766	0.68369657	0.23400818	0.012512431	0.005128866	0.0028095453
a11	0.01554053	0.013477674	0.009382848	0.021076124	0.32146448	0.21461962	0.305461	0.0740593	0.014235002	0.010683469
a37	0.020524533	0.058189597	0.13976622	0.010087737	0.009419633	0.30656454	0.18121882	0.043161094	0.18377872	0.04728913
a18	0.0062524695	0.022368632	0.08866857	0.005357429	0.0047033373	0.48325646	0.22863944	0.018955283	0.09654871	0.04524974
a46	0.012139233	0.019177416	0.044074308	0.0046729646	0.003261048	0.32887226	0.29815647	0.035981875	0.18859899	0.065065466
a31	0.01000074	0.008558525	0.0064533926	0.00821848	0.0046083163	0.20512508	0.5915853	0.07683861	0.056712434	0.031899102
a20	0.0042254045	0.0027583844	0.0036905562	0.00013086633	0.002232579	0.056194276	0.14487568	0.2152196	0.5560563	0.014616373
a35	0.021225758	0.01274388	0.011541378	0.010944062	0.0365945	0.2511533	0.4854264	0.10812709	0.036632806	0.025610844
a6	0.119081706	0.054379478	0.039335396	0.030169593	0.028664008	0.4314242	0.20786825	0.05912042	0.016165243	0.013791704
a13	0.09026701	0.042801186	0.029571189	0.029003518	0.021313306	0.12687258	0.3335562	0.23165613	0.05683077	0.03812811
a28	0.04406167	0.023614852	0.01108738	0.016142385	0.0070481324	0.035217784	0.28551105	0.2773969	0.22402775	0.07589208
a31	0.0692633	0.037068103	0.018586613	0.029925883	0.01431173	0.07264161	0.2745241	0.28884408	0.11796521	0.076869406
a10	0.006934208	0.03527481	0.0064783264	0.0034987866	0.0015908635	0.014396351	0.060675208	0.18366815	0.6700904	0.017392924
a24	0.08925929	0.05706665	0.04362743	0.053893086	0.045275625	0.22443058	0.1495823	0.1634537	0.085160114	0.08825128
a31	0.2128134	0.08529206	0.040966105	0.03758243	0.03516027	0.04978616	0.17288658	0.18551633	0.13342974	0.04656691
</S>	0.017680258	0.084447674	0.013079294	0.02130532	0.00430708	0.006718975	0.047115937	0.1352503	0.61488724	0.055207964
