 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.108521715	0.47235	0.2631911	0.013843091	0.118179545	0.0076470543	0.010150245	0.0031671878	0.0018427467	0.0011072999
a31	0.22509864	0.29009527	0.37827224	0.016504345	0.013236315	5.258121e-06	0.023978164	0.04241871	0.00013279046	0.010258316
a13	0.0024781756	0.10829797	0.2840129	0.015047067	0.3428778	1.7996668e-06	0.10822627	0.137415	0.00014962202	0.0014934135
a37	0.0074575343	0.41041723	0.33372477	0.17019053	0.02134363	7.408866e-05	0.018353602	0.03730203	3.509296e-05	0.0011015296
a31	0.06795822	0.1346774	0.18216272	0.15038319	0.39319596	0.0030104844	0.05885794	0.0071979277	0.0018418831	0.00071423384
a39	0.00540034	0.13120875	0.30844483	0.059489064	0.15812553	0.0003391324	0.32592702	0.010180888	0.00023960684	0.0006447532
a20	0.034546457	0.37304017	0.21734074	0.15742557	0.04736698	0.011382405	0.03512872	0.119272284	0.0036052978	0.00089142664
a31	0.15872407	0.13685803	0.24998996	0.1077975	0.2429512	0.032420974	0.014210423	0.02987295	0.026552048	0.0006228388
a0	0.005646011	0.058552977	0.41734314	0.10430897	0.11971944	0.0013845226	0.24774408	0.038590882	0.006213468	0.00049644354
a31	0.013501758	0.08699279	0.23339371	0.22682235	0.3648076	0.009516058	0.0073150676	0.05239183	0.003145213	0.0021136056
a20	0.027750857	0.063275	0.28538033	0.17768908	0.22238778	0.00905323	0.15964021	0.026259698	0.026689352	0.0018744413
a24	0.010596277	0.059405193	0.35022804	0.24801111	0.29376996	0.0048773033	0.004192238	0.026185915	0.000692303	0.0020416183
a31	0.027163254	0.023815969	0.027494352	0.045734227	0.2472619	0.20912303	0.044146467	0.33963028	0.02752358	0.008106956
a10	2.6537049e-05	0.005810889	0.021679897	0.00051480025	0.95094484	0.00048297335	0.011886725	0.006684578	0.0017471738	0.00022159608
a27	0.01084824	0.03917581	0.3037097	0.050680447	0.55319005	0.0096566975	0.002123319	0.029106662	0.00051045354	0.0009986555
a37	0.02374253	0.056233067	0.1847777	0.10272616	0.3890935	0.03890714	0.020963183	0.1777261	0.00095678464	0.004873777
a31	0.007413483	0.029364184	0.04946724	0.035885572	0.75099474	0.019287681	0.032619048	0.05418658	0.0022860877	0.01849535
a18	0.00019326723	0.011774945	0.020239383	0.0054607913	0.49921155	0.02888658	0.13097897	0.28755736	0.009355432	0.0063416953
a11	0.0076349736	0.056528613	0.23905735	0.022205938	0.6399569	0.011331834	0.007880294	0.012195767	0.0013494508	0.0018589009
a31	0.020988213	0.04528001	0.17365102	0.0367907	0.60138035	0.024489198	0.019721584	0.042901784	0.0061926716	0.028604519
a28	0.0014412724	0.0033356172	0.011835042	0.006750964	0.09041326	0.05664542	0.06274592	0.7041519	0.03448169	0.028198853
a31	0.023991302	0.13429739	0.21759902	0.03440153	0.49817556	0.041611485	0.024888808	0.008677488	0.008566387	0.007791041
a20	0.0026261348	0.06950798	0.06739451	0.015050488	0.08454326	0.13824499	0.07998992	0.16053869	0.17295083	0.2091532
a3	0.0974134	0.1384859	0.13333486	0.10212985	0.30585778	0.1614283	0.027201284	0.011029139	0.013457113	0.00966243
a28	0.09189349	0.09861309	0.17716515	0.09605773	0.2937472	0.11103282	0.031014305	0.018182222	0.04395973	0.038334243
a20	0.068604425	0.09174588	0.22995356	0.08403274	0.16790357	0.08501801	0.034729715	0.039123412	0.050124716	0.14876397
a31	0.09234441	0.10518912	0.2319062	0.097474135	0.19442701	0.092809245	0.042902835	0.034537103	0.056642763	0.051767185
a46	0.017953925	0.006177167	0.012127304	0.00828413	0.01859441	0.08294728	0.02913162	0.5579824	0.06036465	0.20643714
a23	0.12171599	0.1297057	0.13411354	0.11747069	0.1562	0.17208895	0.03574995	0.018121064	0.07232564	0.042508487
</S>	0.14593527	0.12909187	0.136291	0.12751298	0.119425766	0.15316975	0.041222956	0.02039832	0.08139005	0.045562077
