 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.8053726	0.0051602465	0.0039377864	0.0011657359	0.0008950957	0.00043695007	0.0015966427	0.0043279645	0.0026273222	0.10628643	0.048477583	0.0062995898	0.012516264	0.00089970254
a27	0.009190011	0.00041520695	0.041172877	0.19863959	0.057412393	0.0054375906	0.0022147498	0.0023404178	0.0016173272	0.21024747	0.18227488	0.0010156247	0.28016612	0.007855775
a20	0.02045096	2.4134765e-06	0.00012738364	0.0023803902	0.0011729094	0.010514454	0.07617405	0.044998057	0.13807131	0.044110212	0.02127458	0.0027819138	0.63615793	0.0017834642
a31	0.048295047	1.8197585e-05	0.001764918	0.014889468	0.048798624	0.017610144	0.008878667	0.01230529	0.022316841	0.41215122	0.053277742	0.0038476682	0.35413155	0.0017146562
a37	0.030107614	1.8362092e-05	0.0030485136	0.15094958	0.498593	0.063415594	0.03321654	0.03870736	0.022152388	0.09850967	0.05378743	0.0013828444	0.0059924466	0.00011859636
a31	0.032502856	2.6363125e-05	0.0021193149	0.018537367	0.0055764215	0.009265054	0.009895186	0.01431667	0.026732754	0.013387381	0.006932663	0.0005049674	0.85813105	0.002071972
a27	0.060199942	0.00010284364	0.0013492929	0.1194696	0.32265568	0.1794786	0.1461196	0.07241054	0.011572013	0.02143882	0.031375226	0.0052827713	0.028331095	0.00021405591
a37	0.022907998	8.3009625e-05	0.0023778486	0.07120842	0.021437345	0.021792997	0.018466875	0.030088026	0.017034572	0.036177892	0.015085127	0.00080311537	0.72843605	0.014100662
a31	0.20794146	0.00076917285	0.02424448	0.06461811	0.020760039	0.02085168	0.11633783	0.0327105	0.025315072	0.19182557	0.06681774	0.0141850775	0.20111158	0.012511664
a22	0.0014415078	1.1853421e-06	7.40258e-05	0.047535397	0.4676699	0.06612782	0.023489	0.0410816	0.0032765542	0.05410321	0.2690589	0.0024124854	0.022117533	0.0016108842
a31	0.012160654	0.0005850976	0.00082128006	0.006633759	0.017780457	0.017323537	0.037307076	0.10765367	0.011453462	0.5171203	0.09703607	0.0031781956	0.1574692	0.013477245
a20	0.050763357	8.523127e-05	0.0009713617	0.017568208	0.11280133	0.023596495	0.037623163	0.16620752	0.01645033	0.035180293	0.5058139	0.006032237	0.016617596	0.010288961
a31	0.011299839	0.0010367045	0.0011267519	0.0063298093	0.015609933	0.011352865	0.021955688	0.039473455	0.008099162	0.7206905	0.047368236	0.004861094	0.09973141	0.011064479
a37	0.035114408	0.0001525789	0.0013746363	0.016876161	0.099643454	0.017398532	0.03762325	0.18783106	0.024197653	0.035127956	0.48931882	0.0052964897	0.034366205	0.015678806
a31	0.014032209	0.0024483192	0.0015806963	0.0022501992	0.0063012475	0.0038032983	0.01074314	0.027064124	0.0054904353	0.7991699	0.060834613	0.008340905	0.049630743	0.008310099
a3	0.008267379	0.00013022598	0.0016481326	0.01596917	0.036949687	0.0069989907	0.015916973	0.054773357	0.009408234	0.07241956	0.76282394	0.0022522856	0.007596507	0.0048456187
a31	0.042039223	0.006782632	0.0047553726	0.0052269055	0.007871533	0.0080403	0.0149940355	0.03924103	0.012955434	0.6368622	0.13207006	0.02821341	0.05423216	0.00671568
a18	0.0024801763	0.00016005313	0.00305406	0.029192686	0.023842355	0.00810548	0.010918928	0.017446434	0.008807717	0.14317028	0.74289083	0.0012315218	0.0039844383	0.004714971
a31	0.08741083	0.0122627355	0.011970116	0.018055556	0.023775084	0.024751455	0.032499507	0.054177083	0.023622846	0.3933313	0.24371517	0.028286975	0.04401769	0.0021236062
a39	0.0014469596	0.00047014758	0.016446056	0.06580857	0.023808068	0.020059897	0.013131498	0.023116628	0.018410612	0.19835564	0.603146	0.0019261476	0.004060123	0.009813657
a8	0.14009841	0.022678396	0.024661224	0.041766606	0.060848806	0.091520764	0.096417524	0.13270856	0.069344096	0.09571318	0.16875678	0.031902768	0.021886505	0.0016963535
a21	0.02651133	0.027521713	0.025332874	0.02569902	0.027897725	0.04590578	0.16935298	0.24215241	0.09154014	0.095594965	0.18832088	0.024520468	0.0072296937	0.002420028
a31	0.005249862	0.006055257	0.005017663	0.005004998	0.0048376587	0.009553104	0.1408849	0.22208318	0.061000757	0.25483996	0.23293102	0.032017406	0.013755315	0.006768928
a28	0.0015346585	0.005325226	0.011110723	0.009049681	0.0018189462	0.0036521289	0.020974964	0.02758306	0.06786666	0.14236882	0.14416178	0.018265001	0.4013532	0.14493512
a37	0.055368423	0.01714583	0.016859159	0.019494025	0.023478767	0.052586608	0.20331557	0.2480052	0.14663878	0.05156659	0.1104595	0.04690577	0.006266957	0.0019088511
a20	0.025352148	0.025472403	0.024217227	0.023837727	0.02360553	0.028279532	0.15196441	0.24355301	0.070597	0.08904284	0.22198035	0.051704768	0.013637152	0.00675589
a31	0.014636979	0.014130071	0.012775687	0.012695986	0.012228278	0.018763915	0.078992784	0.12258619	0.045783356	0.20106539	0.329125	0.05781821	0.053560425	0.02583764
a28	0.0035452659	0.018185487	0.014509025	0.0053851227	0.0018901575	0.0028994759	0.007355327	0.0100486325	0.018076226	0.16319884	0.08220017	0.033932026	0.4406911	0.19808322
a20	0.032941375	0.028616223	0.027806774	0.02796858	0.028465757	0.03319426	0.18089978	0.25701898	0.09570907	0.070676446	0.10694371	0.08864187	0.013628511	0.007488618
a31	0.048520595	0.047067437	0.045470517	0.044459403	0.04392099	0.047805905	0.08058946	0.10252041	0.06166528	0.07168001	0.2463863	0.08973512	0.043924257	0.02625435
a20	0.0062114033	0.038946833	0.02580991	0.010366116	0.004829955	0.0060975063	0.00854156	0.011087436	0.022424916	0.15302947	0.06726118	0.053771082	0.31378382	0.27783883
a17	0.04596682	0.04520715	0.044053927	0.043826554	0.04397896	0.046564758	0.14436987	0.21020001	0.08379387	0.05830512	0.08048501	0.11955462	0.020732546	0.012960789
a13	0.08641938	0.08631263	0.085385524	0.08426883	0.08368931	0.08095959	0.08969156	0.10091162	0.07558753	0.021879183	0.04581311	0.1171863	0.023969067	0.017926339
a31	0.053052295	0.051041983	0.04933477	0.047844086	0.047378045	0.050152987	0.064986154	0.073898554	0.0583267	0.078647345	0.20714079	0.10914074	0.064340256	0.04471526
a13	0.009169363	0.044589765	0.027439745	0.009628473	0.0047011296	0.005841017	0.009816298	0.012961432	0.018929804	0.17580481	0.06955381	0.061723594	0.30610767	0.24373308
a28	0.060689963	0.06022559	0.058987997	0.058688022	0.058805563	0.059524626	0.10533795	0.13579401	0.07566195	0.04792508	0.06780082	0.15545285	0.03293965	0.0221659
a31	0.058556207	0.058562793	0.055836048	0.05386698	0.053273845	0.055309884	0.06626737	0.07327313	0.061389323	0.07156197	0.15581383	0.12742637	0.062241156	0.046621095
a41	0.0111608645	0.05121005	0.02901135	0.011160758	0.0063479505	0.0075636543	0.011175947	0.01470333	0.020354765	0.18143545	0.061021365	0.0767374	0.2576874	0.2604297
a8	0.0641127	0.065599926	0.0635883	0.063618384	0.06408544	0.063247316	0.09353357	0.10757437	0.0709694	0.040118255	0.05177596	0.19329716	0.035099313	0.023379937
a33	0.07899515	0.07880704	0.07796218	0.07723031	0.07703714	0.075718924	0.07833005	0.08253789	0.07312452	0.029911151	0.049780868	0.15268274	0.038751192	0.02913084
a31	0.073657475	0.07166865	0.071213394	0.07050977	0.07052806	0.06966677	0.07047535	0.07333394	0.06848264	0.03125792	0.047401264	0.20055394	0.048001565	0.03324933
a20	0.019390428	0.05151663	0.03444857	0.011845345	0.007244775	0.009165996	0.015123375	0.023774762	0.030561188	0.10933522	0.04445554	0.08123507	0.27888563	0.28301743
a33	0.05598666	0.061766725	0.057142757	0.05541784	0.055128135	0.055296414	0.06737925	0.07563474	0.061868366	0.049928524	0.05530865	0.25619084	0.05577286	0.037178256
a24	0.07446698	0.0738886	0.073212005	0.07280359	0.07289709	0.07158279	0.07243984	0.07430353	0.06929128	0.02970233	0.044780497	0.19537543	0.044216517	0.031039614
a31	0.0770972	0.051577453	0.053106412	0.04801398	0.047751144	0.05010972	0.06966168	0.09010714	0.060117155	0.056972574	0.112474956	0.1645239	0.07318661	0.045300074
a20	0.007245493	0.02542737	0.025923934	0.007762101	0.002258633	0.0033906389	0.009348801	0.011706828	0.025207367	0.091244765	0.087440476	0.033833407	0.5024688	0.16674142
a31	0.04594669	0.05253566	0.047355853	0.04578642	0.045565486	0.04660371	0.070048645	0.081223845	0.058424555	0.09622793	0.085254684	0.21023625	0.06587286	0.048917368
a13	0.016862711	0.05544737	0.03041077	0.014792502	0.010749485	0.012203297	0.015055744	0.020167997	0.026284166	0.16234498	0.044014797	0.11414969	0.2046038	0.27291268
a3	0.050034083	0.061903343	0.05422278	0.052450076	0.052451678	0.051974155	0.072343834	0.0757755	0.05935352	0.07401508	0.05456588	0.24353443	0.055346467	0.042029224
a31	0.05254053	0.0574714	0.052952815	0.05070112	0.05001342	0.05161568	0.06546836	0.0742774	0.059723314	0.09596492	0.12079234	0.14290538	0.067888826	0.05768445
a10	0.0074647213	0.041098673	0.02476286	0.008875116	0.00421321	0.0052924627	0.0092782825	0.01177179	0.017164202	0.20299123	0.07590004	0.058974635	0.30548656	0.22672623
</S>	0.027507422	0.050133955	0.03560645	0.03054549	0.029052468	0.030471122	0.056562863	0.07319541	0.050294477	0.18531026	0.053540643	0.2219706	0.08010337	0.0757055
