 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.09503207	0.0010407263	0.0105735585	0.056354113	0.00422549	0.0016492306	0.0017681045	0.8173551	0.010287766	0.0014553576	0.00020707175	5.133388e-05
a18	0.0012782309	0.0060823844	0.29289696	0.30879915	0.0031105226	0.025196914	0.016892863	0.03507246	0.21571876	0.084076345	0.007987955	0.0028873847
a31	0.02808367	7.9218125e-06	0.011447668	0.021827286	2.139737e-06	0.00070494553	0.012668	0.17377958	0.11992489	0.6311217	0.00013016934	0.00030197643
a20	0.038086865	4.9796505e-05	0.005615884	0.39730668	0.0001065985	0.15442099	0.09031911	0.14913827	0.09992638	0.06304884	0.0018932979	8.725767e-05
a15	0.024237495	6.912525e-05	0.002396083	0.006585105	4.731216e-06	0.00043235766	0.0032658004	0.6592495	0.14283209	0.16059533	4.5837343e-05	0.00028665614
a31	0.10799854	0.00045219305	0.062412884	0.047089297	0.00026426822	0.0008482506	0.0049855765	0.6495557	0.03855562	0.0846126	0.0012862466	0.0019388184
a20	0.0018459765	3.6855429e-06	0.017933466	0.020477898	0.00075445947	0.07107039	0.051716942	0.23706743	0.5624563	0.03463255	0.00089812046	0.0011428049
a11	0.043960124	0.00021822317	0.0040492266	0.028587455	0.00012286601	0.001613417	0.0055212225	0.84812856	0.05485254	0.011720336	0.00014158161	0.001084458
a0	0.021951603	0.00028536594	0.007323669	0.008966043	0.001684141	0.00020496453	0.00057735934	0.9346057	0.01665553	0.0065942323	0.000513584	0.00063779566
a41	0.008893374	7.81009e-05	0.004461248	0.017230617	0.002077304	0.0004978709	0.0017695545	0.9223131	0.03685076	0.0046719983	0.00032388011	0.00083211827
a20	0.020817686	4.1135863e-05	0.0017130343	0.055003185	0.0004682059	0.0013305725	0.0065963324	0.68711543	0.21675086	0.00993241	2.8621356e-05	0.00020260492
a31	0.043133117	0.00064014114	0.02950111	0.16280256	0.025901452	0.005322997	0.02283711	0.45508608	0.22084102	0.023035305	0.002505291	0.008393759
a30	0.0014853755	0.00019731311	0.0003572644	0.004483158	0.0010367358	0.0017216613	0.014534839	0.9205425	0.015444822	0.036826234	0.00045257068	0.0029175705
a31	0.04334715	0.0002986115	0.0026537725	0.011485719	0.0021810734	0.0032714012	0.011085134	0.34957153	0.5212687	0.05411371	9.054029e-05	0.0006326388
a20	0.005472923	0.0028491179	0.0022633064	0.0034937295	0.0069073276	0.00393284	0.028949862	0.30892286	0.14170825	0.49047318	0.0009771285	0.0040494786
a31	0.011128806	0.00022271623	0.0006475024	0.009498967	0.0020733282	0.0016903527	0.0058986954	0.10504902	0.84702545	0.015755888	0.00015916508	0.0008501686
a37	0.00406159	0.008706264	0.005638411	0.0045066695	0.012348633	0.0015074434	0.01060932	0.11909936	0.13301696	0.69310796	0.0013009111	0.0060965116
a35	0.006877497	0.0010780459	0.0018036251	0.018691925	0.008041781	0.0031039983	0.008373637	0.09450856	0.8233799	0.029958593	0.0008867375	0.0032957545
a11	0.044425976	0.0070209433	0.009514077	0.04116367	0.021812486	0.014118404	0.020864693	0.068317115	0.64003706	0.11971062	0.005507807	0.0075071217
a46	0.108934365	0.005421325	0.008203478	0.01842369	0.0045772633	0.017886627	0.032532696	0.08758307	0.39795038	0.2933071	0.004027039	0.021152962
a31	0.05223243	0.015750933	0.01671169	0.022992583	0.017265476	0.01909205	0.017659819	0.06506441	0.5498636	0.19155052	0.013140771	0.01867575
a46	0.008470157	0.010624252	0.008987694	0.003951269	0.008773167	0.0012136707	0.0068680225	0.0105565125	0.06325855	0.86817294	0.0019276205	0.0071961842
a18	0.029491058	0.015372419	0.016006723	0.02720354	0.02124996	0.016571833	0.019564211	0.27863863	0.4708581	0.07139454	0.014130115	0.019518927
a31	0.112151444	0.0215916	0.023622297	0.021487065	0.019156389	0.019319382	0.021187576	0.0398701	0.41843978	0.26594073	0.016026322	0.021207387
a1	0.022304108	0.022965703	0.01894359	0.009115345	0.010726978	0.0019669223	0.005787654	0.007383866	0.13901104	0.7325818	0.005258158	0.02395482
a20	0.05394658	0.037142735	0.037936185	0.05887192	0.05013272	0.039312866	0.046254028	0.23588057	0.24040562	0.116339736	0.035320777	0.048456196
a31	0.09461671	0.04064822	0.041255347	0.04162788	0.039055612	0.039337907	0.041178625	0.05487324	0.30019417	0.22048403	0.036653467	0.050074797
a27	0.063480884	0.03856381	0.030194411	0.02280024	0.0190686	0.005947208	0.010952933	0.012569197	0.20778802	0.48688477	0.013969711	0.08778016
a31	0.07624054	0.062692165	0.06160531	0.06951804	0.067447595	0.060537405	0.064236306	0.10325373	0.16450815	0.12273324	0.060012706	0.087214775
a46	0.17333764	0.056823596	0.048967723	0.039048217	0.04941385	0.02239508	0.03174319	0.029356195	0.11041615	0.21963648	0.03010396	0.18875794
</S>	0.075933054	0.072488315	0.0703388	0.07450402	0.07905659	0.069130845	0.07103299	0.087389655	0.14166018	0.08845622	0.06948698	0.10052236
