 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.95313525	0.0281906	0.015605698	0.0015407297	0.00039368097	0.0010004238	0.0001336375
a31	0.27942875	0.02641533	0.013839471	0.0011061694	0.03386217	0.6284368	0.01691126
a0	0.4089547	0.0019056412	0.26781666	0.0017121689	0.01992801	0.23863173	0.06105102
a20	0.18061449	0.014098159	0.0883603	0.0018099821	0.07002593	0.6216785	0.023412693
a31	0.23868203	0.005289653	0.03595083	0.001805032	0.19573297	0.5181053	0.0044341665
a13	0.017525502	4.1922918e-05	0.8363106	0.0041631158	0.09480659	0.043262754	0.0038894485
a38	0.2572846	0.0005776875	0.037260085	0.00089282636	0.07009813	0.6271442	0.0067425086
a31	0.33210576	0.0046878755	0.086687684	0.017592715	0.08512376	0.4706937	0.0031084735
a20	0.008575984	0.0002296229	0.008451272	0.00023619903	0.035717435	0.9445048	0.0022847045
a31	0.16854477	0.0076180743	0.06275694	0.0026824279	0.036321692	0.71327424	0.008801878
a20	0.3626474	0.00012947923	0.13463037	0.007691035	0.25233436	0.23514669	0.0074206907
a33	0.13316783	0.04980624	0.066048466	0.0058266195	0.07597239	0.6611032	0.008075193
a31	0.0488013	0.20565954	0.5942885	0.0068531083	0.038364533	0.09938295	0.006650043
a28	0.044952847	0.0054671415	0.15721877	0.015180988	0.041818306	0.47439954	0.2609623
a31	0.07240082	0.6271571	0.13171577	0.014425829	0.035213403	0.115084	0.004003017
a0	0.019109584	0.050854947	0.4692644	0.12368889	0.039016686	0.17203926	0.12602623
a31	0.04392878	0.7873398	0.11414564	0.01089432	0.022271046	0.019953739	0.001466709
a3	0.0023404711	0.12547058	0.45458058	0.21110485	0.035529654	0.06232118	0.108652644
a31	0.04236154	0.6833449	0.21805592	0.016724868	0.032547437	0.005462678	0.0015025933
a46	0.00096784363	0.22532138	0.32642242	0.22243693	0.077535816	0.03698186	0.11033375
a31	0.065827236	0.45536944	0.3533373	0.045291957	0.07051168	0.005804916	0.0038574785
a39	0.0012118081	0.36914927	0.20998296	0.13801233	0.14099257	0.045334376	0.095316686
a35	0.076099224	0.39147484	0.38597974	0.05457166	0.08045932	0.0065964456	0.004818778
a31	0.12351335	0.29782718	0.26679215	0.11135518	0.16536978	0.01814048	0.017001925
</S>	0.0031542075	0.23355667	0.13613708	0.12262641	0.11386823	0.13243634	0.2582211
