 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.028731156	0.00096273166	0.00027200268	5.9928025e-05	5.66239e-05	6.828225e-05	0.0011700446	0.003406046	0.012545382	0.02843537	0.9242458	4.6753517e-05
a31	0.3075661	0.0038712188	0.0006660794	0.0013914421	0.0040754415	0.018389307	0.06121584	0.07568299	0.110564545	0.38343295	0.007495271	0.025648836
a28	0.0014590771	2.1496605e-08	1.4378911e-07	2.3346689e-05	7.9830104e-05	0.0018484752	0.0066489573	0.01786452	0.07647763	0.67232287	0.22254404	0.0007310872
a31	0.10788942	1.3240373e-05	0.00047231285	0.016408984	0.009285012	0.03844869	0.19305922	0.016606033	0.06281502	0.53171927	0.00968826	0.0135945175
a20	0.08974685	4.490088e-06	0.00017592395	0.0016445963	0.0019032358	0.012583274	0.008697974	0.023464873	0.03325871	0.07571011	0.75127494	0.0015351627
a31	0.03978946	3.1215364e-05	0.0015810566	0.046274085	0.037660446	0.009073475	0.24704435	0.07194524	0.12686387	0.41739878	0.0012151145	0.0011228502
a21	0.053804852	7.0495844e-05	0.0020233886	0.012407767	0.005786478	0.0076234224	0.064113274	0.4009113	0.16348368	0.28681993	0.0024605212	0.0004948455
a31	0.021406457	0.00039183817	0.003944466	0.123070076	0.11032909	0.020960242	0.08955629	0.028885402	0.037163474	0.54281145	0.0014309743	0.020050308
a17	0.1757903	0.002171476	0.035961244	0.12720369	0.07440562	0.025925446	0.07410236	0.29973587	0.0696465	0.081584595	0.030083217	0.003389655
a29	0.031742927	0.0014194556	0.0082360925	0.052292265	0.023311771	0.011189069	0.12887673	0.042738758	0.022368802	0.65154564	0.0006047674	0.025673684
a24	0.12122643	0.0026652415	0.058363248	0.05581486	0.06073783	0.029459482	0.16246611	0.017036123	0.03372897	0.00588449	0.13230863	0.32030854
a37	0.02136719	0.004196083	0.06838753	0.05854624	0.025233444	0.018463902	0.41133797	0.02678844	0.036738716	0.019500224	0.11534607	0.19409418
a8	0.0011190281	0.0004905461	0.0024139031	0.011067439	0.0063853916	0.014548582	0.8849414	0.045519654	0.006607724	0.0025294714	0.011024522	0.013352476
a31	0.0015154382	0.0005041568	0.001677146	0.018584678	0.009298708	0.0130693335	0.90787405	0.031672522	0.0017164862	0.0031199807	0.0046053855	0.0063620536
a24	0.00623684	9.8051285e-05	0.004210338	0.05293293	0.06663811	0.086367875	0.08702653	0.33078572	0.049968295	0.017699294	0.0437121	0.254324
a31	0.0021333625	0.0061579715	0.005759403	0.00532118	0.004782971	0.01628753	0.6947693	0.08352679	0.046367936	0.018710237	0.08404541	0.032137834
a17	0.002741241	0.0008977196	0.006829678	0.028931629	0.038522508	0.09051396	0.13949594	0.33084983	0.1659221	0.019963842	0.12842968	0.046901856
a31	0.0031076584	0.002973172	0.0017501264	0.0028392782	0.0031398048	0.0041347123	0.8566457	0.11198576	0.0030072208	0.0045679356	0.0040352973	0.0018132862
a39	0.00545536	0.0036646521	0.02397403	0.027773583	0.02702498	0.06387465	0.11499843	0.21337406	0.2785786	0.0388964	0.15519962	0.047185607
a35	0.0034641162	0.01117466	0.005570127	0.004415112	0.0043062274	0.0036938682	0.85644466	0.078347035	0.0073286337	0.0068414756	0.014110611	0.0043034316
a8	0.029197812	0.07573097	0.039842963	0.026559543	0.01992681	0.0115828505	0.48571822	0.16261671	0.03316845	0.034751553	0.07141096	0.009493128
a31	0.01698902	0.09223492	0.043261886	0.03067736	0.02702588	0.024362676	0.40025914	0.06982144	0.046043653	0.051073305	0.16277255	0.035478126
a37	0.0053906366	0.0035426978	0.0122987935	0.019499077	0.023737311	0.05079021	0.03805582	0.10492052	0.3496574	0.12880282	0.20818383	0.055120915
a38	0.018198848	0.0396639	0.023637215	0.020543028	0.021956332	0.019333757	0.48167405	0.16371904	0.042524472	0.009766768	0.13649996	0.022482544
a31	0.12064226	0.17496637	0.12842105	0.094813645	0.07347735	0.024883714	0.08855759	0.060135633	0.029804409	0.016591404	0.16301538	0.024691101
a0	0.009132516	0.012238257	0.026869977	0.023404114	0.019513622	0.033136133	0.04504679	0.10934795	0.34265724	0.19466236	0.11671452	0.06727653
a23	0.03156074	0.06497935	0.041296262	0.035339143	0.037623882	0.035829306	0.1321798	0.18933864	0.089121364	0.014291451	0.28273162	0.0457084
a31	0.14467856	0.16549383	0.14394034	0.11652955	0.092395104	0.030306153	0.05443835	0.024423497	0.017790396	0.008170165	0.17249548	0.029338565
a17	0.01192162	0.029778412	0.050194386	0.034669437	0.01943596	0.022514524	0.053170573	0.09700647	0.23243672	0.26996297	0.07790936	0.10099957
a31	0.06007808	0.08633778	0.068489596	0.064829305	0.066998616	0.04253995	0.16369165	0.035731744	0.027250191	0.0047196113	0.32724452	0.05208893
a28	0.021517744	0.11117898	0.17702757	0.087037735	0.031681836	0.021608144	0.04198202	0.027806014	0.06106706	0.096771374	0.069408484	0.252913
