 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.008805931	0.9555958	0.002423925	0.0002990288	0.00031735876	0.0010466495	7.3478266e-05	0.0019805003	0.024762664	0.0012941972	0.0015181416	0.0013805091	0.00033626286	0.0001655263
a31	0.0038650155	0.19625296	0.06529386	0.00033130794	0.00011065173	0.0001431799	3.602147e-05	0.015075287	0.04034354	0.01420652	0.057988144	0.10353873	0.49520415	0.0076105944
a37	0.00040672862	0.85187674	0.0033992024	0.0006272048	6.391918e-05	0.001309566	2.3759038e-05	0.00069558155	0.00010739848	0.00026189897	0.005149366	0.07271261	0.027192594	0.03617337
a31	0.0050300574	0.022512818	0.013817417	0.07209978	0.014554357	0.02806159	0.000996045	0.046102203	0.012585103	0.031552207	0.039764456	0.05382271	0.6534226	0.005678682
a37	0.016881727	0.42123115	0.014407169	0.015709972	0.03783932	0.01363107	0.058517385	0.01794948	0.0048638457	0.019404806	0.08531387	0.13335392	0.14551613	0.01538013
a31	0.0006943609	0.02452334	0.011757902	0.08201629	0.011263423	0.067724355	0.00028447164	0.20914713	0.034884404	0.07924313	0.06725313	0.09262561	0.3179744	0.00060803373
a37	0.008322297	0.06108832	0.062979944	0.024509486	0.040557876	0.021578059	0.012471403	0.08053069	0.10853985	0.22673732	0.17000979	0.09961269	0.08253548	0.0005268265
a18	0.00041944275	0.057032194	0.010501096	0.03163212	0.0036331522	0.019477122	0.00015632833	0.1961393	0.33408207	0.05326699	0.060323052	0.059197877	0.17305489	0.0010843517
a21	0.055015553	0.06126952	0.07177047	0.031002413	0.0051371567	0.0067120846	0.0034399235	0.14193986	0.3797335	0.14602044	0.018332573	0.03673789	0.03513041	0.0077581573
a24	0.007356184	0.12148963	0.12811437	0.13957864	0.0054156226	0.049808018	0.024666356	0.081973724	0.17692883	0.15759535	0.029451407	0.043371614	0.03214685	0.0021034195
a31	0.009478776	0.0723303	0.036558047	0.13752246	0.014318075	0.092010185	0.070948154	0.11189454	0.16074362	0.017497078	0.036514275	0.027311824	0.15997103	0.052901708
a14	0.0002530765	0.10368763	0.17819805	0.034587022	0.024165707	0.026088208	0.08374966	0.014612448	0.12408325	0.11570085	0.15111849	0.04412826	0.08555522	0.0140721295
a7	0.00028274613	0.0050070556	0.010216741	0.027297327	0.0022671705	0.0152854435	0.0061600525	0.044689234	0.7285189	0.09296649	0.012156887	0.0072177555	0.047226664	0.0007075199
a31	0.0009184396	0.0029412608	0.0028096773	0.39975408	0.046690345	0.25441217	0.09290798	0.03282323	0.029139375	0.04263368	0.025269402	0.010231995	0.05651483	0.0029535557
a46	0.00023714526	0.01230373	0.011414734	0.02165741	0.037474714	0.05968933	0.41890776	0.04310395	0.051453527	0.060964048	0.10399558	0.03646964	0.112404376	0.02992408
a20	4.8390244e-05	0.0022178832	0.005984397	0.0042885407	0.0005247707	0.0049979296	0.001494639	0.016724674	0.86083984	0.04710926	0.0057133315	0.0018698835	0.04791992	0.00026649382
a31	0.00055734714	0.0017152772	0.0016085409	0.37110654	0.04791551	0.30902314	0.07296762	0.018584147	0.049462494	0.065509975	0.034478344	0.005077523	0.018885197	0.0031084076
a39	0.00015744344	0.0027911642	0.004748084	0.023596322	0.032148167	0.077968374	0.46279684	0.040071227	0.02425793	0.06676421	0.075424425	0.054510746	0.09485287	0.039912246
