 	avete	cucinato	le	verdure	</S>
a39	0.77187186	0.22328432	0.0038517534	0.0009098425	8.227942e-05
a31	0.9742389	0.0022698971	0.015057523	0.008084572	0.00034899282
a35	0.12947643	0.632429	0.22633329	0.0114599485	0.0003012663
a31	0.24587959	0.0014524317	0.58022743	0.16834521	0.0040953364
a20	0.7981271	0.018263493	0.112560295	0.060076736	0.0109724365
a31	0.9148865	0.00024961954	0.029282667	0.055250008	0.0003311973
a20	0.98853976	0.00013215488	0.00228987	0.008940077	9.817901e-05
a39	0.9809411	0.0014450843	0.0023173965	0.012378044	0.0029183908
a28	0.48455116	0.0018206618	0.012405473	0.37009493	0.13112773
a31	0.3062026	0.007773571	0.035418756	0.27998364	0.3706214
</S>	0.42198196	0.11436912	0.1656584	0.1207337	0.17725681
